university_id,year,source,research_score,citation_score,research_impact
U03189,2024,THE_2024,,,
U03190,2024,THE_2024,,,
U03191,2024,THE_2024,,,
U03192,2024,THE_2024,,,
U03193,2024,THE_2024,,,
U03194,2024,THE_2024,,,
U03195,2024,THE_2024,,,
U03196,2024,THE_2024,,,
U03197,2024,THE_2024,,,
U03198,2024,THE_2024,,,
U03199,2024,THE_2024,,,
U03200,2024,THE_2024,,,
U03201,2024,THE_2024,,,
U03202,2024,THE_2024,,,
U03203,2024,THE_2024,,,
U03204,2024,THE_2024,,,
U03205,2024,THE_2024,,,
U03206,2024,THE_2024,,,
U03207,2024,THE_2024,,,
U03208,2024,THE_2024,,,
U03209,2024,THE_2024,,,
U03210,2024,THE_2024,,,
U03211,2024,THE_2024,,,
U03212,2024,THE_2024,,,
U03213,2024,THE_2024,,,
U03214,2024,THE_2024,,,
U03215,2024,THE_2024,,,
U03216,2024,THE_2024,,,
U03217,2024,THE_2024,,,
U03218,2024,THE_2024,,,
U03219,2024,THE_2024,,,
U03220,2024,THE_2024,,,
U03221,2024,THE_2024,,,
U03222,2024,THE_2024,,,
U03223,2024,THE_2024,,,
U03224,2024,THE_2024,,,
U03225,2024,THE_2024,,,
U03226,2024,THE_2024,,,
U03227,2024,THE_2024,,,
U03228,2024,THE_2024,,,
U03229,2024,THE_2024,,,
U03230,2024,THE_2024,,,
U03231,2024,THE_2024,,,
U03232,2024,THE_2024,,,
U03233,2024,THE_2024,,,
U03234,2024,THE_2024,,,
U03235,2024,THE_2024,,,
U03236,2024,THE_2024,,,
U03237,2024,THE_2024,,,
U03238,2024,THE_2024,,,
U03239,2024,THE_2024,,,
U03240,2024,THE_2024,,,
U03241,2024,THE_2024,,,
U03242,2024,THE_2024,,,
U03243,2023,WUR_2023,95.4,90.7,93.05000000000001
U03244,2023,WUR_2023,88.8,97.7,93.25
U03245,2023,WUR_2023,97.4,88.0,92.7
U03246,2023,WUR_2023,96.7,80.4,88.55000000000001
U03247,2023,WUR_2023,93.0,90.2,91.6
U03248,2023,WUR_2023,74.5,97.1,85.8
U03249,2023,WUR_2023,82.2,84.5,83.35
U03250,2023,WUR_2023,74.1,92.4,83.25
U03251,2023,WUR_2023,78.3,87.4,82.85
U03252,2023,WUR_2023,75.9,85.8,80.85
U03253,2023,WUR_2023,70.7,84.5,77.6
U03254,2023,WUR_2023,74.9,86.7,80.80000000000001
U03255,2023,WUR_2023,61.5,96.0,78.75
U03256,2023,WUR_2023,61.1,95.7,78.4
U03257,2023,WUR_2023,72.4,82.5,77.45
U03258,2023,WUR_2023,73.5,75.5,74.5
U03259,2023,WUR_2023,68.8,94.0,81.4
U03260,2023,WUR_2023,66.5,84.3,75.4
U03261,2023,WUR_2023,63.7,91.3,77.5
U03262,2023,WUR_2023,63.4,87.7,75.55
U03263,2023,WUR_2023,69.2,81.8,75.5
U03264,2023,WUR_2023,74.8,62.8,68.8
U03265,2023,WUR_2023,59.0,85.9,72.45
U03266,2023,WUR_2023,52.2,98.8,75.5
U03267,2023,WUR_2023,64.9,78.8,71.85
U03268,2023,WUR_2023,57.6,90.4,74.0
U03269,2023,WUR_2023,53.4,98.6,76.0
U03270,2023,WUR_2023,64.4,86.6,75.5
U03271,2023,WUR_2023,68.9,63.9,66.4
U03272,2023,WUR_2023,57.0,86.7,71.85
U03273,2023,WUR_2023,57.1,95.6,76.35
U03274,2023,WUR_2023,50.8,96.5,73.65
U03275,2023,WUR_2023,51.1,94.6,72.85
U03276,2023,WUR_2023,64.3,75.6,69.94999999999999
U03277,2023,WUR_2023,58.2,84.5,71.35
U03278,2023,WUR_2023,51.8,92.2,72.0
U03279,2023,WUR_2023,56.1,86.0,71.05
U03280,2023,WUR_2023,62.4,74.8,68.6
U03281,2023,WUR_2023,66.0,65.7,65.85
U03282,2023,WUR_2023,53.0,79.9,66.45
U03283,2023,WUR_2023,36.7,91.9,64.30000000000001
U03284,2023,WUR_2023,56.9,81.2,69.05
U03285,2023,WUR_2023,49.6,88.1,68.85
U03286,2023,WUR_2023,53.2,75.8,64.5
U03287,2023,WUR_2023,51.2,83.4,67.30000000000001
U03288,2023,WUR_2023,52.8,80.8,66.8
U03289,2023,WUR_2023,44.8,89.3,67.05
U03290,2023,WUR_2023,46.4,89.5,67.95
U03291,2023,WUR_2023,64.2,56.9,60.55
U03292,2023,WUR_2023,54.4,75.4,64.9
U03293,2023,WUR_2023,42.1,90.5,66.3
U03294,2023,WUR_2023,41.3,94.8,68.05
U03295,2023,WUR_2023,45.4,82.6,64.0
U03296,2023,WUR_2023,44.3,85.4,64.85
U03297,2023,WUR_2023,40.0,96.0,68.0
U03298,2023,WUR_2023,51.6,85.5,68.55
U03299,2023,WUR_2023,45.2,87.8,66.5
U03300,2023,WUR_2023,42.9,90.6,66.75
U03301,2023,WUR_2023,53.8,75.2,64.5
U03302,2023,WUR_2023,47.9,79.6,63.75
U03303,2023,WUR_2023,55.7,62.0,58.85
U03304,2023,WUR_2023,50.7,69.1,59.9
U03305,2023,WUR_2023,43.8,88.7,66.25
U03306,2023,WUR_2023,40.8,80.2,60.5
U03307,2023,WUR_2023,47.3,79.4,63.35
U03308,2023,WUR_2023,51.4,67.7,59.55
U03309,2023,WUR_2023,42.9,95.5,69.2
U03310,2023,WUR_2023,34.4,96.8,65.6
U03311,2023,WUR_2023,30.2,96.2,63.2
U03312,2023,WUR_2023,39.4,85.5,62.45
U03313,2023,WUR_2023,54.0,59.4,56.7
U03314,2023,WUR_2023,42.0,85.9,63.95
U03315,2023,WUR_2023,37.7,89.4,63.550000000000004
U03316,2023,WUR_2023,48.2,79.0,63.6
U03317,2023,WUR_2023,47.0,78.7,62.85
U03318,2023,WUR_2023,43.4,89.9,66.65
U03319,2023,WUR_2023,38.8,91.1,64.94999999999999
U03320,2023,WUR_2023,36.5,74.8,55.65
U03321,2023,WUR_2023,43.9,81.4,62.650000000000006
U03322,2023,WUR_2023,39.4,91.5,65.45
U03323,2023,WUR_2023,38.9,88.5,63.7
U03324,2023,WUR_2023,55.5,60.1,57.8
U03325,2023,WUR_2023,39.9,81.3,60.599999999999994
U03326,2023,WUR_2023,54.2,57.8,56.0
U03327,2023,WUR_2023,33.5,87.8,60.65
U03328,2023,WUR_2023,27.6,94.0,60.8
U03329,2023,WUR_2023,47.5,68.8,58.15
U03330,2023,WUR_2023,37.9,84.4,61.150000000000006
U03331,2023,WUR_2023,33.5,83.0,58.25
U03332,2023,WUR_2023,29.7,95.0,62.35
U03333,2023,WUR_2023,28.8,99.7,64.25
U03334,2023,WUR_2023,46.4,62.9,54.65
U03335,2023,WUR_2023,48.7,61.5,55.1
U03336,2023,WUR_2023,36.0,78.5,57.25
U03337,2023,WUR_2023,30.7,79.2,54.95
U03338,2023,WUR_2023,30.2,88.8,59.5
U03339,2023,WUR_2023,35.8,79.3,57.55
U03340,2023,WUR_2023,36.5,80.9,58.7
U03341,2023,WUR_2023,44.6,70.4,57.5
U03342,2023,WUR_2023,39.7,86.0,62.85
U03343,2023,WUR_2023,37.3,76.9,57.1
U03344,2023,WUR_2023,43.6,73.0,58.3
U03345,2023,WUR_2023,28.3,99.9,64.10000000000001
U03346,2023,WUR_2023,40.2,69.4,54.800000000000004
U03347,2023,WUR_2023,61.5,43.3,52.4
U03348,2023,WUR_2023,18.0,87.9,52.95
U03349,2023,WUR_2023,23.3,91.4,57.35
U03350,2023,WUR_2023,33.1,92.4,62.75
U03351,2023,WUR_2023,42.1,67.9,55.0
U03352,2023,WUR_2023,21.3,97.4,59.35
U03353,2023,WUR_2023,25.4,99.8,62.599999999999994
U03354,2023,WUR_2023,32.0,92.8,62.4
U03355,2023,WUR_2023,31.0,90.9,60.95
U03356,2023,WUR_2023,35.5,79.9,57.7
U03357,2023,WUR_2023,32.3,80.1,56.199999999999996
U03358,2023,WUR_2023,29.4,79.5,54.45
U03359,2023,WUR_2023,32.9,76.4,54.650000000000006
U03360,2023,WUR_2023,35.8,76.4,56.1
U03361,2023,WUR_2023,41.8,65.3,53.55
U03362,2023,WUR_2023,28.8,80.5,54.65
U03363,2023,WUR_2023,32.7,84.5,58.6
U03364,2023,WUR_2023,41.8,62.9,52.349999999999994
U03365,2023,WUR_2023,32.9,83.2,58.05
U03366,2023,WUR_2023,19.8,99.4,59.6
U03367,2023,WUR_2023,33.7,75.0,54.35
U03368,2023,WUR_2023,38.0,60.9,49.45
U03369,2023,WUR_2023,47.2,57.6,52.400000000000006
U03370,2023,WUR_2023,36.8,76.3,56.55
U03371,2023,WUR_2023,36.9,82.2,59.55
U03372,2023,WUR_2023,46.6,61.7,54.150000000000006
U03373,2023,WUR_2023,29.8,82.3,56.05
U03374,2023,WUR_2023,36.2,73.7,54.95
U03375,2023,WUR_2023,44.3,67.9,56.1
U03376,2023,WUR_2023,22.1,91.6,56.849999999999994
U03377,2023,WUR_2023,16.3,99.0,57.65
U03378,2023,WUR_2023,31.2,80.8,56.0
U03379,2023,WUR_2023,27.8,79.5,53.65
U03380,2023,WUR_2023,22.6,83.2,52.900000000000006
U03381,2023,WUR_2023,33.7,67.7,50.7
U03382,2023,WUR_2023,23.5,96.0,59.75
U03383,2023,WUR_2023,20.3,97.0,58.65
U03384,2023,WUR_2023,30.9,74.3,52.599999999999994
U03385,2023,WUR_2023,33.6,72.1,52.849999999999994
U03386,2023,WUR_2023,35.8,75.2,55.5
U03387,2023,WUR_2023,45.3,56.4,50.849999999999994
U03388,2023,WUR_2023,21.5,99.9,60.7
U03389,2023,WUR_2023,20.4,80.0,50.2
U03390,2023,WUR_2023,15.8,89.4,52.6
U03391,2023,WUR_2023,36.1,70.4,53.25
U03392,2023,WUR_2023,26.8,76.1,51.449999999999996
U03393,2023,WUR_2023,48.6,47.5,48.05
U03394,2023,WUR_2023,32.2,63.1,47.650000000000006
U03395,2023,WUR_2023,28.4,79.0,53.7
U03396,2023,WUR_2023,38.6,59.0,48.8
U03397,2023,WUR_2023,20.7,99.1,59.9
U03398,2023,WUR_2023,19.2,97.8,58.5
U03399,2023,WUR_2023,25.3,80.4,52.85
U03400,2023,WUR_2023,8.9,100.0,54.45
U03401,2023,WUR_2023,26.9,77.6,52.25
U03402,2023,WUR_2023,17.7,89.6,53.65
U03403,2023,WUR_2023,35.8,50.1,42.95
U03404,2023,WUR_2023,9.4,99.3,54.35
U03405,2023,WUR_2023,37.1,56.2,46.650000000000006
U03406,2023,WUR_2023,9.8,98.4,54.1
U03407,2023,WUR_2023,22.1,90.0,56.05
U03408,2023,WUR_2023,38.4,62.2,50.3
U03409,2023,WUR_2023,32.6,61.2,46.900000000000006
U03410,2023,WUR_2023,11.1,93.3,52.199999999999996
U03411,2023,WUR_2023,20.1,79.6,49.849999999999994
U03412,2023,WUR_2023,15.3,90.1,52.699999999999996
U03413,2023,WUR_2023,31.4,71.8,51.599999999999994
U03414,2023,WUR_2023,27.0,81.3,54.15
U03415,2023,WUR_2023,32.6,73.9,53.25
U03416,2023,WUR_2023,25.5,88.0,56.75
U03417,2023,WUR_2023,11.7,89.0,50.35
U03418,2023,WUR_2023,11.0,82.8,46.9
U03419,2023,WUR_2023,8.8,100.0,54.4
U03420,2023,WUR_2023,11.6,98.5,55.05
U03421,2023,WUR_2023,10.6,97.3,53.949999999999996
U03422,2023,WUR_2023,20.9,98.4,59.650000000000006
U03423,2023,WUR_2023,46.7,38.4,42.55
U03424,2023,WUR_2023,13.2,100.0,56.6
U03425,2023,WUR_2023,21.5,79.7,50.6
U03426,2023,WUR_2023,29.6,72.3,50.95
U03427,2023,WUR_2023,23.1,67.0,45.05
U03428,2023,WUR_2023,19.8,94.7,57.25
U03429,2023,WUR_2023,24.7,70.6,47.65
U03430,2023,WUR_2023,40.8,40.8,40.8
U03431,2023,WUR_2023,30.1,55.9,43.0
U03432,2023,WUR_2023,30.5,59.1,44.8
U03433,2023,WUR_2023,8.5,97.0,52.75
U03434,2023,WUR_2023,34.4,63.9,49.15
U03435,2023,WUR_2023,31.5,58.1,44.8
U03436,2023,WUR_2023,30.1,64.1,47.099999999999994
U03437,2023,WUR_2023,11.0,99.9,55.45
U03438,2023,WUR_2023,31.0,60.5,45.75
U03439,2023,WUR_2023,12.6,83.2,47.9
U03440,2023,WUR_2023,21.8,87.1,54.449999999999996
U03441,2023,WUR_2023,38.1,54.5,46.3
U03442,2023,WUR_2023,10.3,99.9,55.1
U03443,2023,WUR_2023,9.8,100.0,54.9
U03444,2023,WUR_2023,37.7,57.0,47.35
U03445,2023,WUR_2023,37.7,58.0,47.85
U03446,2023,WUR_2023,12.6,92.1,52.349999999999994
U03447,2023,WUR_2023,16.0,99.2,57.6
U03448,2023,WUR_2023,17.1,75.6,46.349999999999994
U03449,2023,WUR_2023,37.4,38.1,37.75
U03450,2023,WUR_2023,29.6,78.4,54.0
U03451,2023,WUR_2023,10.0,90.4,50.2
U03452,2023,WUR_2023,21.4,64.3,42.849999999999994
U03453,2023,WUR_2023,33.1,67.0,50.05
U03454,2023,WUR_2023,8.9,98.4,53.650000000000006
U03455,2023,WUR_2023,24.3,69.2,46.75
U03456,2023,WUR_2023,11.1,97.7,54.4
U03457,2023,WUR_2023,28.7,45.3,37.0
U03458,2023,WUR_2023,11.8,93.8,52.8
U03459,2023,WUR_2023,21.1,69.9,45.5
U03460,2023,WUR_2023,8.2,99.9,54.050000000000004
U03461,2023,WUR_2023,11.6,90.0,50.8
U03462,2023,WUR_2023,30.8,51.6,41.2
U03463,2023,WUR_2023,27.5,61.2,44.35
U03464,2023,WUR_2023,31.3,54.8,43.05
U03465,2023,WUR_2023,13.1,88.1,50.599999999999994
U03466,2023,WUR_2023,24.2,76.2,50.2
U03467,2023,WUR_2023,15.4,78.4,46.900000000000006
U03468,2023,WUR_2023,22.6,84.8,53.7
U03469,2023,WUR_2023,23.1,79.5,51.3
U03470,2023,WUR_2023,8.5,96.4,52.45
U03471,2023,WUR_2023,31.4,40.5,35.95
U03472,2023,WUR_2023,9.5,100.0,54.75
U03473,2023,WUR_2023,8.4,96.7,52.550000000000004
U03474,2023,WUR_2023,13.4,84.0,48.7
U03475,2023,WUR_2023,10.3,95.0,52.65
U03476,2023,WUR_2023,21.5,59.5,40.5
U03477,2023,WUR_2023,9.5,99.9,54.7
U03478,2023,WUR_2023,25.2,58.3,41.75
U03479,2023,WUR_2023,16.6,75.7,46.150000000000006
U03480,2023,WUR_2023,22.4,71.5,46.95
U03481,2023,WUR_2023,18.9,81.2,50.05
U03482,2023,WUR_2023,27.6,62.4,45.0
U03483,2023,WUR_2023,8.5,97.1,52.8
U03484,2023,WUR_2023,22.8,78.0,50.4
U03485,2023,WUR_2023,24.0,65.5,44.75
U03486,2023,WUR_2023,12.8,93.6,53.199999999999996
U03487,2023,WUR_2023,20.2,81.6,50.9
U03488,2023,WUR_2023,19.6,73.6,46.599999999999994
U03489,2023,WUR_2023,20.8,75.3,48.05
U03490,2023,WUR_2023,23.8,71.3,47.55
U03491,2023,WUR_2023,12.0,91.6,51.8
U03492,2023,WUR_2023,10.8,90.3,50.55
U03493,2023,WUR_2023,9.2,96.8,53.0
U03494,2023,WUR_2023,15.5,87.5,51.5
U03495,2023,WUR_2023,12.0,88.0,50.0
U03496,2023,WUR_2023,31.2,44.4,37.8
U03497,2023,WUR_2023,10.0,65.5,37.75
U03498,2023,WUR_2023,22.2,64.5,43.35
U03499,2023,WUR_2023,9.5,81.0,45.25
U03500,2023,WUR_2023,27.6,48.5,38.05
U03501,2023,WUR_2023,13.0,83.8,48.4
U03502,2023,WUR_2023,20.9,62.3,41.599999999999994
U03503,2023,WUR_2023,9.1,79.7,44.4
U03504,2023,WUR_2023,22.8,72.5,47.65
U03505,2023,WUR_2023,8.6,77.0,42.8
U03506,2023,WUR_2023,18.3,69.7,44.0
U03507,2023,WUR_2023,15.8,61.4,38.6
U03508,2023,WUR_2023,27.5,45.3,36.4
U03509,2023,WUR_2023,18.3,65.8,42.05
U03510,2023,WUR_2023,19.6,66.5,43.05
U03511,2023,WUR_2023,33.2,52.8,43.0
U03512,2023,WUR_2023,21.2,56.0,38.6
U03513,2023,WUR_2023,9.0,71.2,40.1
U03514,2023,WUR_2023,24.8,59.4,42.1
U03515,2023,WUR_2023,16.7,53.9,35.3
U03516,2023,WUR_2023,17.0,80.1,48.55
U03517,2023,WUR_2023,10.1,73.8,41.949999999999996
U03518,2023,WUR_2023,8.2,74.0,41.1
U03519,2023,WUR_2023,8.4,89.4,48.900000000000006
U03520,2023,WUR_2023,12.5,88.9,50.7
U03521,2023,WUR_2023,23.3,48.7,36.0
U03522,2023,WUR_2023,18.2,49.6,33.9
U03523,2023,WUR_2023,10.4,79.7,45.050000000000004
U03524,2023,WUR_2023,15.8,70.5,43.15
U03525,2023,WUR_2023,18.9,72.9,45.900000000000006
U03526,2023,WUR_2023,25.8,52.8,39.3
U03527,2023,WUR_2023,9.0,83.1,46.05
U03528,2023,WUR_2023,19.3,59.3,39.3
U03529,2023,WUR_2023,14.3,76.9,45.6
U03530,2023,WUR_2023,8.3,87.6,47.949999999999996
U03531,2023,WUR_2023,23.9,42.5,33.2
U03532,2023,WUR_2023,10.1,82.0,46.05
U03533,2023,WUR_2023,9.1,86.0,47.55
U03534,2023,WUR_2023,10.7,85.1,47.9
U03535,2023,WUR_2023,17.5,69.6,43.55
U03536,2023,WUR_2023,14.9,56.1,35.5
U03537,2023,WUR_2023,12.6,73.3,42.949999999999996
U03538,2023,WUR_2023,12.5,66.5,39.5
U03539,2023,WUR_2023,33.4,35.8,34.599999999999994
U03540,2023,WUR_2023,18.3,58.9,38.6
U03541,2023,WUR_2023,12.4,60.9,36.65
U03542,2023,WUR_2023,26.7,32.2,29.450000000000003
U03543,2023,WUR_2023,9.3,82.3,45.8
U03544,2023,WUR_2023,8.5,82.6,45.55
U03545,2023,WUR_2023,19.2,76.3,47.75
U03546,2023,WUR_2023,13.6,67.5,40.55
U03547,2023,WUR_2023,13.9,50.1,32.0
U03548,2023,WUR_2023,12.1,86.3,49.199999999999996
U03549,2023,WUR_2023,14.4,74.2,44.300000000000004
U03550,2023,WUR_2023,30.3,50.8,40.55
U03551,2023,WUR_2023,17.8,54.6,36.2
U03552,2023,WUR_2023,8.2,76.8,42.5
U03553,2023,WUR_2023,8.5,71.4,39.95
U03554,2023,WUR_2023,11.4,79.3,45.35
U03555,2023,WUR_2023,22.3,73.1,47.699999999999996
U03556,2023,WUR_2023,13.5,60.9,37.2
U03557,2023,WUR_2023,9.7,80.1,44.9
U03558,2023,WUR_2023,22.7,47.6,35.15
U03559,2023,WUR_2023,8.5,74.9,41.7
U03560,2023,WUR_2023,25.3,52.1,38.7
U03561,2023,WUR_2023,11.1,75.1,43.099999999999994
U03562,2023,WUR_2023,8.0,90.3,49.15
U03563,2023,WUR_2023,24.4,62.0,43.2
U03564,2023,WUR_2023,39.9,25.2,32.55
U03565,2023,WUR_2023,16.0,61.3,38.65
U03566,2023,WUR_2023,27.1,57.1,42.1
U03567,2023,WUR_2023,17.4,57.6,37.5
U03568,2023,WUR_2023,24.6,50.7,37.650000000000006
U03569,2023,WUR_2023,21.3,52.4,36.85
U03570,2023,WUR_2023,31.1,42.4,36.75
U03571,2023,WUR_2023,10.8,78.6,44.699999999999996
U03572,2023,WUR_2023,24.3,53.0,38.65
U03573,2023,WUR_2023,16.9,60.5,38.7
U03574,2023,WUR_2023,19.3,73.5,46.4
U03575,2023,WUR_2023,23.1,73.3,48.2
U03576,2023,WUR_2023,26.7,58.4,42.55
U03577,2023,WUR_2023,9.9,80.4,45.150000000000006
U03578,2023,WUR_2023,14.7,75.9,45.300000000000004
U03579,2023,WUR_2023,11.2,75.5,43.35
U03580,2023,WUR_2023,9.0,82.8,45.9
U03581,2023,WUR_2023,22.3,61.5,41.9
U03582,2023,WUR_2023,18.5,70.8,44.65
U03583,2023,WUR_2023,19.8,55.7,37.75
U03584,2023,WUR_2023,8.6,78.0,43.3
U03585,2023,WUR_2023,21.4,64.5,42.95
U03586,2023,WUR_2023,23.1,59.6,41.35
U03587,2023,WUR_2023,19.3,53.7,36.5
U03588,2023,WUR_2023,13.0,50.8,31.9
U03589,2023,WUR_2023,14.0,50.8,32.4
U03590,2023,WUR_2023,26.6,32.5,29.55
U03591,2023,WUR_2023,11.4,41.2,26.3
U03592,2023,WUR_2023,16.3,51.2,33.75
U03593,2023,WUR_2023,15.2,49.7,32.45
U03594,2023,WUR_2023,20.9,50.6,35.75
U03595,2023,WUR_2023,8.7,67.8,38.25
U03596,2023,WUR_2023,22.4,51.5,36.95
U03597,2023,WUR_2023,27.6,30.4,29.0
U03598,2023,WUR_2023,24.6,39.8,32.2
U03599,2023,WUR_2023,13.9,43.3,28.599999999999998
U03600,2023,WUR_2023,19.9,35.6,27.75
U03601,2023,WUR_2023,10.6,67.5,39.05
U03602,2023,WUR_2023,25.2,38.4,31.799999999999997
U03603,2023,WUR_2023,25.5,34.5,30.0
U03604,2023,WUR_2023,16.3,48.9,32.6
U03605,2023,WUR_2023,14.4,52.4,33.4
U03606,2023,WUR_2023,25.4,29.5,27.45
U03607,2023,WUR_2023,11.1,69.5,40.3
U03608,2023,WUR_2023,14.6,56.7,35.65
U03609,2023,WUR_2023,14.2,58.0,36.1
U03610,2023,WUR_2023,11.8,62.0,36.9
U03611,2023,WUR_2023,19.1,42.2,30.650000000000002
U03612,2023,WUR_2023,9.9,67.2,38.550000000000004
U03613,2023,WUR_2023,9.0,74.6,41.8
U03614,2023,WUR_2023,13.8,36.8,25.299999999999997
U03615,2023,WUR_2023,19.3,46.0,32.65
U03616,2023,WUR_2023,21.3,55.7,38.5
U03617,2023,WUR_2023,11.7,64.0,37.85
U03618,2023,WUR_2023,14.4,60.1,37.25
U03619,2023,WUR_2023,21.9,52.8,37.349999999999994
U03620,2023,WUR_2023,14.8,69.9,42.35
U03621,2023,WUR_2023,24.0,50.1,37.05
U03622,2023,WUR_2023,27.5,34.2,30.85
U03623,2023,WUR_2023,15.6,57.0,36.3
U03624,2023,WUR_2023,32.0,36.0,34.0
U03625,2023,WUR_2023,12.1,62.9,37.5
U03626,2023,WUR_2023,9.9,66.4,38.150000000000006
U03627,2023,WUR_2023,9.2,61.7,35.45
U03628,2023,WUR_2023,17.6,54.7,36.150000000000006
U03629,2023,WUR_2023,18.6,47.3,32.95
U03630,2023,WUR_2023,14.4,54.6,34.5
U03631,2023,WUR_2023,9.9,51.2,30.55
U03632,2023,WUR_2023,16.1,39.5,27.8
U03633,2023,WUR_2023,9.6,68.4,39.0
U03634,2023,WUR_2023,11.0,60.5,35.75
U03635,2023,WUR_2023,10.2,61.5,35.85
U03636,2023,WUR_2023,35.6,27.5,31.55
U03637,2023,WUR_2023,9.6,65.3,37.449999999999996
U03638,2023,WUR_2023,23.0,46.3,34.65
U03639,2023,WUR_2023,14.2,55.2,34.7
U03640,2023,WUR_2023,10.6,60.7,35.65
U03641,2023,WUR_2023,19.5,49.1,34.3
U03642,2023,WUR_2023,10.6,66.8,38.699999999999996
U03643,2023,WUR_2023,12.4,58.8,35.6
U03644,2023,WUR_2023,17.8,32.6,25.200000000000003
U03645,2023,WUR_2023,9.3,55.7,32.5
U03646,2023,WUR_2023,18.8,44.2,31.5
U03647,2023,WUR_2023,17.7,57.6,37.65
U03648,2023,WUR_2023,19.6,52.3,35.95
U03649,2023,WUR_2023,21.2,46.5,33.85
U03650,2023,WUR_2023,9.3,67.5,38.4
U03651,2023,WUR_2023,16.1,61.0,38.55
U03652,2023,WUR_2023,13.7,58.9,36.3
U03653,2023,WUR_2023,22.9,30.8,26.85
U03654,2023,WUR_2023,34.7,24.9,29.8
U03655,2023,WUR_2023,17.7,50.9,34.3
U03656,2023,WUR_2023,34.4,28.8,31.6
U03657,2023,WUR_2023,16.6,72.1,44.349999999999994
U03658,2023,WUR_2023,22.2,44.8,33.5
U03659,2023,WUR_2023,9.5,64.4,36.95
U03660,2023,WUR_2023,24.8,31.3,28.05
U03661,2023,WUR_2023,13.9,54.6,34.25
U03662,2023,WUR_2023,21.5,45.2,33.35
U03663,2023,WUR_2023,16.7,47.1,31.9
U03664,2023,WUR_2023,19.5,47.4,33.45
U03665,2023,WUR_2023,20.1,46.6,33.35
U03666,2023,WUR_2023,16.7,51.2,33.95
U03667,2023,WUR_2023,19.3,43.8,31.549999999999997
U03668,2023,WUR_2023,21.8,38.4,30.1
U03669,2023,WUR_2023,25.6,30.9,28.25
U03670,2023,WUR_2023,17.1,50.2,33.650000000000006
U03671,2023,WUR_2023,11.1,68.7,39.9
U03672,2023,WUR_2023,17.0,43.2,30.1
U03673,2023,WUR_2023,21.4,39.5,30.45
U03674,2023,WUR_2023,24.1,42.2,33.150000000000006
U03675,2023,WUR_2023,32.1,41.7,36.900000000000006
U03676,2023,WUR_2023,19.3,53.2,36.25
U03677,2023,WUR_2023,9.3,65.6,37.449999999999996
U03678,2023,WUR_2023,15.5,53.7,34.6
U03679,2023,WUR_2023,11.0,52.2,31.6
U03680,2023,WUR_2023,27.3,41.4,34.35
U03681,2023,WUR_2023,17.1,46.9,32.0
U03682,2023,WUR_2023,19.2,51.7,35.45
U03683,2023,WUR_2023,23.9,35.2,29.55
U03684,2023,WUR_2023,10.2,73.4,41.800000000000004
U03685,2023,WUR_2023,9.5,60.0,34.75
U03686,2023,WUR_2023,31.7,32.8,32.25
U03687,2023,WUR_2023,14.4,61.3,37.85
U03688,2023,WUR_2023,30.8,36.5,33.65
U03689,2023,WUR_2023,7.9,71.2,39.550000000000004
U03690,2023,WUR_2023,17.1,59.1,38.1
U03691,2023,WUR_2023,14.6,52.9,33.75
U03692,2023,WUR_2023,14.2,67.1,40.65
U03693,2023,WUR_2023,15.7,61.1,38.4
U03694,2023,WUR_2023,22.2,55.8,39.0
U03695,2023,WUR_2023,18.4,51.6,35.0
U03696,2023,WUR_2023,16.4,56.6,36.5
U03697,2023,WUR_2023,11.3,64.8,38.05
U03698,2023,WUR_2023,17.2,32.6,24.9
U03699,2023,WUR_2023,17.3,40.6,28.950000000000003
U03700,2023,WUR_2023,17.6,36.9,27.25
U03701,2023,WUR_2023,8.6,56.2,32.4
U03702,2023,WUR_2023,19.4,36.7,28.05
U03703,2023,WUR_2023,16.0,24.2,20.1
U03704,2023,WUR_2023,9.0,52.7,30.85
U03705,2023,WUR_2023,7.7,62.7,35.2
U03706,2023,WUR_2023,8.8,41.5,25.15
U03707,2023,WUR_2023,12.6,40.9,26.75
U03708,2023,WUR_2023,12.7,38.8,25.75
U03709,2023,WUR_2023,12.6,43.3,27.95
U03710,2023,WUR_2023,14.4,34.8,24.599999999999998
U03711,2023,WUR_2023,14.7,21.4,18.049999999999997
U03712,2023,WUR_2023,12.5,35.8,24.15
U03713,2023,WUR_2023,18.8,25.2,22.0
U03714,2023,WUR_2023,12.5,34.8,23.65
U03715,2023,WUR_2023,16.0,36.9,26.45
U03716,2023,WUR_2023,14.6,35.0,24.8
U03717,2023,WUR_2023,27.9,30.6,29.25
U03718,2023,WUR_2023,18.6,37.1,27.85
U03719,2023,WUR_2023,19.2,38.6,28.9
U03720,2023,WUR_2023,15.8,41.8,28.799999999999997
U03721,2023,WUR_2023,24.2,28.3,26.25
U03722,2023,WUR_2023,14.6,29.3,21.95
U03723,2023,WUR_2023,14.3,29.8,22.05
U03724,2023,WUR_2023,13.1,45.8,29.45
U03725,2023,WUR_2023,22.3,20.8,21.55
U03726,2023,WUR_2023,28.8,16.3,22.55
U03727,2023,WUR_2023,9.8,51.6,30.700000000000003
U03728,2023,WUR_2023,11.1,49.2,30.150000000000002
U03729,2023,WUR_2023,25.3,21.3,23.3
U03730,2023,WUR_2023,10.2,47.0,28.6
U03731,2023,WUR_2023,17.4,25.6,21.5
U03732,2023,WUR_2023,8.6,57.6,33.1
