master_university_id,year,source,research_score,research_impact_score,research_network_score,industry_income_score
UNI01922,2023,WUR,16.3,48.9,,38.2
UNI03531,2023,WUR,14.4,52.4,,37.1
UNI00880,2023,WUR,24.6,35.9,,42.4
UNI03532,2023,WUR,25.4,29.5,,43.4
UNI00883,2023,WUR,20.3,49.9,,46.1
UNI01923,2023,WUR,11.1,69.5,,36.9
UNI01734,2023,WUR,19.6,55.1,,65.0
UNI01925,2023,WUR,14.6,56.7,,83.5
UNI01926,2023,WUR,14.2,58.0,,37.0
UNI01927,2023,WUR,11.8,62.0,,38.2
UNI00566,2023,WUR,33.1,26.2,,70.4
UNI01929,2023,WUR,19.1,42.2,,38.7
UNI01930,2023,WUR,9.9,67.2,,36.9
UNI01932,2023,WUR,9.0,74.6,,37.0
UNI01933,2023,WUR,13.8,36.8,,37.3
UNI01934,2023,WUR,19.3,46.0,,42.6
UNI01816,2023,WUR,21.3,55.7,,38.8
UNI00893,2023,WUR,17.6,49.4,,40.1
UNI01936,2023,WUR,11.7,64.0,,40.2
UNI01937,2023,WUR,14.4,60.1,,55.0
UNI01938,2023,WUR,21.9,52.8,,39.6
UNI01817,2023,WUR,14.8,69.9,,61.1
UNI00536,2023,WUR,23.5,29.7,,49.6
UNI01827,2023,WUR,24.0,50.1,,37.1
UNI01940,2023,WUR,27.5,34.2,,44.8
UNI01941,2023,WUR,15.6,57.0,,40.2
UNI00901,2023,WUR,14.5,60.6,,39.0
UNI01830,2023,WUR,32.0,36.0,,41.8
UNI01943,2023,WUR,12.1,62.9,,37.1
UNI01945,2023,WUR,9.9,66.4,,37.0
UNI01946,2023,WUR,9.2,61.7,,37.3
UNI03533,2023,WUR,17.6,54.7,,37.1
UNI01837,2023,WUR,18.6,47.3,,52.9
UNI00758,2023,WUR,20.8,41.0,,42.2
UNI01947,2023,WUR,14.4,54.6,,37.5
UNI00242,2023,WUR,24.7,44.3,,44.9
UNI01949,2023,WUR,9.9,51.2,,41.0
UNI01950,2023,WUR,11.0,59.8,,41.3
UNI00914,2023,WUR,9.4,55.4,,43.0
UNI00624,2023,WUR,8.9,52.9,,37.9
UNI00918,2023,WUR,18.6,57.0,,71.8
UNI01953,2023,WUR,16.1,39.5,,37.3
UNI01954,2023,WUR,9.6,68.4,,37.2
UNI00542,2023,WUR,25.2,38.5,,46.7
UNI01956,2023,WUR,11.0,60.5,,39.4
UNI03534,2023,WUR,10.2,61.5,,38.9
UNI03535,2023,WUR,35.6,27.5,,88.0
UNI01959,2023,WUR,9.6,65.3,,37.5
UNI01960,2023,WUR,23.0,46.3,,38.9
UNI01961,2023,WUR,14.2,55.2,,38.4
UNI00921,2023,WUR,27.6,45.3,,47.0
UNI00928,2023,WUR,16.5,58.8,,37.4
UNI01962,2023,WUR,10.6,60.7,,37.4
UNI00707,2023,WUR,19.5,47.1,,42.7
UNI01964,2023,WUR,19.5,49.1,,41.9
UNI03536,2023,WUR,10.6,66.8,,38.1
UNI01965,2023,WUR,12.4,58.8,,38.8
UNI00434,2023,WUR,22.5,35.8,,69.8
UNI00931,2023,WUR,27.7,34.5,,52.2
UNI00775,2023,WUR,18.2,58.7,,39.6
UNI00933,2023,WUR,16.7,53.4,,37.5
UNI01849,2023,WUR,17.8,32.6,,46.7
UNI00936,2023,WUR,16.6,37.9,,38.7
UNI00460,2023,WUR,29.7,34.0,,38.1
UNI01970,2023,WUR,9.3,55.7,,37.0
UNI00939,2023,WUR,17.7,42.2,,37.2
UNI00700,2023,WUR,28.9,38.8,,58.9
UNI00783,2023,WUR,18.5,44.9,,40.6
UNI03537,2023,WUR,18.8,44.2,,47.4
UNI01973,2023,WUR,17.7,57.6,,45.5
UNI03538,2023,WUR,19.6,52.3,,60.9
UNI01855,2023,WUR,21.2,46.5,,45.0
UNI01858,2023,WUR,9.3,67.5,,41.1
UNI01975,2023,WUR,16.1,61.0,,44.2
UNI01976,2023,WUR,13.7,58.7,,52.7
UNI01860,2023,WUR,13.7,58.9,,61.3
UNI01861,2023,WUR,22.9,30.8,,77.4
UNI01808,2023,WUR,34.7,24.9,,77.2
UNI01863,2023,WUR,17.7,50.9,,39.2
UNI00578,2023,WUR,33.2,27.1,,54.8
UNI03539,2023,WUR,34.4,28.8,,74.4
UNI00389,2023,WUR,21.6,43.9,,99.1
UNI03540,2023,WUR,16.6,72.1,,39.2
UNI00862,2023,WUR,15.9,49.8,,39.2
UNI00728,2023,WUR,14.5,47.2,,37.0
UNI01983,2023,WUR,22.2,44.8,,39.9
UNI01985,2023,WUR,9.5,64.4,,37.3
UNI00958,2023,WUR,19.0,48.3,,37.3
UNI01870,2023,WUR,24.8,31.3,,93.0
UNI01987,2023,WUR,13.9,54.6,,40.2
UNI01988,2023,WUR,21.5,45.2,,37.4
UNI01871,2023,WUR,16.7,47.1,,37.6
UNI01873,2023,WUR,18.8,55.7,,38.0
UNI01875,2023,WUR,19.5,47.4,,36.9
UNI01990,2023,WUR,20.1,46.6,,41.2
UNI01992,2023,WUR,16.7,51.2,,37.5
UNI00814,2023,WUR,21.9,56.3,,37.5
UNI00816,2023,WUR,14.6,60.0,,37.5
UNI01993,2023,WUR,32.1,18.4,,37.1
UNI01882,2023,WUR,20.3,63.0,,38.1
UNI01884,2023,WUR,25.5,33.9,,99.9
UNI00968,2023,WUR,10.8,53.2,,37.0
UNI00466,2023,WUR,16.6,62.5,,41.4
UNI01885,2023,WUR,19.3,43.8,,43.5
UNI01886,2023,WUR,21.8,38.4,,48.9
UNI01996,2023,WUR,25.6,30.9,,94.6
UNI01997,2023,WUR,17.1,50.2,,41.7
UNI01998,2023,WUR,11.1,68.7,,36.9
UNI00363,2023,WUR,31.6,35.3,,44.2
UNI00742,2023,WUR,13.6,46.3,,45.6
UNI00823,2023,WUR,14.0,52.1,,37.5
UNI01999,2023,WUR,17.0,43.2,,40.9
UNI00829,2023,WUR,18.0,56.0,,37.2
UNI00977,2023,WUR,13.4,43.4,,60.9
UNI02001,2023,WUR,21.4,39.5,,37.3
UNI01891,2023,WUR,24.1,42.2,,41.8
UNI01892,2023,WUR,32.1,41.7,,43.6
UNI00611,2023,WUR,20.8,38.4,,39.4
UNI01895,2023,WUR,19.3,53.2,,39.8
UNI00961,2023,WUR,14.9,46.1,,38.0
UNI03541,2023,WUR,29.8,41.0,,59.5
UNI02003,2023,WUR,9.3,65.6,,36.9
UNI03542,2023,WUR,27.4,36.2,,56.3
UNI02004,2023,WUR,15.5,53.7,,40.6
UNI00990,2023,WUR,14.3,60.8,,37.1
UNI02005,2023,WUR,24.4,37.1,,49.5
UNI02007,2023,WUR,11.0,52.2,,37.0
UNI01899,2023,WUR,27.3,41.4,,40.6
UNI03543,2023,WUR,17.1,46.9,,36.9
UNI01901,2023,WUR,19.2,51.7,,53.4
UNI03544,2023,WUR,23.9,35.2,,47.1
UNI00997,2023,WUR,8.2,64.4,,39.1
UNI00665,2023,WUR,12.0,58.0,,37.6
UNI03545,2023,WUR,10.2,73.4,,37.3
UNI01001,2023,WUR,9.0,55.1,,37.2
UNI01003,2023,WUR,8.4,62.8,,37.1
UNI02010,2023,WUR,9.5,60.0,,39.6
UNI00839,2023,WUR,15.0,51.1,,77.9
UNI01007,2023,WUR,31.7,32.8,,36.9
UNI00851,2023,WUR,19.2,42.9,,37.6
UNI03546,2023,WUR,14.4,61.3,,38.7
UNI03547,2023,WUR,30.8,36.5,,40.5
UNI02012,2023,WUR,7.9,71.2,,37.0
UNI02013,2023,WUR,17.1,59.1,,42.7
UNI00541,2023,WUR,18.7,47.3,,45.9
UNI01916,2023,WUR,14.6,52.9,,38.9
UNI00298,2023,WUR,27.4,42.6,,37.8
UNI02015,2023,WUR,14.2,67.1,,38.5
UNI02016,2023,WUR,15.7,61.1,,37.0
UNI01019,2023,WUR,22.2,55.8,,38.0
UNI00870,2023,WUR,19.3,53.8,,38.5
UNI00873,2023,WUR,14.4,57.2,,39.9
UNI01779,2023,WUR,18.4,51.6,,71.9
UNI00876,2023,WUR,15.3,54.0,,42.7
UNI01022,2023,WUR,8.3,69.5,,36.9
UNI02018,2023,WUR,16.4,56.6,,41.0
UNI02019,2023,WUR,11.3,64.8,,38.6
UNI03548,2023,WUR,17.2,32.6,,39.5
UNI00805,2023,WUR,25.3,28.3,,39.2
UNI00792,2023,WUR,13.1,47.3,,38.1
UNI00259,2023,WUR,10.8,26.2,,41.1
UNI01924,2023,WUR,17.3,40.6,,37.6
UNI03549,2023,WUR,17.6,36.9,,39.1
UNI00888,2023,WUR,12.6,47.9,,37.8
UNI02022,2023,WUR,8.6,56.2,,37.1
UNI01928,2023,WUR,19.4,36.7,,44.1
UNI03550,2023,WUR,16.0,24.2,,60.7
UNI01034,2023,WUR,9.4,47.1,,37.0
UNI03551,2023,WUR,9.0,52.7,,37.3
UNI02024,2023,WUR,7.7,62.7,,37.0
UNI00881,2023,WUR,16.0,37.6,,37.5
UNI01037,2023,WUR,11.9,42.3,,37.1
UNI02027,2023,WUR,8.8,41.5,,37.4
UNI03552,2023,WUR,28.3,22.5,,61.9
UNI02029,2023,WUR,12.6,40.9,,37.0
UNI02031,2023,WUR,12.7,38.8,,37.0
UNI03553,2023,WUR,12.6,43.3,,40.3
UNI02032,2023,WUR,14.4,34.8,,38.5
UNI03554,2023,WUR,14.7,21.4,,43.0
UNI02034,2023,WUR,12.5,35.8,,37.6
UNI03555,2023,WUR,18.8,25.2,,42.0
UNI02037,2023,WUR,12.5,34.8,,40.1
UNI01944,2023,WUR,16.0,36.9,,38.7
UNI02040,2023,WUR,14.6,35.0,,45.1
UNI01011,2023,WUR,13.9,45.5,,37.3
UNI03556,2023,WUR,27.9,30.6,,77.3
UNI00886,2023,WUR,16.0,32.5,,37.3
UNI00648,2023,WUR,17.0,30.8,,58.2
UNI00774,2023,WUR,18.3,32.8,,41.4
UNI01951,2023,WUR,18.6,37.1,,41.7
UNI03557,2023,WUR,19.2,38.6,,50.8
UNI02045,2023,WUR,15.8,41.8,,57.8
UNI03558,2023,WUR,24.2,28.3,,43.2
UNI00865,2023,WUR,16.5,35.3,,40.4
UNI00842,2023,WUR,15.5,39.7,,37.2
UNI03559,2023,WUR,14.6,29.3,,38.2
UNI01958,2023,WUR,13.6,42.1,,52.0
UNI03560,2023,WUR,14.3,29.8,,41.9
UNI00467,2023,WUR,24.2,26.2,,37.0
UNI02050,2023,WUR,13.1,45.8,,37.6
UNI01803,2023,WUR,22.4,41.9,,61.7
UNI00957,2023,WUR,15.0,34.4,,37.1
UNI03561,2023,WUR,22.3,20.8,,50.3
UNI00874,2023,WUR,9.9,41.5,,37.3
UNI01811,2023,WUR,28.8,16.3,,41.6
UNI02054,2023,WUR,9.8,51.6,,37.1
UNI02055,2023,WUR,11.1,49.2,,39.0
UNI01813,2023,WUR,25.3,21.3,,66.5
UNI00907,2023,WUR,19.2,35.9,,54.4
UNI02058,2023,WUR,10.2,47.0,,37.2
UNI01966,2023,WUR,25.7,25.3,,65.7
UNI01967,2023,WUR,17.4,25.6,,39.4
UNI02059,2023,WUR,8.6,57.6,,37.7
UNI01069,2023,WUR,26.5,19.4,,78.9
UNI02060,2023,WUR,11.8,47.4,,42.4
UNI01057,2023,WUR,17.0,32.1,,48.5
UNI03562,2023,WUR,13.2,50.7,,45.0
UNI02063,2023,WUR,10.5,58.5,,36.9
UNI02064,2023,WUR,8.9,48.8,,36.9
UNI02065,2023,WUR,9.9,56.8,,37.0
UNI02066,2023,WUR,18.3,30.2,,41.4
UNI02067,2023,WUR,12.0,40.2,,38.8
UNI03563,2023,WUR,12.0,35.5,,40.7
UNI03564,2023,WUR,10.9,41.9,,38.9
UNI02069,2023,WUR,8.6,40.2,,37.1
UNI02070,2023,WUR,16.8,23.2,,51.7
UNI02071,2023,WUR,26.5,17.1,,73.6
UNI01974,2023,WUR,16.2,27.4,,38.2
UNI02072,2023,WUR,16.5,31.7,,39.7
UNI00807,2023,WUR,13.7,45.5,,38.1
UNI01823,2023,WUR,22.3,33.8,,41.0
UNI01825,2023,WUR,21.9,38.2,,40.6
UNI02073,2023,WUR,11.7,38.1,,37.9
UNI03565,2023,WUR,19.9,16.0,,77.7
UNI00765,2023,WUR,22.3,27.7,,70.1
UNI01978,2023,WUR,13.0,32.4,,37.1
UNI01831,2023,WUR,22.8,40.3,,71.2
UNI00785,2023,WUR,20.8,32.4,,48.3
UNI02076,2023,WUR,12.1,52.6,,45.3
UNI00815,2023,WUR,16.9,28.9,,41.9
UNI01981,2023,WUR,20.0,44.9,,39.4
UNI02078,2023,WUR,8.8,48.6,,37.9
UNI03566,2023,WUR,23.7,27.7,,46.2
UNI03567,2023,WUR,19.5,37.7,,59.5
UNI02079,2023,WUR,11.2,53.8,,39.3
UNI03568,2023,WUR,9.1,61.4,,39.3
UNI02080,2023,WUR,9.2,52.5,,40.0
UNI00937,2023,WUR,17.0,25.8,,44.3
UNI01989,2023,WUR,24.2,25.8,,54.2
UNI01101,2023,WUR,9.4,55.9,,37.5
UNI01994,2023,WUR,21.8,38.7,,42.9
UNI00967,2023,WUR,18.9,30.4,,48.2
UNI01105,2023,WUR,14.2,39.5,,43.4
UNI01995,2023,WUR,15.9,41.1,,45.4
UNI02084,2023,WUR,15.0,44.6,,36.9
UNI00656,2023,WUR,20.1,17.3,,37.0
UNI02085,2023,WUR,13.0,25.5,,53.6
UNI03569,2023,WUR,13.6,46.3,,38.6
UNI02087,2023,WUR,11.1,50.0,,37.1
UNI03570,2023,WUR,11.4,36.0,,38.7
UNI01114,2023,WUR,13.6,40.7,,37.2
UNI02088,2023,WUR,8.3,52.7,,36.9
UNI02090,2023,WUR,12.4,55.7,,36.9
UNI02091,2023,WUR,10.5,32.7,,38.7
UNI02093,2023,WUR,10.0,49.1,,38.1
UNI02094,2023,WUR,15.0,38.1,,38.1
UNI02095,2023,WUR,10.5,30.9,,39.5
UNI03571,2023,WUR,8.2,61.4,,38.2
UNI02096,2023,WUR,16.1,40.5,,40.0
UNI02097,2023,WUR,10.4,36.7,,37.2
UNI00989,2023,WUR,19.1,34.0,,39.2
UNI01857,2023,WUR,26.1,23.1,,69.5
UNI02006,2023,WUR,19.7,37.2,,39.0
UNI02008,2023,WUR,29.5,21.3,,54.3
UNI00698,2023,WUR,22.6,17.4,,73.6
UNI02099,2023,WUR,13.1,41.2,,37.3
UNI00495,2023,WUR,23.1,24.6,,96.5
UNI01129,2023,WUR,25.6,24.1,,74.9
UNI01865,2023,WUR,17.2,45.6,,39.0
UNI02100,2023,WUR,12.7,26.9,,39.6
UNI00944,2023,WUR,13.5,48.8,,42.1
UNI02101,2023,WUR,14.5,40.1,,41.5
UNI02102,2023,WUR,15.7,31.3,,37.1
UNI01134,2023,WUR,14.6,45.5,,38.8
UNI00986,2023,WUR,20.3,22.4,,57.6
UNI02011,2023,WUR,20.1,38.4,,40.4
UNI03572,2023,WUR,19.9,40.0,,37.8
UNI00875,2023,WUR,16.6,43.7,,40.9
UNI00945,2023,WUR,10.1,14.4,,37.0
UNI03573,2023,WUR,13.0,27.2,,38.7
UNI02105,2023,WUR,11.2,35.5,,36.9
UNI02106,2023,WUR,11.2,46.3,,37.1
UNI01142,2023,WUR,21.3,23.5,,38.1
UNI01017,2023,WUR,21.5,40.6,,37.8
UNI02107,2023,WUR,8.0,53.9,,37.0
UNI02108,2023,WUR,13.5,42.5,,39.0
UNI02109,2023,WUR,10.5,41.0,,39.9
UNI03574,2023,WUR,32.5,21.6,,50.8
UNI02017,2023,WUR,9.6,50.3,,36.9
UNI02110,2023,WUR,13.2,47.4,,38.3
UNI01150,2023,WUR,8.7,41.0,,37.4
UNI00994,2023,WUR,12.9,33.9,,38.2
UNI01025,2023,WUR,19.2,43.5,,38.2
UNI02113,2023,WUR,11.3,45.6,,37.3
UNI02115,2023,WUR,15.6,48.7,,55.1
UNI01157,2023,WUR,11.3,46.2,,54.2
UNI02116,2023,WUR,9.8,42.8,,37.7
UNI02117,2023,WUR,10.7,39.2,,37.3
UNI02118,2023,WUR,9.2,47.6,,37.0
UNI02021,2023,WUR,22.6,39.5,,40.6
UNI01897,2023,WUR,14.8,35.8,,50.9
UNI02121,2023,WUR,12.7,48.7,,37.7
UNI02122,2023,WUR,16.6,46.1,,37.6
UNI02124,2023,WUR,11.2,50.6,,48.4
UNI02125,2023,WUR,10.4,40.7,,36.9
UNI03575,2023,WUR,14.8,46.3,,52.8
UNI02127,2023,WUR,19.5,33.1,,41.4
UNI00581,2023,WUR,25.9,28.4,,51.7
UNI02130,2023,WUR,8.3,52.2,,37.4
UNI00962,2023,WUR,25.5,29.3,,37.6
UNI02131,2023,WUR,15.0,30.1,,36.9
UNI02132,2023,WUR,16.3,45.3,,43.1
UNI02134,2023,WUR,8.4,53.6,,37.0
UNI02135,2023,WUR,11.0,33.0,,38.5
UNI01177,2023,WUR,13.4,49.7,,37.9
UNI01179,2023,WUR,12.0,52.0,,37.5
UNI02138,2023,WUR,8.6,39.4,,37.1
UNI02139,2023,WUR,9.6,35.3,,37.1
UNI02140,2023,WUR,16.3,38.5,,37.3
UNI00692,2023,WUR,15.5,33.3,,39.6
UNI01149,2023,WUR,18.8,22.4,,39.0
UNI01186,2023,WUR,11.9,57.4,,41.4
UNI02030,2023,WUR,15.3,36.5,,45.2
UNI00949,2023,WUR,12.3,33.1,,37.5
UNI02141,2023,WUR,12.7,42.5,,37.2
UNI02142,2023,WUR,23.7,40.7,,37.1
UNI02033,2023,WUR,11.5,39.8,,44.5
UNI03576,2023,WUR,14.6,34.1,,39.9
UNI02144,2023,WUR,17.5,30.4,,59.9
UNI02038,2023,WUR,19.4,31.9,,36.9
UNI00910,2023,WUR,14.9,49.8,,39.7
UNI02041,2023,WUR,16.4,38.6,,40.9
UNI02042,2023,WUR,13.9,38.4,,54.8
UNI01062,2023,WUR,9.6,45.9,,38.9
UNI02043,2023,WUR,16.5,44.5,,40.6
UNI00226,2023,WUR,23.8,27.6,,41.1
UNI00791,2023,WUR,18.4,35.9,,37.3
UNI03577,2023,WUR,15.2,48.3,,55.7
UNI01921,2023,WUR,20.4,40.8,,78.4
UNI01205,2023,WUR,11.1,33.6,,38.2
UNI02149,2023,WUR,13.6,53.8,,38.5
UNI03578,2023,WUR,26.7,29.3,,100.0
UNI02046,2023,WUR,16.3,35.0,,40.7
UNI02048,2023,WUR,11.0,53.8,,40.1
UNI03579,2023,WUR,18.4,49.1,,65.1
UNI03580,2023,WUR,18.2,29.7,,45.3
UNI02152,2023,WUR,23.3,35.6,,43.1
UNI02154,2023,WUR,8.6,41.3,,37.0
UNI02155,2023,WUR,9.5,16.2,,36.9
UNI02156,2023,WUR,9.7,18.2,,42.5
UNI03581,2023,WUR,11.4,18.0,,38.7
UNI02158,2023,WUR,17.2,20.0,,38.1
UNI02051,2023,WUR,18.6,18.7,,56.8
UNI02052,2023,WUR,12.4,31.6,,41.1
UNI03582,2023,WUR,10.5,27.6,,38.4
UNI02053,2023,WUR,10.8,27.8,,38.1
UNI00912,2023,WUR,18.4,23.1,,39.3
UNI01218,2023,WUR,11.3,32.9,,40.5
UNI02161,2023,WUR,14.3,28.0,,40.2
UNI02163,2023,WUR,9.9,21.7,,40.3
UNI02164,2023,WUR,9.4,29.8,,37.8
UNI02165,2023,WUR,11.0,25.6,,37.7
UNI02166,2023,WUR,14.9,25.0,,43.3
UNI01068,2023,WUR,10.4,24.0,,39.8
UNI02167,2023,WUR,12.9,24.9,,37.2
UNI02168,2023,WUR,18.9,15.5,,40.1
UNI03583,2023,WUR,14.0,37.2,,37.3
UNI02170,2023,WUR,14.4,24.0,,44.4
UNI02172,2023,WUR,11.0,26.3,,43.2
UNI00315,2023,WUR,25.8,15.3,,88.8
UNI02061,2023,WUR,10.2,33.7,,40.7
UNI00882,2023,WUR,13.4,33.0,,37.8
UNI02175,2023,WUR,8.7,28.3,,36.9
UNI02176,2023,WUR,10.7,27.2,,41.0
UNI02177,2023,WUR,14.3,24.4,,43.8
UNI02179,2023,WUR,8.7,30.2,,38.4
UNI02180,2023,WUR,15.8,23.5,,49.5
UNI02182,2023,WUR,8.7,41.9,,37.1
UNI00696,2023,WUR,17.8,17.1,,42.7
UNI02185,2023,WUR,15.6,29.0,,38.4
UNI00956,2023,WUR,16.8,23.1,,37.6
UNI00812,2023,WUR,17.5,18.0,,43.6
UNI02068,2023,WUR,16.4,32.6,,38.4
UNI01077,2023,WUR,12.8,26.4,,37.0
UNI02187,2023,WUR,9.8,19.1,,38.3
UNI03584,2023,WUR,18.9,24.9,,41.2
UNI02189,2023,WUR,17.0,27.4,,38.2
UNI02190,2023,WUR,16.1,29.4,,47.8
UNI00641,2023,WUR,13.4,15.8,,41.5
UNI02191,2023,WUR,12.9,18.7,,37.6
UNI02192,2023,WUR,22.2,16.9,,81.3
UNI03585,2023,WUR,20.2,20.9,,42.9
UNI00920,2023,WUR,24.6,18.7,,46.1
UNI01079,2023,WUR,21.9,26.6,,48.5
UNI02195,2023,WUR,18.6,12.8,,37.4
UNI03586,2023,WUR,12.7,32.9,,38.4
UNI03587,2023,WUR,14.0,30.1,,49.9
UNI01082,2023,WUR,12.2,23.0,,37.2
UNI00518,2023,WUR,16.1,15.5,,48.4
UNI02199,2023,WUR,13.3,25.4,,39.1
UNI03588,2023,WUR,13.4,23.6,,36.9
UNI02200,2023,WUR,11.6,25.3,,38.4
UNI02074,2023,WUR,13.8,36.9,,37.9
UNI03589,2023,WUR,13.3,20.9,,95.8
UNI01086,2023,WUR,13.3,19.0,,46.7
UNI02201,2023,WUR,15.3,21.7,,44.0
UNI02203,2023,WUR,7.8,19.7,,37.9
UNI02204,2023,WUR,21.1,10.5,,44.3
UNI02205,2023,WUR,14.1,23.7,,68.9
UNI02206,2023,WUR,10.2,35.0,,37.0
UNI01256,2023,WUR,12.4,17.4,,39.9
UNI02207,2023,WUR,15.4,32.6,,38.1
UNI01259,2023,WUR,11.1,25.6,,37.2
UNI02208,2023,WUR,12.2,22.5,,42.1
UNI02209,2023,WUR,13.0,19.2,,38.8
UNI02210,2023,WUR,17.1,15.7,,54.3
UNI01198,2023,WUR,16.0,15.2,,39.1
UNI02212,2023,WUR,10.1,34.0,,38.5
UNI02214,2023,WUR,12.1,33.9,,37.8
UNI02081,2023,WUR,19.0,18.4,,42.8
UNI02215,2023,WUR,11.1,34.6,,39.4
UNI02217,2023,WUR,16.7,15.2,,43.7
UNI02218,2023,WUR,12.0,27.3,,39.4
UNI03590,2023,WUR,12.4,22.5,,37.0
UNI02219,2023,WUR,12.9,28.8,,37.1
UNI03591,2023,WUR,10.5,43.9,,39.3
UNI03592,2023,WUR,9.3,25.7,,36.9
UNI02220,2023,WUR,17.3,11.3,,71.7
UNI02221,2023,WUR,16.2,23.0,,92.7
UNI03593,2023,WUR,15.5,19.1,,38.0
UNI00932,2023,WUR,15.1,33.3,,45.0
UNI02222,2023,WUR,14.4,22.1,,44.1
UNI02224,2023,WUR,11.4,33.9,,39.4
UNI01274,2023,WUR,8.8,38.4,,36.9
UNI01020,2023,WUR,13.0,17.2,,42.1
UNI02226,2023,WUR,11.5,21.0,,37.3
UNI03594,2023,WUR,9.0,19.2,,37.0
UNI01021,2023,WUR,13.0,17.1,,40.7
UNI03595,2023,WUR,17.0,21.2,,40.9
UNI00975,2023,WUR,18.7,18.4,,45.1
UNI01972,2023,WUR,23.2,18.6,,79.3
UNI02230,2023,WUR,10.9,25.5,,44.5
UNI03596,2023,WUR,13.5,23.7,,42.8
UNI02231,2023,WUR,8.6,30.3,,38.6
UNI02232,2023,WUR,8.1,32.6,,37.7
UNI01276,2023,WUR,8.3,31.1,,37.3
UNI02234,2023,WUR,10.0,27.8,,38.3
UNI01217,2023,WUR,13.6,30.0,,39.3
UNI01098,2023,WUR,13.3,21.0,,37.7
UNI02235,2023,WUR,10.7,35.8,,36.9
UNI02236,2023,WUR,14.6,25.2,,38.6
UNI02237,2023,WUR,15.8,19.2,,36.9
UNI02239,2023,WUR,10.8,34.4,,37.3
UNI02240,2023,WUR,9.7,17.6,,53.1
UNI02098,2023,WUR,17.2,21.9,,38.5
UNI03597,2023,WUR,9.5,28.2,,38.0
UNI01282,2023,WUR,9.5,4.2,,37.6
UNI01982,2023,WUR,12.3,34.1,,37.3
UNI03598,2023,WUR,15.6,22.4,,40.0
UNI02241,2023,WUR,11.5,40.4,,44.4
UNI02243,2023,WUR,12.2,20.8,,42.3
UNI02244,2023,WUR,8.9,18.8,,37.9
UNI03599,2023,WUR,19.4,19.1,,39.9
UNI03600,2023,WUR,8.8,37.2,,37.2
UNI00892,2023,WUR,15.9,21.3,,43.8
UNI02245,2023,WUR,14.1,19.4,,38.0
UNI01026,2023,WUR,14.4,19.2,,49.5
UNI01288,2023,WUR,9.2,45.7,,37.0
UNI01291,2023,WUR,10.3,31.5,,39.1
UNI02246,2023,WUR,10.1,20.3,,41.3
UNI02247,2023,WUR,14.3,10.1,,42.0
UNI02248,2023,WUR,9.0,24.1,,40.1
UNI02249,2023,WUR,14.1,25.1,,53.5
UNI02251,2023,WUR,8.8,27.5,,36.9
UNI02252,2023,WUR,13.7,20.5,,37.0
UNI00402,2023,WUR,10.9,24.4,,37.0
UNI02253,2023,WUR,14.9,15.9,,45.5
UNI02255,2023,WUR,10.3,20.7,,37.4
UNI02256,2023,WUR,18.4,8.7,,37.3
UNI02114,2023,WUR,14.6,30.8,,39.8
UNI02258,2023,WUR,11.6,23.9,,39.4
UNI03601,2023,WUR,11.8,16.2,,37.9
UNI00959,2023,WUR,17.4,28.3,,42.5
UNI01295,2023,WUR,10.0,24.1,,40.4
UNI00979,2023,WUR,17.6,18.1,,37.7
UNI02260,2023,WUR,17.5,31.6,,38.1
UNI02261,2023,WUR,12.7,19.0,,44.9
UNI02123,2023,WUR,19.8,29.4,,53.3
UNI02263,2023,WUR,13.3,17.4,,45.4
UNI02264,2023,WUR,10.0,26.5,,36.9
UNI02266,2023,WUR,10.7,25.6,,38.5
UNI00833,2023,WUR,19.9,16.1,,38.0
UNI02269,2023,WUR,8.6,20.8,,37.3
UNI02270,2023,WUR,15.7,9.1,,47.3
UNI00894,2023,WUR,13.0,22.1,,43.9
UNI02128,2023,WUR,15.8,24.1,,51.2
UNI00646,2023,WUR,28.3,11.0,,44.4
UNI02272,2023,WUR,23.6,13.6,,46.4
UNI03602,2023,WUR,18.7,13.3,,43.2
UNI00741,2023,WUR,21.0,17.2,,51.3
UNI02275,2023,WUR,18.5,21.9,,38.2
UNI03603,2023,WUR,21.7,22.9,,40.9
UNI02276,2023,WUR,10.4,28.6,,37.6
UNI00981,2023,WUR,9.1,15.8,,38.2
UNI00808,2023,WUR,10.0,27.8,,37.7
UNI02136,2023,WUR,19.0,30.3,,38.3
UNI02278,2023,WUR,10.2,32.2,,37.6
UNI02280,2023,WUR,12.5,20.4,,38.3
UNI03604,2023,WUR,8.1,32.4,,37.3
UNI02009,2023,WUR,19.9,29.3,,66.8
UNI02281,2023,WUR,12.5,21.1,,39.8
UNI02283,2023,WUR,12.3,26.1,,36.9
UNI02285,2023,WUR,8.6,3.9,,37.2
UNI02286,2023,WUR,13.0,24.9,,37.8
UNI02287,2023,WUR,8.3,22.2,,37.6
UNI02289,2023,WUR,17.0,17.8,,47.3
UNI01307,2023,WUR,13.9,16.8,,40.7
UNI01352,2023,WUR,15.1,16.2,,37.1
UNI01355,2023,WUR,14.6,17.5,,39.1
UNI02290,2023,WUR,21.0,14.0,,37.1
UNI02291,2023,WUR,11.3,23.9,,41.6
UNI01359,2023,WUR,10.7,26.0,,37.4
UNI02292,2023,WUR,13.4,38.6,,48.5
UNI02293,2023,WUR,10.0,28.9,,37.8
UNI02294,2023,WUR,18.1,21.4,,47.4
UNI03605,2023,WUR,13.5,34.2,,39.3
UNI02145,2023,WUR,12.2,30.7,,46.7
