master_university_id,year,source,faculty_student_score,international_students_score,faculty_to_student_ratio,international_student_pct
UNI03524,2023,WUR,,,17.9,12.0
UNI00821,2023,WUR,,,24.7,27.0
UNI00539,2023,WUR,,,14.7,21.0
UNI03525,2023,WUR,,,19.5,28.0
UNI01887,2023,WUR,,,21.5,0.0
UNI01759,2023,WUR,,,12.6,13.0
UNI01710,2023,WUR,,,11.6,17.0
UNI00827,2023,WUR,,,27.5,7.0
UNI01889,2023,WUR,,,15.4,2.0
UNI01890,2023,WUR,,,14.5,9.0
UNI00786,2023,WUR,,,12.1,6.0
UNI01793,2023,WUR,,,35.1,2.0
UNI01760,2023,WUR,,,13.1,7.0
UNI03526,2023,WUR,,,15.5,5.0
UNI00664,2023,WUR,,,36.1,28.0
UNI03527,2023,WUR,,,19.8,21.0
UNI00522,2023,WUR,,,8.6,4.0
UNI00666,2023,WUR,,,29.6,16.0
UNI00835,2023,WUR,,,6.0,2.0
UNI01898,2023,WUR,,,17.5,3.0
UNI01900,2023,WUR,,,68.4,1.0
UNI00820,2023,WUR,,,42.4,0.0
UNI01783,2023,WUR,,,12.1,9.0
UNI00685,2023,WUR,,,20.9,4.0
UNI00841,2023,WUR,,,38.4,6.0
UNI00843,2023,WUR,,,27.7,2.0
UNI01903,2023,WUR,,,10.2,24.0
UNI00846,2023,WUR,,,28.2,4.0
UNI00689,2023,WUR,,,12.1,2.0
UNI01907,2023,WUR,,,13.7,5.0
UNI00490,2023,WUR,,,15.9,1.0
UNI01909,2023,WUR,,,6.5,30.0
UNI00604,2023,WUR,,,19.7,5.0
UNI00853,2023,WUR,,,51.0,6.0
UNI00857,2023,WUR,,,22.9,1.0
UNI00385,2023,WUR,,,15.1,10.0
UNI01911,2023,WUR,,,11.8,8.0
UNI00699,2023,WUR,,,15.4,6.0
UNI01912,2023,WUR,,,29.6,59.0
UNI01789,2023,WUR,,,17.0,22.0
UNI00800,2023,WUR,,,18.9,5.0
UNI01914,2023,WUR,,,28.3,1.0
UNI01915,2023,WUR,,,60.9,7.0
UNI01790,2023,WUR,,,18.8,0.0
UNI00572,2023,WUR,,,14.2,8.0
UNI00863,2023,WUR,,,18.1,2.0
UNI03528,2023,WUR,,,22.3,3.0
UNI00855,2023,WUR,,,16.8,22.0
UNI00424,2023,WUR,,,36.8,4.0
UNI00592,2023,WUR,,,23.2,3.0
UNI01918,2023,WUR,,,12.8,8.0
UNI01919,2023,WUR,,,17.2,0.0
UNI03529,2023,WUR,,,16.3,2.0
UNI01729,2023,WUR,,,17.4,4.0
UNI03530,2023,WUR,,,11.5,3.0
UNI00878,2023,WUR,,,15.5,6.0
UNI01922,2023,WUR,,,20.9,15.0
UNI03531,2023,WUR,,,16.1,47.0
UNI00880,2023,WUR,,,19.6,23.0
UNI03532,2023,WUR,,,16.5,11.0
UNI00883,2023,WUR,,,20.1,11.0
UNI01923,2023,WUR,,,16.0,2.0
UNI01734,2023,WUR,,,14.4,6.0
UNI01925,2023,WUR,,,35.5,8.0
UNI01926,2023,WUR,,,15.4,7.0
UNI01927,2023,WUR,,,20.7,1.0
UNI00566,2023,WUR,,,17.5,13.0
UNI01929,2023,WUR,,,12.9,1.0
UNI01930,2023,WUR,,,15.8,0.0
UNI01932,2023,WUR,,,20.6,5.0
UNI01933,2023,WUR,,,16.8,1.0
UNI01934,2023,WUR,,,18.7,10.0
UNI01816,2023,WUR,,,31.8,1.0
UNI00893,2023,WUR,,,36.8,2.0
UNI01936,2023,WUR,,,3.8,1.0
UNI01937,2023,WUR,,,16.8,1.0
UNI01938,2023,WUR,,,21.1,15.0
UNI01817,2023,WUR,,,18.1,0.0
UNI00536,2023,WUR,,,8.1,9.0
UNI01827,2023,WUR,,,17.9,0.0
UNI01940,2023,WUR,,,15.1,1.0
UNI01941,2023,WUR,,,14.0,34.0
UNI00901,2023,WUR,,,39.6,3.0
UNI01830,2023,WUR,,,24.9,17.0
UNI01943,2023,WUR,,,28.5,0.0
UNI01945,2023,WUR,,,13.4,3.0
UNI01946,2023,WUR,,,7.9,33.0
UNI03533,2023,WUR,,,16.4,9.0
UNI01837,2023,WUR,,,4.6,3.0
UNI00758,2023,WUR,,,13.1,7.0
UNI01947,2023,WUR,,,14.0,
UNI00242,2023,WUR,,,10.1,8.0
UNI01949,2023,WUR,,,3.4,2.0
UNI01950,2023,WUR,,,14.6,2.0
UNI00914,2023,WUR,,,13.1,2.0
UNI00624,2023,WUR,,,8.3,7.0
UNI00918,2023,WUR,,,19.8,2.0
UNI01953,2023,WUR,,,19.4,43.0
UNI01954,2023,WUR,,,14.5,2.0
UNI00542,2023,WUR,,,10.3,8.0
UNI01956,2023,WUR,,,7.6,2.0
UNI03534,2023,WUR,,,15.2,15.0
UNI03535,2023,WUR,,,20.2,13.0
UNI01959,2023,WUR,,,14.8,2.0
UNI01960,2023,WUR,,,25.8,21.0
UNI01961,2023,WUR,,,12.8,5.0
UNI00921,2023,WUR,,,32.7,7.0
UNI00928,2023,WUR,,,20.3,13.0
UNI01962,2023,WUR,,,8.6,22.0
UNI00707,2023,WUR,,,13.1,8.0
UNI01964,2023,WUR,,,15.4,10.0
UNI03536,2023,WUR,,,14.8,6.0
UNI01965,2023,WUR,,,21.0,4.0
UNI00434,2023,WUR,,,9.0,5.0
UNI00931,2023,WUR,,,21.0,3.0
UNI00775,2023,WUR,,,13.3,7.0
UNI00933,2023,WUR,,,10.7,13.0
UNI01849,2023,WUR,,,9.0,12.0
UNI00936,2023,WUR,,,12.0,3.0
UNI00460,2023,WUR,,,18.9,23.0
UNI01970,2023,WUR,,,5.6,16.0
UNI00939,2023,WUR,,,14.7,5.0
UNI00700,2023,WUR,,,19.6,16.0
UNI00783,2023,WUR,,,15.2,3.0
UNI03537,2023,WUR,,,15.8,5.0
UNI01973,2023,WUR,,,16.0,3.0
UNI03538,2023,WUR,,,14.3,10.0
UNI01855,2023,WUR,,,20.8,12.0
UNI01858,2023,WUR,,,17.6,1.0
UNI01975,2023,WUR,,,16.7,3.0
UNI01976,2023,WUR,,,13.0,2.0
UNI01860,2023,WUR,,,13.5,3.0
UNI01861,2023,WUR,,,18.9,27.0
UNI01808,2023,WUR,,,15.3,13.0
UNI01863,2023,WUR,,,9.4,5.0
UNI00578,2023,WUR,,,12.3,8.0
UNI03539,2023,WUR,,,12.2,16.0
UNI00389,2023,WUR,,,19.9,6.0
UNI03540,2023,WUR,,,20.7,0.0
UNI00862,2023,WUR,,,18.5,2.0
UNI00728,2023,WUR,,,9.7,35.0
UNI01983,2023,WUR,,,16.0,6.0
UNI01985,2023,WUR,,,0.9,0.0
UNI00958,2023,WUR,,,19.5,3.0
UNI01870,2023,WUR,,,14.8,2.0
UNI01987,2023,WUR,,,18.7,4.0
UNI01988,2023,WUR,,,15.6,11.0
UNI01871,2023,WUR,,,14.4,7.0
UNI01873,2023,WUR,,,20.1,4.0
UNI01875,2023,WUR,,,17.5,3.0
UNI01990,2023,WUR,,,27.2,7.0
UNI01992,2023,WUR,,,14.4,18.0
UNI00814,2023,WUR,,,22.4,1.0
UNI00816,2023,WUR,,,17.6,1.0
UNI01993,2023,WUR,,,29.0,20.0
UNI01882,2023,WUR,,,33.7,2.0
UNI01884,2023,WUR,,,9.9,18.0
UNI00968,2023,WUR,,,9.0,1.0
UNI00466,2023,WUR,,,10.6,0.0
UNI01885,2023,WUR,,,9.5,14.0
UNI01886,2023,WUR,,,12.7,14.0
UNI01996,2023,WUR,,,18.7,3.0
UNI01997,2023,WUR,,,21.3,1.0
UNI01998,2023,WUR,,,14.2,2.0
UNI00363,2023,WUR,,,21.7,7.0
UNI00742,2023,WUR,,,13.1,15.0
UNI00823,2023,WUR,,,22.4,1.0
UNI01999,2023,WUR,,,18.5,11.0
UNI00829,2023,WUR,,,14.5,3.0
UNI00977,2023,WUR,,,17.0,14.0
UNI02001,2023,WUR,,,16.2,33.0
UNI01891,2023,WUR,,,47.7,5.0
UNI01892,2023,WUR,,,15.8,16.0
UNI00611,2023,WUR,,,16.9,18.0
UNI01895,2023,WUR,,,22.6,1.0
UNI00961,2023,WUR,,,18.7,20.0
UNI03541,2023,WUR,,,16.1,4.0
UNI02003,2023,WUR,,,25.5,1.0
UNI03542,2023,WUR,,,23.4,1.0
UNI02004,2023,WUR,,,12.2,1.0
UNI00990,2023,WUR,,,17.2,13.0
UNI02005,2023,WUR,,,20.2,1.0
UNI02007,2023,WUR,,,10.4,3.0
UNI01899,2023,WUR,,,26.4,12.0
UNI03543,2023,WUR,,,13.8,7.0
UNI01901,2023,WUR,,,16.4,3.0
UNI03544,2023,WUR,,,13.8,7.0
UNI00997,2023,WUR,,,11.4,1.0
UNI00665,2023,WUR,,,8.6,15.0
UNI03545,2023,WUR,,,13.0,6.0
UNI01001,2023,WUR,,,21.7,3.0
UNI01003,2023,WUR,,,19.2,1.0
UNI02010,2023,WUR,,,6.9,0.0
UNI00839,2023,WUR,,,11.4,11.0
UNI01007,2023,WUR,,,30.2,7.0
UNI00851,2023,WUR,,,19.4,7.0
UNI03546,2023,WUR,,,30.2,2.0
UNI03547,2023,WUR,,,42.4,8.0
UNI02012,2023,WUR,,,30.9,0.0
UNI02013,2023,WUR,,,42.1,6.0
UNI00541,2023,WUR,,,10.2,9.0
UNI01916,2023,WUR,,,17.0,4.0
UNI00298,2023,WUR,,,12.0,10.0
UNI02015,2023,WUR,,,11.2,5.0
UNI02016,2023,WUR,,,16.8,10.0
UNI01019,2023,WUR,,,19.3,5.0
UNI00870,2023,WUR,,,12.7,19.0
UNI00873,2023,WUR,,,14.7,5.0
UNI01779,2023,WUR,,,13.3,11.0
UNI00876,2023,WUR,,,15.0,4.0
UNI01022,2023,WUR,,,26.4,2.0
UNI02018,2023,WUR,,,11.6,0.0
UNI02019,2023,WUR,,,21.3,3.0
UNI03548,2023,WUR,,,12.2,5.0
UNI00805,2023,WUR,,,23.9,4.0
UNI00792,2023,WUR,,,12.5,4.0
UNI00259,2023,WUR,,,5.7,15.0
UNI01924,2023,WUR,,,14.0,22.0
UNI03549,2023,WUR,,,17.5,12.0
UNI00888,2023,WUR,,,16.2,6.0
UNI02022,2023,WUR,,,15.9,0.0
UNI01928,2023,WUR,,,12.7,1.0
UNI03550,2023,WUR,,,16.5,14.0
UNI01034,2023,WUR,,,14.9,1.0
UNI03551,2023,WUR,,,11.1,7.0
UNI02024,2023,WUR,,,21.8,0.0
UNI00881,2023,WUR,,,21.0,4.0
UNI01037,2023,WUR,,,36.7,0.0
UNI02027,2023,WUR,,,25.9,0.0
UNI03552,2023,WUR,,,14.7,5.0
UNI02029,2023,WUR,,,17.6,4.0
UNI02031,2023,WUR,,,15.7,4.0
UNI03553,2023,WUR,,,19.4,32.0
UNI02032,2023,WUR,,,13.5,5.0
UNI03554,2023,WUR,,,15.6,0.0
UNI02034,2023,WUR,,,18.6,22.0
UNI03555,2023,WUR,,,11.0,17.0
UNI02037,2023,WUR,,,10.0,9.0
UNI01944,2023,WUR,,,12.8,8.0
UNI02040,2023,WUR,,,19.5,15.0
UNI01011,2023,WUR,,,14.4,25.0
UNI03556,2023,WUR,,,12.1,5.0
UNI00886,2023,WUR,,,20.2,20.0
UNI00648,2023,WUR,,,14.0,3.0
UNI00774,2023,WUR,,,8.5,5.0
UNI01951,2023,WUR,,,15.5,5.0
UNI03557,2023,WUR,,,16.6,1.0
UNI02045,2023,WUR,,,22.4,2.0
UNI03558,2023,WUR,,,19.9,6.0
UNI00865,2023,WUR,,,14.9,9.0
UNI00842,2023,WUR,,,10.6,14.0
UNI03559,2023,WUR,,,14.9,4.0
UNI01958,2023,WUR,,,17.6,22.0
UNI03560,2023,WUR,,,17.7,22.0
UNI00467,2023,WUR,,,25.6,1.0
UNI02050,2023,WUR,,,23.7,0.0
UNI01803,2023,WUR,,,16.9,2.0
UNI00957,2023,WUR,,,21.9,44.0
UNI03561,2023,WUR,,,14.3,26.0
UNI00874,2023,WUR,,,13.9,3.0
UNI01811,2023,WUR,,,15.6,3.0
UNI02054,2023,WUR,,,10.7,32.0
UNI02055,2023,WUR,,,11.2,2.0
UNI01813,2023,WUR,,,11.4,1.0
UNI00907,2023,WUR,,,16.1,2.0
UNI02058,2023,WUR,,,21.1,0.0
UNI01966,2023,WUR,,,30.9,9.0
UNI01967,2023,WUR,,,14.9,25.0
UNI02059,2023,WUR,,,18.5,0.0
UNI01069,2023,WUR,,,29.0,5.0
UNI02060,2023,WUR,,,16.9,1.0
UNI01057,2023,WUR,,,32.4,1.0
UNI03562,2023,WUR,,,19.8,2.0
UNI02063,2023,WUR,,,23.5,0.0
UNI02064,2023,WUR,,,19.3,0.0
UNI02065,2023,WUR,,,19.8,4.0
UNI02066,2023,WUR,,,4.6,2.0
UNI02067,2023,WUR,,,17.2,18.0
UNI03563,2023,WUR,,,2.2,0.0
UNI03564,2023,WUR,,,71.9,3.0
UNI02069,2023,WUR,,,10.2,3.0
UNI02070,2023,WUR,,,17.4,30.0
UNI02071,2023,WUR,,,16.1,21.0
UNI01974,2023,WUR,,,10.4,0.0
UNI02072,2023,WUR,,,12.3,0.0
UNI00807,2023,WUR,,,14.7,0.0
UNI01823,2023,WUR,,,13.8,1.0
UNI01825,2023,WUR,,,20.7,1.0
UNI02073,2023,WUR,,,11.6,1.0
UNI03565,2023,WUR,,,8.6,14.0
UNI00765,2023,WUR,,,21.0,8.0
UNI01978,2023,WUR,,,10.2,2.0
UNI01831,2023,WUR,,,23.5,1.0
UNI00785,2023,WUR,,,25.1,8.0
UNI02076,2023,WUR,,,21.7,3.0
UNI00815,2023,WUR,,,21.7,0.0
UNI01981,2023,WUR,,,14.6,10.0
UNI02078,2023,WUR,,,13.9,2.0
UNI03566,2023,WUR,,,19.9,7.0
UNI03567,2023,WUR,,,13.1,1.0
UNI02079,2023,WUR,,,14.3,2.0
UNI03568,2023,WUR,,,18.5,2.0
UNI02080,2023,WUR,,,0.9,0.0
UNI00937,2023,WUR,,,9.4,7.0
UNI01989,2023,WUR,,,11.8,6.0
UNI01101,2023,WUR,,,9.9,10.0
UNI01994,2023,WUR,,,26.6,2.0
UNI00967,2023,WUR,,,10.0,6.0
UNI01105,2023,WUR,,,78.1,1.0
UNI01995,2023,WUR,,,3.4,1.0
UNI02084,2023,WUR,,,16.9,8.0
UNI00656,2023,WUR,,,14.8,16.0
UNI02085,2023,WUR,,,4.6,17.0
UNI03569,2023,WUR,,,15.3,5.0
UNI02087,2023,WUR,,,23.6,1.0
UNI03570,2023,WUR,,,10.7,22.0
UNI01114,2023,WUR,,,13.6,5.0
UNI02088,2023,WUR,,,12.1,1.0
UNI02090,2023,WUR,,,19.9,0.0
UNI02091,2023,WUR,,,44.8,1.0
UNI02093,2023,WUR,,,21.5,1.0
UNI02094,2023,WUR,,,33.1,6.0
UNI02095,2023,WUR,,,12.7,8.0
UNI03571,2023,WUR,,,34.3,0.0
UNI02096,2023,WUR,,,17.0,7.0
UNI02097,2023,WUR,,,11.7,8.0
UNI00989,2023,WUR,,,16.0,8.0
UNI01857,2023,WUR,,,15.6,3.0
UNI02006,2023,WUR,,,8.6,4.0
UNI02008,2023,WUR,,,17.4,4.0
UNI00698,2023,WUR,,,9.7,9.0
UNI02099,2023,WUR,,,15.8,1.0
UNI00495,2023,WUR,,,15.7,11.0
UNI01129,2023,WUR,,,21.0,6.0
UNI01865,2023,WUR,,,20.6,4.0
UNI02100,2023,WUR,,,13.4,13.0
UNI00944,2023,WUR,,,7.6,3.0
UNI02101,2023,WUR,,,14.0,1.0
UNI02102,2023,WUR,,,17.8,4.0
UNI01134,2023,WUR,,,38.4,6.0
UNI00986,2023,WUR,,,10.4,10.0
UNI02011,2023,WUR,,,11.6,2.0
UNI03572,2023,WUR,,,14.5,13.0
UNI00875,2023,WUR,,,25.6,6.0
UNI00945,2023,WUR,,,10.0,23.0
UNI03573,2023,WUR,,,12.6,23.0
UNI02105,2023,WUR,,,44.8,0.0
UNI02106,2023,WUR,,,16.9,7.0
UNI01142,2023,WUR,,,22.6,1.0
UNI01017,2023,WUR,,,19.3,6.0
UNI02107,2023,WUR,,,29.8,0.0
UNI02108,2023,WUR,,,11.2,8.0
UNI02109,2023,WUR,,,17.0,1.0
UNI03574,2023,WUR,,,17.0,6.0
UNI02017,2023,WUR,,,18.7,28.0
UNI02110,2023,WUR,,,20.3,7.0
UNI01150,2023,WUR,,,15.1,5.0
UNI00994,2023,WUR,,,19.1,25.0
UNI01025,2023,WUR,,,15.7,16.0
UNI02113,2023,WUR,,,14.4,3.0
UNI02115,2023,WUR,,,24.5,0.0
UNI01157,2023,WUR,,,25.1,8.0
UNI02116,2023,WUR,,,13.6,5.0
UNI02117,2023,WUR,,,31.0,0.0
UNI02118,2023,WUR,,,8.3,7.0
UNI02021,2023,WUR,,,16.7,12.0
UNI01897,2023,WUR,,,8.7,3.0
UNI02121,2023,WUR,,,21.1,0.0
UNI02122,2023,WUR,,,21.1,1.0
UNI02124,2023,WUR,,,16.7,2.0
UNI02125,2023,WUR,,,53.3,2.0
UNI03575,2023,WUR,,,12.4,1.0
UNI02127,2023,WUR,,,10.9,2.0
UNI00581,2023,WUR,,,24.0,15.0
UNI02130,2023,WUR,,,26.4,0.0
UNI00962,2023,WUR,,,232.2,3.0
UNI02131,2023,WUR,,,14.7,3.0
UNI02132,2023,WUR,,,36.6,1.0
UNI02134,2023,WUR,,,30.0,1.0
UNI02135,2023,WUR,,,15.4,21.0
UNI01177,2023,WUR,,,16.3,2.0
UNI01179,2023,WUR,,,24.8,14.0
UNI02138,2023,WUR,,,0.9,1.0
UNI02139,2023,WUR,,,15.9,40.0
UNI02140,2023,WUR,,,37.6,8.0
UNI00692,2023,WUR,,,12.5,22.0
UNI01149,2023,WUR,,,9.6,16.0
UNI01186,2023,WUR,,,31.6,4.0
UNI02030,2023,WUR,,,15.6,16.0
UNI00949,2023,WUR,,,18.7,21.0
UNI02141,2023,WUR,,,19.3,20.0
UNI02142,2023,WUR,,,23.5,3.0
UNI02033,2023,WUR,,,1.7,1.0
UNI03576,2023,WUR,,,10.6,6.0
UNI02144,2023,WUR,,,9.4,2.0
UNI02038,2023,WUR,,,11.1,8.0
UNI00910,2023,WUR,,,15.8,3.0
UNI02041,2023,WUR,,,27.2,2.0
UNI02042,2023,WUR,,,19.6,1.0
UNI01062,2023,WUR,,,15.3,1.0
UNI02043,2023,WUR,,,15.4,6.0
UNI00226,2023,WUR,,,14.6,13.0
UNI00791,2023,WUR,,,20.8,50.0
UNI03577,2023,WUR,,,14.9,2.0
UNI01921,2023,WUR,,,16.0,1.0
UNI01205,2023,WUR,,,33.2,10.0
UNI02149,2023,WUR,,,23.6,0.0
UNI03578,2023,WUR,,,26.0,11.0
UNI02046,2023,WUR,,,10.1,8.0
UNI02048,2023,WUR,,,15.8,5.0
UNI03579,2023,WUR,,,14.5,6.0
UNI03580,2023,WUR,,,13.4,3.0
UNI02152,2023,WUR,,,23.9,0.0
UNI02154,2023,WUR,,,20.1,1.0
UNI02155,2023,WUR,,,88.2,1.0
UNI02156,2023,WUR,,,7.9,7.0
UNI03581,2023,WUR,,,6.1,3.0
UNI02158,2023,WUR,,,25.7,5.0
UNI02051,2023,WUR,,,12.7,3.0
UNI02052,2023,WUR,,,2.9,1.0
UNI03582,2023,WUR,,,7.7,2.0
UNI02053,2023,WUR,,,32.7,3.0
UNI00912,2023,WUR,,,14.4,10.0
UNI01218,2023,WUR,,,17.0,3.0
UNI02161,2023,WUR,,,18.9,3.0
UNI02163,2023,WUR,,,13.2,6.0
UNI02164,2023,WUR,,,19.5,4.0
UNI02165,2023,WUR,,,15.2,5.0
UNI02166,2023,WUR,,,21.5,0.0
UNI01068,2023,WUR,,,13.8,12.0
UNI02167,2023,WUR,,,21.3,6.0
UNI02168,2023,WUR,,,20.7,0.0
UNI03583,2023,WUR,,,30.2,3.0
UNI02170,2023,WUR,,,17.5,1.0
UNI02172,2023,WUR,,,17.1,5.0
UNI00315,2023,WUR,,,13.9,2.0
UNI02061,2023,WUR,,,17.3,1.0
UNI00882,2023,WUR,,,13.0,0.0
UNI02175,2023,WUR,,,25.2,0.0
UNI02176,2023,WUR,,,9.5,6.0
UNI02177,2023,WUR,,,14.3,4.0
UNI02179,2023,WUR,,,16.8,6.0
UNI02180,2023,WUR,,,15.2,1.0
UNI02182,2023,WUR,,,16.2,3.0
UNI00696,2023,WUR,,,16.6,23.0
UNI02185,2023,WUR,,,23.4,1.0
UNI00956,2023,WUR,,,32.7,2.0
UNI00812,2023,WUR,,,17.0,12.0
UNI02068,2023,WUR,,,16.8,9.0
UNI01077,2023,WUR,,,17.8,14.0
UNI02187,2023,WUR,,,9.9,1.0
UNI03584,2023,WUR,,,7.1,4.0
UNI02189,2023,WUR,,,20.4,3.0
UNI02190,2023,WUR,,,26.5,1.0
UNI00641,2023,WUR,,,8.0,22.0
UNI02191,2023,WUR,,,18.0,15.0
UNI02192,2023,WUR,,,27.3,3.0
UNI03585,2023,WUR,,,14.2,5.0
UNI00920,2023,WUR,,,20.7,4.0
UNI01079,2023,WUR,,,31.3,9.0
UNI02195,2023,WUR,,,16.9,1.0
UNI03586,2023,WUR,,,21.2,1.0
UNI03587,2023,WUR,,,17.1,2.0
UNI01082,2023,WUR,,,21.3,15.0
UNI00518,2023,WUR,,,8.8,20.0
UNI02199,2023,WUR,,,28.6,0.0
UNI03588,2023,WUR,,,14.9,3.0
UNI02200,2023,WUR,,,13.2,2.0
UNI02074,2023,WUR,,,37.0,4.0
UNI03589,2023,WUR,,,17.6,3.0
UNI01086,2023,WUR,,,18.5,4.0
UNI02201,2023,WUR,,,13.3,2.0
UNI02203,2023,WUR,,,6.6,0.0
UNI02204,2023,WUR,,,15.4,6.0
UNI02205,2023,WUR,,,36.2,4.0
UNI02206,2023,WUR,,,12.8,1.0
UNI01256,2023,WUR,,,9.1,0.0
UNI02207,2023,WUR,,,22.2,1.0
UNI01259,2023,WUR,,,17.4,0.0
UNI02208,2023,WUR,,,13.4,1.0
UNI02209,2023,WUR,,,13.7,1.0
UNI02210,2023,WUR,,,18.4,1.0
UNI01198,2023,WUR,,,13.4,0.0
UNI02212,2023,WUR,,,14.7,0.0
UNI02214,2023,WUR,,,13.7,1.0
UNI02081,2023,WUR,,,15.4,1.0
UNI02215,2023,WUR,,,13.6,1.0
UNI02217,2023,WUR,,,13.3,2.0
UNI02218,2023,WUR,,,30.0,3.0
UNI03590,2023,WUR,,,38.4,2.0
UNI02219,2023,WUR,,,22.0,1.0
UNI03591,2023,WUR,,,14.2,2.0
UNI03592,2023,WUR,,,12.8,1.0
UNI02220,2023,WUR,,,8.1,4.0
UNI02221,2023,WUR,,,20.6,3.0
UNI03593,2023,WUR,,,23.9,2.0
UNI00932,2023,WUR,,,19.9,5.0
UNI02222,2023,WUR,,,22.7,2.0
UNI02224,2023,WUR,,,18.8,3.0
UNI01274,2023,WUR,,,14.9,1.0
UNI01020,2023,WUR,,,7.5,5.0
UNI02226,2023,WUR,,,19.4,0.0
UNI03594,2023,WUR,,,15.3,1.0
UNI01021,2023,WUR,,,7.7,5.0
UNI03595,2023,WUR,,,12.3,3.0
UNI00975,2023,WUR,,,9.4,4.0
UNI01972,2023,WUR,,,18.7,3.0
UNI02230,2023,WUR,,,14.6,1.0
UNI03596,2023,WUR,,,27.9,7.0
UNI02231,2023,WUR,,,36.0,2.0
UNI02232,2023,WUR,,,21.2,13.0
UNI01276,2023,WUR,,,19.3,2.0
UNI02234,2023,WUR,,,39.2,4.0
UNI01217,2023,WUR,,,12.3,3.0
UNI01098,2023,WUR,,,10.5,14.0
UNI02235,2023,WUR,,,34.8,1.0
UNI02236,2023,WUR,,,17.3,3.0
UNI02237,2023,WUR,,,14.1,0.0
UNI02239,2023,WUR,,,49.0,1.0
UNI02240,2023,WUR,,,6.7,3.0
UNI02098,2023,WUR,,,24.7,4.0
UNI03597,2023,WUR,,,20.4,11.0
UNI01282,2023,WUR,,,10.0,1.0
UNI01982,2023,WUR,,,16.1,0.0
UNI03598,2023,WUR,,,17.6,4.0
UNI02241,2023,WUR,,,15.5,2.0
UNI02243,2023,WUR,,,9.9,2.0
UNI02244,2023,WUR,,,2.2,2.0
UNI03599,2023,WUR,,,22.0,3.0
UNI03600,2023,WUR,,,41.8,22.0
UNI00892,2023,WUR,,,14.2,8.0
UNI02245,2023,WUR,,,19.0,4.0
UNI01026,2023,WUR,,,18.1,2.0
UNI01288,2023,WUR,,,15.0,0.0
UNI01291,2023,WUR,,,22.8,0.0
UNI02246,2023,WUR,,,5.2,1.0
UNI02247,2023,WUR,,,20.3,2.0
UNI02248,2023,WUR,,,12.3,3.0
UNI02249,2023,WUR,,,16.0,5.0
UNI02251,2023,WUR,,,17.7,0.0
UNI02252,2023,WUR,,,13.3,11.0
UNI00402,2023,WUR,,,14.1,4.0
UNI02253,2023,WUR,,,11.2,1.0
UNI02255,2023,WUR,,,39.2,0.0
UNI02256,2023,WUR,,,47.2,18.0
UNI02114,2023,WUR,,,13.8,6.0
UNI02258,2023,WUR,,,20.1,3.0
UNI03601,2023,WUR,,,17.9,7.0
UNI00959,2023,WUR,,,14.3,10.0
UNI01295,2023,WUR,,,30.6,6.0
UNI00979,2023,WUR,,,16.5,20.0
UNI02260,2023,WUR,,,21.1,1.0
UNI02261,2023,WUR,,,8.4,4.0
UNI02123,2023,WUR,,,19.5,2.0
UNI02263,2023,WUR,,,43.3,3.0
UNI02264,2023,WUR,,,9.6,2.0
UNI02266,2023,WUR,,,10.6,11.0
UNI00833,2023,WUR,,,23.5,1.0
UNI02269,2023,WUR,,,21.4,10.0
UNI02270,2023,WUR,,,11.1,12.0
UNI00894,2023,WUR,,,6.7,6.0
UNI02128,2023,WUR,,,7.5,4.0
UNI00646,2023,WUR,,,14.8,13.0
UNI02272,2023,WUR,,,23.2,5.0
UNI03602,2023,WUR,,,15.4,4.0
UNI00741,2023,WUR,,,16.8,7.0
UNI02275,2023,WUR,,,56.9,5.0
UNI03603,2023,WUR,,,17.8,8.0
UNI02276,2023,WUR,,,16.1,5.0
UNI00981,2023,WUR,,,7.9,13.0
UNI00808,2023,WUR,,,8.0,3.0
UNI02136,2023,WUR,,,13.0,4.0
UNI02278,2023,WUR,,,11.4,1.0
UNI02280,2023,WUR,,,11.3,3.0
UNI03604,2023,WUR,,,19.1,2.0
UNI02009,2023,WUR,,,19.1,3.0
UNI02281,2023,WUR,,,19.0,1.0
UNI02283,2023,WUR,,,23.3,0.0
UNI02285,2023,WUR,,,12.1,1.0
UNI02286,2023,WUR,,,14.5,7.0
UNI02287,2023,WUR,,,19.2,1.0
UNI02289,2023,WUR,,,11.5,5.0
UNI01307,2023,WUR,,,23.7,3.0
UNI01352,2023,WUR,,,16.4,11.0
UNI01355,2023,WUR,,,17.3,6.0
UNI02290,2023,WUR,,,37.4,17.0
UNI02291,2023,WUR,,,14.5,14.0
UNI01359,2023,WUR,,,20.1,1.0
UNI02292,2023,WUR,,,21.3,3.0
UNI02293,2023,WUR,,,7.8,1.0
UNI02294,2023,WUR,,,26.6,1.0
UNI03605,2023,WUR,,,14.7,1.0
UNI02145,2023,WUR,,,6.0,14.0
UNI01133,2023,WUR,,,11.6,4.0
UNI01229,2023,WUR,,,16.6,15.0
UNI00988,2023,WUR,,,13.0,2.0
UNI03606,2023,WUR,,,10.2,6.0
UNI00828,2023,WUR,,,33.4,21.0
UNI00714,2023,WUR,,,17.3,10.0
UNI02298,2023,WUR,,,9.9,2.0
UNI02300,2023,WUR,,,9.9,3.0
UNI02302,2023,WUR,,,11.3,6.0
UNI02304,2023,WUR,,,1.4,0.0
UNI02306,2023,WUR,,,22.5,2.0
UNI02307,2023,WUR,,,3.2,0.0
UNI02308,2023,WUR,,,13.8,1.0
