university_id,year,ranking_source,total_students,students_per_staff,international_students,international_student_percentage
U2308,2024,THE,,8.9,,8.0
U2309,2024,THE,,36.0,,37.0
U2310,2024,THE,,24.3,,0.0
U2311,2024,THE,,16.6,,6.0
U2312,2024,THE,,10.7,,6.0
U2313,2024,THE,,14.4,,2.0
U2314,2024,THE,,29.4,,1.0
U2315,2024,THE,,12.3,,11.0
U2316,2024,THE,,15.3,,2.0
U2317,2024,THE,,8.3,,28.0
U2318,2024,THE,,10.5,,5.0
U2319,2024,THE,,13.6,,1.0
U2320,2024,THE,,13.4,,8.0
U2321,2024,THE,,46.2,,2.0
U2322,2024,THE,,23.9,,6.0
U2323,2024,THE,,16.7,,4.0
U2324,2024,THE,,19.8,,4.0
U2325,2024,THE,,15.8,,1.0
U2326,2024,THE,,20.6,,0.0
U2327,2024,THE,,18.6,,3.0
U2328,2024,THE,,8.8,,2.0
U2329,2024,THE,,6.2,,5.0
U2330,2024,THE,,25.8,,0.0
U2331,2024,THE,,10.4,,1.0
U2332,2024,THE,,24.6,,2.0
U2333,2024,THE,,23.5,,0.0
U2334,2024,THE,,10.9,,1.0
U2335,2024,THE,,31.0,,5.0
U2336,2024,THE,,22.5,,0.0
U2337,2024,THE,,20.9,,1.0
U2338,2024,THE,,19.5,,1.0
U2339,2024,THE,,91.8,,1.0
U2340,2024,THE,,21.3,,1.0
U2341,2024,THE,,5.7,,3.0
U2342,2024,THE,,11.1,,7.0
U2343,2024,THE,,10.7,,1.0
U2344,2024,THE,,10.7,,4.0
U2345,2024,THE,,22.2,,8.0
U2346,2024,THE,,28.4,,3.0
U2347,2024,THE,,15.5,,0.0
U2348,2024,THE,,10.1,,2.0
U2349,2024,THE,,14.8,,5.0
U2350,2024,THE,,18.4,,2.0
U2351,2024,THE,,27.6,,6.0
U2352,2024,THE,,23.3,,12.0
U2353,2024,THE,,13.6,,0.0
U2354,2024,THE,,14.1,,2.0
U2355,2024,THE,,18.7,,5.0
U2356,2024,THE,,15.0,,2.0
U2357,2024,THE,,29.6,,0.0
U2358,2024,THE,,19.5,,0.0
U2359,2024,THE,,10.6,,1.0
U2360,2024,THE,,17.4,,0.0
U2361,2024,THE,,48.0,,0.0
U2362,2024,THE,,45.2,,1.0
U2363,2024,THE,,19.6,,0.0
U2364,2024,THE,,21.7,,3.0
U2365,2024,THE,,11.9,,2.0
U2366,2024,THE,,13.3,,3.0
U2367,2024,THE,,23.7,,1.0
U2368,2024,THE,,23.7,,1.0
U2369,2024,THE,,15.6,,20.0
U2370,2024,THE,,25.8,,0.0
U2371,2024,THE,,18.6,,6.0
U2372,2024,THE,,14.0,,2.0
U2373,2024,THE,,7.3,,0.0
U2374,2024,THE,,10.8,,3.0
U2375,2024,THE,,16.3,,13.0
U2376,2024,THE,,25.5,,1.0
U2377,2024,THE,,36.9,,4.0
U2378,2024,THE,,21.5,,0.0
U2379,2024,THE,,20.4,,1.0
U2380,2024,THE,,22.1,,9.0
U2381,2024,THE,,14.4,,5.0
U2382,2024,THE,,14.4,,1.0
U2383,2024,THE,,17.4,,2.0
U2384,2024,THE,,18.5,,8.0
U2385,2024,THE,,24.2,,10.0
U2386,2024,THE,,58.2,,0.0
U2387,2024,THE,,19.9,,20.0
U2388,2024,THE,,22.6,,0.0
U2389,2024,THE,,20.3,,3.0
U2390,2024,THE,,21.1,,3.0
U2391,2024,THE,,22.9,,0.0
U2392,2024,THE,,30.4,,0.0
U2393,2024,THE,,14.7,,0.0
U2394,2024,THE,,17.9,,3.0
U2395,2024,THE,,21.0,,0.0
U2396,2024,THE,,13.6,,3.0
U2397,2024,THE,,16.3,,1.0
U2398,2024,THE,,24.3,,2.0
U2399,2024,THE,,24.4,,2.0
U2400,2024,THE,,23.5,,6.0
U2401,2024,THE,,34.5,,2.0
U2402,2024,THE,,17.1,,2.0
U2403,2024,THE,,35.6,,4.0
U2404,2024,THE,,9.3,,0.0
U2405,2024,THE,,21.0,,7.0
U2406,2024,THE,,15.3,,3.0
U2407,2024,THE,,12.2,,5.0
U2408,2024,THE,,15.9,,0.0
U2409,2024,THE,,21.1,,0.0
U2410,2024,THE,,27.4,,0.0
U2411,2024,THE,,17.5,,4.0
U2412,2024,THE,,1.2,,1.0
U2413,2024,THE,,44.4,,19.0
U2414,2024,THE,,16.0,,22.0
U2415,2024,THE,,18.8,,1.0
U2416,2024,THE,,6.8,,2.0
U2417,2024,THE,,21.9,,4.0
U2418,2024,THE,,17.5,,7.0
U2419,2024,THE,,22.8,,0.0
U2420,2024,THE,,12.2,,0.0
U2421,2024,THE,,9.9,,0.0
U2422,2024,THE,,26.5,,0.0
U2423,2024,THE,,11.6,,1.0
U2424,2024,THE,,17.3,,1.0
U2425,2024,THE,,16.6,,0.0
U2426,2024,THE,,19.2,,0.0
U2427,2024,THE,,15.0,,1.0
U2428,2024,THE,,16.3,,1.0
U2429,2024,THE,,17.7,,0.0
U2430,2024,THE,,12.3,,0.0
U2431,2024,THE,,12.4,,0.0
U2432,2024,THE,,16.0,,0.0
U2433,2024,THE,,20.8,,1.0
U2434,2024,THE,,20.3,,0.0
U2435,2024,THE,,16.2,,1.0
U2436,2024,THE,,14.5,,1.0
U2437,2024,THE,,7.6,,2.0
U2438,2024,THE,,8.7,,1.0
U2439,2024,THE,,12.4,,1.0
U2440,2024,THE,,38.1,,12.0
U2441,2024,THE,,20.8,,9.0
U2442,2024,THE,,13.9,,1.0
U2443,2024,THE,,11.8,,3.0
U2444,2024,THE,,10.8,,26.0
U2445,2024,THE,,19.3,,0.0
U2446,2024,THE,,21.4,,2.0
U2447,2024,THE,,12.2,,7.0
U2448,2024,THE,,16.6,,0.0
U2449,2024,THE,,88.2,,2.0
U2450,2024,THE,,22.0,,1.0
U2451,2024,THE,,9.0,,5.0
U2452,2024,THE,,6.8,,1.0
U2453,2024,THE,,15.4,,18.0
U2454,2024,THE,,11.3,,1.0
U2455,2024,THE,,22.6,,4.0
U2456,2024,THE,,37.7,,5.0
U2457,2024,THE,,12.4,,3.0
U2458,2024,THE,,14.8,,3.0
U2459,2024,THE,,23.4,,1.0
U2460,2024,THE,,11.4,,6.0
U2461,2024,THE,,22.2,,3.0
U2462,2024,THE,,38.0,,2.0
U2463,2024,THE,,10.6,,13.0
U2464,2024,THE,,26.5,,4.0
U2465,2024,THE,,26.3,,13.0
U2466,2024,THE,,20.0,,16.0
U2467,2024,THE,,16.8,,6.0
U2468,2024,THE,,13.6,,3.0
U2469,2024,THE,,14.7,,2.0
U2470,2024,THE,,17.7,,3.0
U2471,2024,THE,,11.2,,3.0
U2472,2024,THE,,39.0,,18.0
U2473,2024,THE,,30.2,,0.0
U2474,2024,THE,,15.1,,1.0
U2475,2024,THE,,22.4,,0.0
U2476,2024,THE,,14.5,,4.0
U2477,2024,THE,,2.1,,1.0
U2478,2024,THE,,12.3,,4.0
U2479,2024,THE,,14.0,,5.0
U2480,2024,THE,,26.4,,0.0
U2481,2024,THE,,36.8,,12.0
U2482,2024,THE,,16.7,,12.0
U2483,2024,THE,,10.7,,31.0
U2484,2024,THE,,15.6,,3.0
U2485,2024,THE,,18.5,,7.0
U2486,2024,THE,,15.8,,0.0
U2487,2024,THE,,23.0,,1.0
U2488,2024,THE,,47.7,,1.0
U2489,2024,THE,,24.6,,17.0
U2490,2024,THE,,47.2,,2.0
U2491,2024,THE,,8.3,,1.0
U2492,2024,THE,,20.3,,2.0
U2493,2024,THE,,18.3,,2.0
U2494,2024,THE,,11.9,,5.0
U2495,2024,THE,,21.9,,2.0
U2496,2024,THE,,53.1,,0.0
U2497,2024,THE,,29.8,,0.0
U2498,2024,THE,,35.6,,0.0
U2499,2024,THE,,21.3,,0.0
U2500,2024,THE,,21.3,,4.0
U2501,2024,THE,,11.6,,2.0
U2502,2024,THE,,13.5,,4.0
U2503,2024,THE,,10.6,,12.0
U2504,2024,THE,,10.9,,1.0
U2505,2024,THE,,17.4,,0.0
U2506,2024,THE,,29.4,,2.0
U2507,2024,THE,,27.0,,4.0
U2508,2024,THE,,28.1,,0.0
U2509,2024,THE,,30.2,,2.0
U2510,2024,THE,,19.9,,3.0
U2511,2024,THE,,11.7,,9.0
U2512,2024,THE,,23.8,,0.0
U2513,2024,THE,,14.2,,10.0
U2514,2024,THE,,12.1,,1.0
U2515,2024,THE,,30.7,,1.0
U2516,2024,THE,,22.6,,1.0
U2517,2024,THE,,33.6,,0.0
U2518,2024,THE,,21.6,,11.0
U2519,2024,THE,,7.4,,3.0
U2520,2024,THE,,17.7,,1.0
U2521,2024,THE,,82.1,,1.0
U2522,2024,THE,,20.3,,2.0
U2523,2024,THE,,16.0,,13.0
U2524,2024,THE,,13.3,,7.0
U2525,2024,THE,,20.2,,0.0
U2526,2024,THE,,71.0,,0.0
U2527,2024,THE,,20.8,,0.0
U2528,2024,THE,,20.5,,6.0
U2529,2024,THE,,25.8,,8.0
U2530,2024,THE,,8.7,,5.0
U2531,2024,THE,,9.8,,5.0
U2532,2024,THE,,22.5,,3.0
U2533,2024,THE,,14.7,,9.0
U2534,2024,THE,,16.9,,1.0
U2535,2024,THE,,11.0,,3.0
U2536,2024,THE,,19.5,,1.0
U2537,2024,THE,,23.8,,2.0
U2538,2024,THE,,25.0,,4.0
U2539,2024,THE,,4.6,,3.0
U2540,2024,THE,,16.3,,5.0
U2541,2024,THE,,12.3,,1.0
U2542,2024,THE,,20.6,,1.0
U2543,2024,THE,,24.0,,0.0
U2544,2024,THE,,28.0,,1.0
U2545,2024,THE,,14.7,,4.0
U2546,2024,THE,,15.9,,0.0
U2547,2024,THE,,8.0,,11.0
U2548,2024,THE,,17.3,,0.0
U2549,2024,THE,,12.2,,4.0
U2550,2024,THE,,14.9,,9.0
U2551,2024,THE,,5.4,,11.0
U2552,2024,THE,,13.4,,4.0
U2553,2024,THE,,23.6,,1.0
U2554,2024,THE,,9.7,,0.0
U2555,2024,THE,,22.5,,0.0
U2556,2024,THE,,11.6,,17.0
U2557,2024,THE,,8.5,,2.0
U2558,2024,THE,,20.1,,5.0
U2559,2024,THE,,14.0,,13.0
U2560,2024,THE,,18.3,,14.0
U2561,2024,THE,,21.9,,1.0
U2562,2024,THE,,18.7,,0.0
U2563,2024,THE,,35.4,,1.0
U2564,2024,THE,,5.5,,1.0
U2565,2024,THE,,12.5,,7.0
U2566,2024,THE,,22.0,,3.0
U2567,2024,THE,,7.0,,14.0
U2568,2024,THE,,120.3,,1.0
U2569,2024,THE,,16.0,,0.0
U2570,2024,THE,,39.4,,1.0
U2571,2024,THE,,17.2,,12.0
U2572,2024,THE,,10.2,,9.0
U2573,2024,THE,,12.0,,5.0
U2574,2024,THE,,16.9,,0.0
U2575,2024,THE,,21.1,,1.0
U2576,2024,THE,,17.1,,0.0
U2577,2024,THE,,24.2,,1.0
U2578,2024,THE,,23.2,,4.0
U2579,2024,THE,,18.7,,3.0
U2580,2024,THE,,36.0,,1.0
U2581,2024,THE,,10.6,,2.0
U2582,2024,THE,,25.4,,1.0
U2583,2024,THE,,17.1,,0.0
U2584,2024,THE,,29.1,,27.0
U2585,2024,THE,,31.4,,1.0
U2586,2024,THE,,10.3,,23.0
U2587,2024,THE,,14.2,,0.0
U2588,2024,THE,,16.9,,4.0
U2589,2024,THE,,18.7,,1.0
U2590,2024,THE,,21.8,,29.0
U2591,2024,THE,,14.9,,0.0
U2592,2024,THE,,27.7,,2.0
U2593,2024,THE,,9.9,,2.0
U2594,2024,THE,,11.6,,1.0
U2595,2024,THE,,17.1,,2.0
U2596,2024,THE,,9.8,,2.0
U2597,2024,THE,,16.0,,5.0
U2598,2024,THE,,19.8,,0.0
U2599,2024,THE,,20.8,,2.0
U2600,2024,THE,,6.6,,12.0
U2601,2024,THE,,19.5,,0.0
U2602,2024,THE,,9.6,,1.0
U2603,2024,THE,,16.5,,13.0
U2604,2024,THE,,15.8,,0.0
U2605,2024,THE,,8.2,,3.0
U2606,2024,THE,,14.5,,4.0
U2607,2024,THE,,11.5,,3.0
U2608,2024,THE,,22.9,,3.0
U2609,2024,THE,,10.6,,21.0
U2610,2024,THE,,22.9,,1.0
U2611,2024,THE,,19.6,,1.0
U2612,2024,THE,,32.4,,8.0
U2613,2024,THE,,7.5,,7.0
U2614,2024,THE,,26.0,,1.0
U2615,2024,THE,,13.4,,11.0
U2616,2024,THE,,18.9,,1.0
U2617,2024,THE,,24.7,,0.0
U2618,2024,THE,,13.5,,5.0
U2619,2024,THE,,11.9,,0.0
U2620,2024,THE,,8.9,,0.0
U2621,2024,THE,,9.8,,2.0
U2622,2024,THE,,32.3,,5.0
U2623,2024,THE,,56.2,,0.0
U2624,2024,THE,,9.3,,0.0
U2625,2024,THE,,9.7,,9.0
U2626,2024,THE,,17.8,,0.0
U2627,2024,THE,,29.3,,1.0
U2628,2024,THE,,15.3,,1.0
U2629,2024,THE,,16.0,,5.0
U2630,2024,THE,,16.3,,1.0
U2631,2024,THE,,11.1,,0.0
U2632,2024,THE,,15.2,,9.0
U2633,2024,THE,,32.2,,2.0
U2634,2024,THE,,26.8,,2.0
U2635,2024,THE,,28.7,,3.0
U2636,2024,THE,,12.1,,14.0
U2637,2024,THE,,8.0,,2.0
U2638,2024,THE,,9.5,,2.0
U2639,2024,THE,,23.5,,5.0
U2640,2024,THE,,35.0,,3.0
U2641,2024,THE,,12.6,,5.0
U2642,2024,THE,,8.2,,11.0
U2643,2024,THE,,27.4,,11.0
U2644,2024,THE,,13.7,,4.0
U2645,2024,THE,,11.3,,13.0
U2646,2024,THE,,19.0,,2.0
U2647,2024,THE,,17.5,,3.0
U2648,2024,THE,,19.8,,10.0
U2649,2024,THE,,24.5,,1.0
U2650,2024,THE,,11.3,,1.0
U2651,2024,THE,,12.5,,9.0
U2652,2024,THE,,13.9,,10.0
U2653,2024,THE,,13.5,,6.0
U2654,2024,THE,,37.9,,0.0
U2655,2024,THE,,13.4,,1.0
U2656,2024,THE,,27.5,,6.0
U2657,2024,THE,,16.3,,1.0
U2658,2024,THE,,22.4,,8.0
U2659,2024,THE,,26.1,,0.0
U2660,2024,THE,,13.3,,0.0
U2661,2024,THE,,24.9,,0.0
U2662,2024,THE,,22.5,,9.0
U2663,2024,THE,,23.4,,21.0
U2664,2024,THE,,45.8,,0.0
U2665,2024,THE,,5.5,,0.0
U2666,2024,THE,,1.0,,19.0
U2667,2024,THE,,31.7,,11.0
U2668,2024,THE,,19.5,,39.0
U2669,2024,THE,,23.7,,0.0
U2670,2024,THE,,16.7,,3.0
U2671,2024,THE,,34.6,,1.0
U2672,2024,THE,,28.0,,0.0
U2673,2024,THE,,15.4,,1.0
U2674,2024,THE,,17.2,,1.0
U2675,2024,THE,,15.8,,1.0
U2676,2024,THE,,8.6,,10.0
U2677,2024,THE,,8.9,,1.0
U2678,2024,THE,,28.3,,0.0
U2679,2024,THE,,21.2,,0.0
U2680,2024,THE,,17.0,,2.0
U2681,2024,THE,,38.8,,4.0
U2682,2024,THE,,25.6,,0.0
U2683,2024,THE,,14.1,,2.0
U2684,2024,THE,,29.9,,0.0
U2685,2024,THE,,5.1,,0.0
U2686,2024,THE,,26.7,,0.0
U2687,2024,THE,,19.4,,0.0
U2688,2024,THE,,21.8,,0.0
U2689,2024,THE,,40.8,,0.0
U2690,2024,THE,,17.2,,0.0
U2691,2024,THE,,31.1,,0.0
U2692,2024,THE,,35.5,,0.0
U2693,2024,THE,,20.2,,0.0
U2694,2024,THE,,26.9,,1.0
U2695,2024,THE,,13.0,,7.0
U2696,2024,THE,,68.8,,0.0
U2697,2024,THE,,17.6,,0.0
U2698,2024,THE,,9.0,,0.0
U2699,2024,THE,,20.3,,0.0
U2700,2024,THE,,19.0,,19.0
U2701,2024,THE,,17.6,,1.0
U2702,2024,THE,,22.7,,0.0
U2703,2024,THE,,5.1,,2.0
U2704,2024,THE,,19.8,,0.0
U2705,2024,THE,,23.5,,0.0
U2706,2024,THE,,16.2,,2.0
U2707,2024,THE,,23.5,,0.0
U2708,2024,THE,,28.2,,0.0
U2709,2024,THE,,7.3,,0.0
U2710,2024,THE,,37.3,,0.0
U2711,2024,THE,,23.5,,0.0
U2712,2024,THE,,20.8,,51.0
U2713,2024,THE,,29.7,,0.0
U2714,2024,THE,,39.4,,0.0
U2715,2024,THE,,27.7,,29.0
U2716,2024,THE,,16.6,,44.0
U2717,2024,THE,,23.1,,0.0
U2718,2024,THE,,19.0,,25.0
U2719,2024,THE,,10.2,,57.0
U2720,2024,THE,,25.5,,0.0
U2721,2024,THE,,17.0,,1.0
U2722,2024,THE,,6.8,,0.0
U2723,2024,THE,,14.5,,0.0
U2724,2024,THE,,25.3,,9.0
U2725,2024,THE,,8.4,,4.0
U2726,2024,THE,,16.5,,2.0
U2727,2024,THE,,23.2,,0.0
U2728,2024,THE,,10.0,,5.0
U2729,2024,THE,,39.9,,0.0
U2730,2024,THE,,18.4,,2.0
U2731,2024,THE,,13.1,,82.0
U2732,2024,THE,,5.1,,7.0
U2733,2024,THE,,18.6,,29.0
U2734,2024,THE,,26.7,,36.0
U2735,2024,THE,,6.9,,74.0
U2736,2024,THE,,75.0,,35.0
U2737,2024,THE,,5.7,,37.0
U2738,2024,THE,,9.2,,2.0
U2739,2024,THE,,14.2,,21.0
U2740,2024,THE,,11.9,,59.0
U2741,2024,THE,,11.6,,8.0
U2742,2024,THE,,22.9,,7.0
U2743,2024,THE,,8.7,,5.0
U2744,2024,THE,,8.2,,22.0
U2745,2024,THE,,21.2,,17.0
U2746,2024,THE,,11.1,,0.0
U2747,2024,THE,,18.0,,2.0
U2748,2024,THE,,50.6,,37.0
U2749,2024,THE,,8.5,,8.0
U2750,2024,THE,,45.7,,0.0
U2751,2024,THE,,15.2,,4.0
U2752,2024,THE,,19.8,,1.0
U2753,2024,THE,,20.5,,0.0
U2754,2024,THE,,17.8,,2.0
U2755,2024,THE,,36.8,,0.0
U2756,2024,THE,,48.1,,0.0
U2757,2024,THE,,19.1,,0.0
U2758,2024,THE,,29.5,,0.0
U2759,2024,THE,,31.8,,7.0
U2760,2024,THE,,8.0,,3.0
U2761,2024,THE,,35.3,,3.0
U2762,2024,THE,,10.2,,28.0
U2763,2024,THE,,16.4,,14.0
U2764,2024,THE,,27.8,,0.0
U2765,2024,THE,,30.8,,1.0
U2766,2024,THE,,11.3,,0.0
U2767,2024,THE,,6.3,,28.0
U2768,2024,THE,,9.7,,0.0
U2769,2024,THE,,16.5,,2.0
U2770,2024,THE,,16.4,,0.0
U2771,2024,THE,,25.4,,5.0
U2772,2024,THE,,31.8,,0.0
U2773,2024,THE,,19.8,,10.0
U2774,2024,THE,,20.5,,13.0
U2775,2024,THE,,12.0,,1.0
U2776,2024,THE,,21.2,,4.0
U2777,2024,THE,,17.6,,1.0
U2778,2024,THE,,10.4,,1.0
U2779,2024,THE,,16.8,,38.0
U2780,2024,THE,,11.7,,60.0
U2781,2024,THE,,15.3,,30.0
U2782,2024,THE,,24.3,,0.0
U2783,2024,THE,,20.7,,2.0
U2784,2024,THE,,6.8,,9.0
U2785,2024,THE,,26.6,,1.0
U2786,2024,THE,,29.4,,1.0
U2787,2024,THE,,18.8,,0.0
U2788,2024,THE,,21.9,,6.0
U2789,2024,THE,,42.9,,1.0
U2790,2024,THE,,7.7,,3.0
U2791,2024,THE,,4.8,,4.0
U2792,2024,THE,,10.6,,3.0
U2793,2024,THE,,33.0,,1.0
U2794,2024,THE,,12.0,,44.0
U2795,2024,THE,,37.2,,33.0
U2796,2024,THE,,39.6,,0.0
U2797,2024,THE,,16.0,,0.0
U2798,2024,THE,,11.0,,5.0
U2799,2024,THE,,16.6,,4.0
U2800,2024,THE,,44.6,,0.0
U2801,2024,THE,,36.3,,0.0
U2802,2024,THE,,25.9,,0.0
U2803,2024,THE,,7.4,,97.0
U2804,2024,THE,,22.3,,0.0
U2805,2024,THE,,25.6,,0.0
U2806,2024,THE,,6.2,,15.0
U2807,2024,THE,,25.5,,0.0
U2808,2024,THE,,16.4,,4.0
U2809,2024,THE,,70.6,,2.0
U2810,2024,THE,,10.2,,15.0
U2811,2024,THE,,4.2,,86.0
U2812,2024,THE,,20.3,,0.0
U2813,2024,THE,,8.9,,2.0
U2814,2024,THE,,15.0,,8.0
U2815,2024,THE,,46.5,,0.0
U2816,2024,THE,,10.8,,1.0
U2817,2024,THE,,23.5,,2.0
U2818,2024,THE,,10.5,,7.0
U2819,2024,THE,,21.7,,2.0
U2820,2024,THE,,17.5,,2.0
U2821,2024,THE,,3.9,,12.0
U2822,2024,THE,,11.8,,36.0
U2823,2024,THE,,16.9,,2.0
U2824,2024,THE,,15.0,,45.0
U2825,2024,THE,,7.7,,63.0
U2826,2024,THE,,18.1,,40.0
U2827,2024,THE,,17.7,,11.0
U2828,2024,THE,,17.3,,22.0
U2829,2024,THE,,19.5,,73.0
U2830,2024,THE,,22.0,,5.0
U2831,2024,THE,,43.7,,0.0
U2832,2024,THE,,11.5,,0.0
U2833,2024,THE,,13.8,,0.0
U2834,2024,THE,,16.6,,0.0
U2835,2024,THE,,34.7,,0.0
U2836,2024,THE,,21.5,,0.0
U2837,2024,THE,,27.8,,8.0
U2838,2024,THE,,21.4,,0.0
U2839,2024,THE,,17.4,,7.0
U2840,2024,THE,,27.6,,0.0
U2841,2024,THE,,14.9,,0.0
U2842,2024,THE,,12.4,,1.0
U2843,2024,THE,,13.3,,0.0
U2844,2024,THE,,7.2,,0.0
U2845,2024,THE,,15.0,,0.0
U2846,2024,THE,,14.4,,3.0
U2847,2024,THE,,12.8,,1.0
U2848,2024,THE,,11.6,,15.0
U2849,2024,THE,,7.2,,48.0
U2850,2024,THE,,22.0,,1.0
U2851,2024,THE,,42.4,,0.0
U2852,2024,THE,,10.2,,0.0
U2853,2024,THE,,12.8,,0.0
U2854,2024,THE,,7.6,,0.0
U2855,2024,THE,,11.7,,0.0
U2856,2024,THE,,15.1,,0.0
U2857,2024,THE,,9.8,,0.0
U2858,2024,THE,,16.4,,0.0
U2859,2024,THE,,12.0,,0.0
U2860,2024,THE,,8.5,,0.0
U2861,2024,THE,,13.4,,0.0
U2862,2024,THE,,6.5,,0.0
U2863,2024,THE,,15.1,,0.0
U2864,2024,THE,,14.3,,0.0
U2865,2024,THE,,10.1,,0.0
U2866,2024,THE,,17.4,,0.0
U2867,2024,THE,,10.6,,5.0
U2868,2024,THE,,10.3,,0.0
U2869,2024,THE,,15.1,,0.0
U2870,2024,THE,,17.6,,0.0
U2871,2024,THE,,8.8,,0.0
U2872,2024,THE,,14.1,,0.0
U2873,2024,THE,,17.3,,0.0
U2874,2024,THE,,36.4,,4.0
U2875,2024,THE,,15.4,,0.0
U2876,2024,THE,,9.9,,0.0
U2877,2024,THE,,55.1,,1.0
U2878,2024,THE,,13.0,,2.0
U2879,2024,THE,,9.6,,0.0
U2880,2024,THE,,33.3,,0.0
U2881,2024,THE,,19.6,,0.0
U2882,2024,THE,,14.2,,1.0
U2883,2024,THE,,9.4,,0.0
U2884,2024,THE,,21.4,,0.0
U2885,2024,THE,,19.6,,10.0
U2886,2024,THE,,21.6,,2.0
U2887,2024,THE,,16.0,,0.0
U2888,2024,THE,,7.5,,0.0
U2889,2024,THE,,1.6,,73.0
U2890,2024,THE,,8.4,,7.0
U2891,2024,THE,,19.5,,54.0
U2892,2024,THE,,3.9,,15.0
U2893,2024,THE,,7.7,,0.0
U2894,2024,THE,,16.6,,13.0
U2895,2024,THE,,21.5,,0.0
U2896,2024,THE,,16.1,,32.0
U2897,2024,THE,,13.9,,0.0
U2898,2024,THE,,40.0,,0.0
U2899,2024,THE,,25.7,,0.0
U2900,2024,THE,,19.2,,0.0
U2901,2024,THE,,15.8,,2.0
U2902,2024,THE,,25.1,,0.0
U2903,2024,THE,,20.0,,1.0
U2904,2024,THE,,8.4,,2.0
U2905,2024,THE,,18.3,,0.0
U2906,2024,THE,,10.7,,0.0
U2907,2024,THE,,107.3,,0.0
U2908,2024,THE,,11.2,,11.0
U2909,2024,THE,,8.3,,2.0
U2910,2024,THE,,15.4,,0.0
U2911,2024,THE,,63.0,,0.0
U2912,2024,THE,,9.9,,0.0
U2913,2024,THE,,16.7,,2.0
U2914,2024,THE,,29.5,,0.0
U2915,2024,THE,,18.7,,0.0
U2916,2024,THE,,15.6,,41.0
U2917,2024,THE,,8.3,,24.0
U2918,2024,THE,,68.8,,0.0
U2919,2024,THE,,56.3,,0.0
U2920,2024,THE,,36.0,,0.0
U2921,2024,THE,,0.5,,29.0
U2922,2024,THE,,5.0,,35.0
U2923,2024,THE,,26.1,,3.0
U2924,2024,THE,,12.7,,90.0
U2925,2024,THE,,27.8,,0.0
U2926,2024,THE,,20.2,,3.0
U2927,2024,THE,,23.7,,17.0
U2928,2024,THE,,44.2,,1.0
U2929,2024,THE,,24.2,,19.0
U2930,2024,THE,,34.2,,7.0
U2931,2024,THE,,25.0,,6.0
U2932,2024,THE,,18.0,,11.0
U2933,2024,THE,,7.5,,1.0
U2934,2024,THE,,6.4,,1.0
U2935,2024,THE,,7.5,,8.0
U2936,2024,THE,,13.2,,0.0
U2937,2024,THE,,26.6,,0.0
U2938,2024,THE,,16.4,,0.0
U2939,2024,THE,,14.2,,0.0
U2940,2024,THE,,12.0,,0.0
U2941,2024,THE,,139.0,,12.0
U2942,2024,THE,,17.6,,0.0
U2943,2024,THE,,15.1,,1.0
U2944,2024,THE,,22.2,,1.0
U2945,2024,THE,,25.9,,0.0
U2946,2024,THE,,54.0,,0.0
U2947,2024,THE,,22.0,,0.0
U2948,2024,THE,,20.1,,0.0
U2949,2024,THE,,15.0,,0.0
U2950,2024,THE,,17.8,,0.0
U2951,2024,THE,,13.6,,0.0
U2952,2024,THE,,20.1,,3.0
U2953,2024,THE,,10.2,,2.0
U2954,2024,THE,,29.6,,0.0
U2955,2024,THE,,25.9,,0.0
U2956,2024,THE,,19.1,,0.0
U2957,2024,THE,,21.1,,0.0
U2958,2024,THE,,44.2,,0.0
U2959,2024,THE,,11.9,,13.0
U2960,2024,THE,,31.6,,0.0
U2961,2024,THE,,34.7,,0.0
U2962,2024,THE,,14.4,,0.0
U2963,2024,THE,,17.1,,33.0
U2964,2024,THE,,2.8,,36.0
U2965,2024,THE,,25.8,,2.0
U2966,2024,THE,,14.8,,96.0
U2967,2024,THE,,32.7,,1.0
U2968,2024,THE,,17.7,,0.0
U2969,2024,THE,,14.9,,1.0
U2970,2024,THE,,31.3,,4.0
U2971,2024,THE,,9.2,,0.0
U2972,2024,THE,,17.4,,69.0
U2973,2024,THE,,40.7,,2.0
U2974,2024,THE,,13.0,,4.0
U2975,2024,THE,,13.6,,1.0
U2976,2024,THE,,10.2,,1.0
U2977,2024,THE,,45.0,,1.0
U2978,2024,THE,,14.3,,0.0
U2979,2024,THE,,19.6,,18.0
U2980,2024,THE,,37.7,,1.0
U2981,2024,THE,,21.3,,10.0
U2982,2024,THE,,39.0,,13.0
U2983,2024,THE,,26.0,,11.0
U2984,2024,THE,,15.3,,14.0
U2985,2024,THE,,18.1,,1.0
U2986,2024,THE,,18.9,,6.0
U2987,2024,THE,,17.3,,3.0
U2988,2024,THE,,15.3,,-0.0
U2989,2024,THE,,19.8,,17.0
U2990,2024,THE,,7.3,,41.0
U2991,2024,THE,,27.9,,56.0
U2992,2024,THE,,13.2,,0.0
U2993,2024,THE,,16.6,,1.0
U2994,2024,THE,,18.5,,0.0
U2995,2024,THE,,27.5,,0.0
U2996,2024,THE,,13.8,,0.0
U2997,2024,THE,,40.0,,0.0
U2998,2024,THE,,19.7,,14.0
U2999,2024,THE,,39.1,,0.0
U3000,2024,THE,,24.0,,4.0
U3001,2024,THE,,7.6,,0.0
U3002,2024,THE,,13.6,,1.0
U3003,2024,THE,,28.7,,2.0
U3004,2024,THE,,26.3,,0.0
U3005,2024,THE,,16.1,,3.0
