university_id,year,ranking_source,research_score,citation_score,research_impact,research_productivity
U1529,2023,THE,59.7,93.3,,
U1530,2023,THE,68.9,63.9,,
U1531,2023,THE,66.0,65.7,,
U1532,2023,THE,59.0,85.9,,
U1533,2023,THE,56.9,81.2,,
U1534,2023,THE,64.2,56.9,,
U1535,2023,THE,64.3,75.6,,
U1536,2023,THE,56.1,86.0,,
U1537,2023,THE,52.2,98.8,,
U1538,2023,THE,58.2,84.5,,
U1539,2023,THE,51.2,83.4,,
U1540,2023,THE,62.4,74.8,,
U1541,2023,THE,46.4,89.5,,
U1542,2023,THE,49.6,88.1,,
U1543,2023,THE,51.8,92.2,,
U1544,2023,THE,53.8,75.2,,
U1545,2023,THE,33.5,87.8,,
U1546,2023,THE,52.8,80.8,,
U1547,2023,THE,47.3,79.4,,
U1548,2023,THE,54.4,75.4,,
U1549,2023,THE,55.7,62.0,,
U1550,2023,THE,54.2,57.8,,
U1551,2023,THE,51.6,85.5,,
U1552,2023,THE,42.9,90.6,,
U1553,2023,THE,54.0,59.4,,
U1554,2023,THE,44.3,85.4,,
U1555,2023,THE,43.4,89.9,,
U1556,2023,THE,47.0,78.7,,
U1557,2023,THE,40.8,80.2,,
U1558,2023,THE,50.7,69.1,,
U1559,2023,THE,39.8,86.6,,
U1560,2023,THE,50.4,72.8,,
U1561,2023,THE,36.5,74.8,,
U1562,2023,THE,45.2,87.8,,
U1563,2023,THE,41.3,94.8,,
U1564,2023,THE,47.9,79.6,,
U1565,2023,THE,48.2,79.0,,
U1566,2023,THE,58.2,31.0,,
U1567,2023,THE,47.5,68.8,,
U1568,2023,THE,43.9,81.4,,
U1569,2023,THE,41.2,89.3,,
U1570,2023,THE,39.4,85.5,,
U1571,2023,THE,39.7,86.0,,
U1572,2023,THE,38.8,91.1,,
U1573,2023,THE,39.9,81.3,,
U1574,2023,THE,32.9,76.4,,
U1575,2023,THE,41.7,66.0,,
U1576,2023,THE,32.4,74.6,,
U1577,2023,THE,35.9,80.3,,
U1578,2023,THE,44.1,77.3,,
U1579,2023,THE,34.4,96.8,,
U1580,2023,THE,27.6,94.0,,
U1581,2023,THE,,,,
U1582,2023,THE,35.8,79.3,,
U1583,2023,THE,30.2,96.2,,
U1584,2023,THE,36.5,80.9,,
U1585,2023,THE,39.4,91.5,,
U1586,2023,THE,44.6,70.4,,
U1587,2023,THE,37.9,84.4,,
U1588,2023,THE,43.6,73.0,,
U1589,2023,THE,40.2,69.4,,
U1590,2023,THE,61.5,43.3,,
U1591,2023,THE,42.9,95.5,,
U1592,2023,THE,43.6,67.4,,
U1593,2023,THE,29.7,95.0,,
U1594,2023,THE,32.3,80.1,,
U1595,2023,THE,28.8,99.7,,
U1596,2023,THE,28.8,80.5,,
U1597,2023,THE,37.1,56.2,,
U1598,2023,THE,36.7,91.9,,
U1599,2023,THE,46.4,62.9,,
U1600,2023,THE,32.6,61.2,,
U1601,2023,THE,30.2,88.8,,
U1602,2023,THE,38.0,60.9,,
U1603,2023,THE,37.3,76.9,,
U1604,2023,THE,47.2,57.6,,
U1605,2023,THE,18.0,87.9,,
U1606,2023,THE,32.4,85.3,,
U1607,2023,THE,26.8,76.1,,
U1608,2023,THE,48.6,47.5,,
U1609,2023,THE,23.3,91.4,,
U1610,2023,THE,37.4,38.1,,
U1611,2023,THE,27.8,99.7,,
U1612,2023,THE,42.7,47.1,,
U1613,2023,THE,39.6,48.4,,
U1614,2023,THE,38.6,59.0,,
U1615,2023,THE,33.7,67.7,,
U1616,2023,THE,32.0,92.8,,
U1617,2023,THE,31.0,90.9,,
U1618,2023,THE,32.4,71.0,,
U1619,2023,THE,41.8,65.3,,
U1620,2023,THE,30.1,55.9,,
U1621,2023,THE,32.7,84.5,,
U1622,2023,THE,38.4,62.2,,
U1623,2023,THE,33.6,72.1,,
U1624,2023,THE,19.8,99.4,,
U1625,2023,THE,33.7,75.0,,
U1626,2023,THE,28.8,63.8,,
U1627,2023,THE,28.4,67.6,,
U1628,2023,THE,28.3,99.9,,
U1629,2023,THE,31.4,71.8,,
U1630,2023,THE,33.8,58.9,,
U1631,2023,THE,28.4,79.0,,
U1632,2023,THE,44.3,67.9,,
U1633,2023,THE,31.2,80.8,,
U1634,2023,THE,46.7,38.4,,
U1635,2023,THE,20.3,97.0,,
U1636,2023,THE,25.8,52.8,,
U1637,2023,THE,37.3,60.2,,
U1638,2023,THE,25.9,93.6,,
U1639,2023,THE,28.3,77.5,,
U1640,2023,THE,,,,
U1641,2023,THE,37.7,57.0,,
U1642,2023,THE,20.4,80.0,,
U1643,2023,THE,37.7,58.0,,
U1644,2023,THE,30.9,51.2,,
U1645,2023,THE,27.0,81.3,,
U1646,2023,THE,33.7,75.5,,
U1647,2023,THE,36.5,76.1,,
U1648,2023,THE,21.3,97.4,,
U1649,2023,THE,22.6,83.2,,
U1650,2023,THE,23.5,96.0,,
U1651,2023,THE,,,,
U1652,2023,THE,21.5,79.7,,
U1653,2023,THE,28.7,45.3,,
U1654,2023,THE,38.3,29.2,,
U1655,2023,THE,27.2,65.5,,
U1656,2023,THE,29.6,72.3,,
U1657,2023,THE,,,,
U1658,2023,THE,29.4,79.5,,
U1659,2023,THE,31.3,54.8,,
U1660,2023,THE,26.9,77.6,,
U1661,2023,THE,17.7,89.6,,
U1662,2023,THE,35.8,50.1,,
U1663,2023,THE,30.5,59.1,,
U1664,2023,THE,32.9,42.3,,
U1665,2023,THE,23.9,47.1,,
U1666,2023,THE,30.1,64.1,,
U1667,2023,THE,25.3,52.1,,
U1668,2023,THE,,,,
U1669,2023,THE,31.0,60.5,,
U1670,2023,THE,25.2,58.3,,
U1671,2023,THE,20.6,60.6,,
U1672,2023,THE,38.1,54.5,,
U1673,2023,THE,26.7,58.4,,
U1674,2023,THE,31.9,66.2,,
U1675,2023,THE,,,,
U1676,2023,THE,20.1,79.6,,
U1677,2023,THE,25.3,43.2,,
U1678,2023,THE,15.8,89.4,,
U1679,2023,THE,24.0,65.5,,
U1680,2023,THE,32.2,63.1,,
U1681,2023,THE,,,,
U1682,2023,THE,29.6,78.4,,
U1683,2023,THE,25.7,60.2,,
U1684,2023,THE,25.5,88.0,,
U1685,2023,THE,31.2,44.4,,
U1686,2023,THE,14.8,89.6,,
U1687,2023,THE,16.3,99.0,,
U1688,2023,THE,24.3,69.2,,
U1689,2023,THE,20.9,98.4,,
U1690,2023,THE,25.4,99.8,,
U1691,2023,THE,32.3,34.3,,
U1692,2023,THE,27.5,45.3,,
U1693,2023,THE,19.6,66.5,,
U1694,2023,THE,25.2,38.4,,
U1695,2023,THE,21.1,69.9,,
U1696,2023,THE,23.1,67.0,,
U1697,2023,THE,23.3,48.7,,
U1698,2023,THE,24.7,70.6,,
U1699,2023,THE,19.3,59.3,,
U1700,2023,THE,23.9,42.5,,
U1701,2023,THE,20.2,57.1,,
U1702,2023,THE,22.1,90.0,,
U1703,2023,THE,31.5,58.1,,
U1704,2023,THE,17.4,69.1,,
U1705,2023,THE,23.6,72.1,,
U1706,2023,THE,24.4,62.0,,
U1707,2023,THE,27.1,57.1,,
U1708,2023,THE,,,,
U1709,2023,THE,12.6,83.2,,
U1710,2023,THE,16.6,75.7,,
U1711,2023,THE,22.4,71.5,,
U1712,2023,THE,31.1,42.4,,
U1713,2023,THE,23.1,73.3,,
U1714,2023,THE,28.2,28.8,,
U1715,2023,THE,22.3,61.5,,
U1716,2023,THE,15.3,90.1,,
U1717,2023,THE,22.8,78.0,,
U1718,2023,THE,21.4,64.5,,
U1719,2023,THE,13.9,58.4,,
U1720,2023,THE,12.4,75.3,,
U1721,2023,THE,21.5,69.0,,
U1722,2023,THE,15.4,53.8,,
U1723,2023,THE,17.1,75.6,,
U1724,2023,THE,20.8,75.3,,
U1725,2023,THE,23.8,71.3,,
U1726,2023,THE,26.7,52.8,,
U1727,2023,THE,18.4,51.6,,
U1728,2023,THE,12.0,88.0,,
U1729,2023,THE,,,,
U1730,2023,THE,13.0,50.8,,
U1731,2023,THE,11.0,82.8,,
U1732,2023,THE,22.2,64.5,,
U1733,2023,THE,27.6,48.5,,
U1734,2023,THE,10.6,97.3,,
U1735,2023,THE,22.8,72.5,,
U1736,2023,THE,20.9,50.6,,
U1737,2023,THE,27.6,30.4,,
U1738,2023,THE,24.6,39.8,,
U1739,2023,THE,8.6,78.0,,
U1740,2023,THE,13.2,100.0,,
U1741,2023,THE,20.7,99.1,,
U1742,2023,THE,18.3,65.8,,
U1743,2023,THE,,,,
U1744,2023,THE,,,,
U1745,2023,THE,21.2,56.0,,
U1746,2023,THE,16.7,53.9,,
U1747,2023,THE,22.3,20.8,,
U1748,2023,THE,30.8,51.6,,
U1749,2023,THE,34.7,24.9,,
U1750,2023,THE,,,,
U1751,2023,THE,12.5,88.9,,
U1752,2023,THE,28.8,16.3,,
U1753,2023,THE,25.3,21.3,,
U1754,2023,THE,15.8,70.5,,
U1755,2023,THE,21.3,55.7,,
U1756,2023,THE,18.9,72.9,,
U1757,2023,THE,13.1,88.1,,
U1758,2023,THE,14.8,69.9,,
U1759,2023,THE,24.2,76.2,,
U1760,2023,THE,9.9,64.0,,
U1761,2023,THE,,,,
U1762,2023,THE,22.3,33.8,,
U1763,2023,THE,21.9,38.2,,
U1764,2023,THE,24.0,50.1,,
U1765,2023,THE,22.6,84.8,,
U1766,2023,THE,23.1,79.5,,
U1767,2023,THE,14.9,56.1,,
U1768,2023,THE,32.0,36.0,,
U1769,2023,THE,12.6,73.3,,
U1770,2023,THE,12.5,66.5,,
U1771,2023,THE,18.3,58.9,,
U1772,2023,THE,12.4,60.9,,
U1773,2023,THE,18.6,47.3,,
U1774,2023,THE,26.7,32.2,,
U1775,2023,THE,19.2,76.3,,
U1776,2023,THE,13.4,84.0,,
U1777,2023,THE,13.6,67.5,,
U1778,2023,THE,13.9,50.1,,
U1779,2023,THE,9.8,98.4,,
U1780,2023,THE,21.5,59.5,,
U1781,2023,THE,17.8,54.6,,
U1782,2023,THE,,,,
U1783,2023,THE,,,,
U1784,2023,THE,17.8,32.6,,
U1785,2023,THE,22.3,73.1,,
U1786,2023,THE,13.5,60.9,,
U1787,2023,THE,11.1,93.3,,
U1788,2023,THE,19.6,52.3,,
U1789,2023,THE,21.2,46.5,,
U1790,2023,THE,9.3,67.5,,
U1791,2023,THE,13.7,58.9,,
U1792,2023,THE,22.9,30.8,,
U1793,2023,THE,17.7,50.9,,
U1794,2023,THE,,,,
U1795,2023,THE,17.2,45.6,,
U1796,2023,THE,16.0,61.3,,
U1797,2023,THE,17.4,57.6,,
U1798,2023,THE,24.6,50.7,,
U1799,2023,THE,21.3,52.4,,
U1800,2023,THE,24.8,31.3,,
U1801,2023,THE,16.7,47.1,,
U1802,2023,THE,13.3,61.8,,
U1803,2023,THE,18.8,55.7,,
U1804,2023,THE,19.5,47.4,,
U1805,2023,THE,24.3,53.0,,
U1806,2023,THE,16.9,60.5,,
U1807,2023,THE,18.9,81.2,,
U1808,2023,THE,21.8,87.1,,
U1809,2023,THE,,,,
U1810,2023,THE,20.3,63.0,,
U1811,2023,THE,25.5,33.9,,
U1812,2023,THE,19.3,43.8,,
U1813,2023,THE,21.8,38.4,,
U1814,2023,THE,9.9,80.4,,
U1815,2023,THE,10.3,99.9,,
U1816,2023,THE,14.7,75.9,,
U1817,2023,THE,21.5,99.9,,
U1818,2023,THE,24.1,42.2,,
U1819,2023,THE,32.1,41.7,,
U1820,2023,THE,19.3,53.2,,
U1821,2023,THE,18.5,70.8,,
U1822,2023,THE,19.8,55.7,,
U1823,2023,THE,27.6,62.4,,
U1824,2023,THE,8.5,97.1,,
U1825,2023,THE,14.8,35.8,,
U1826,2023,THE,27.3,41.4,,
U1827,2023,THE,19.2,51.7,,
U1828,2023,THE,,,,
U1829,2023,THE,12.6,92.1,,
U1830,2023,THE,20.4,56.8,,
U1831,2023,THE,20.8,55.1,,
U1832,2023,THE,17.4,44.8,,
U1833,2023,THE,19.2,56.8,,
U1834,2023,THE,12.0,88.4,,
U1835,2023,THE,20.2,81.6,,
U1836,2023,THE,19.6,73.6,,
U1837,2023,THE,22.8,48.8,,
U1838,2023,THE,10.0,90.4,,
U1839,2023,THE,14.6,52.9,,
U1840,2023,THE,15.5,61.5,,
U1841,2023,THE,21.4,64.3,,
U1842,2023,THE,11.7,89.0,,
U1843,2023,THE,14.8,68.2,,
U1844,2023,THE,20.4,40.8,,
U1845,2023,THE,15.5,87.5,,
U1846,2023,THE,19.3,53.7,,
U1847,2023,THE,10.0,65.5,,
U1848,2023,THE,14.0,50.8,,
U1849,2023,THE,17.3,40.6,,
U1850,2023,THE,26.6,32.5,,
U1851,2023,THE,19.4,36.7,,
U1852,2023,THE,8.8,100.0,,
U1853,2023,THE,16.0,24.2,,
U1854,2023,THE,11.6,98.5,,
U1855,2023,THE,20.9,62.3,,
U1856,2023,THE,9.1,79.7,,
U1857,2023,THE,16.3,51.2,,
U1858,2023,THE,22.4,51.5,,
U1859,2023,THE,,,,
U1860,2023,THE,11.1,97.7,,
U1861,2023,THE,15.8,61.4,,
U1862,2023,THE,18.8,25.2,,
U1863,2023,THE,16.0,36.9,,
U1864,2023,THE,19.2,97.8,,
U1865,2023,THE,11.8,93.8,,
U1866,2023,THE,13.9,43.3,,
U1867,2023,THE,19.9,35.6,,
U1868,2023,THE,10.6,67.5,,
U1869,2023,THE,18.6,37.1,,
U1870,2023,THE,,,,
U1871,2023,THE,16.3,48.9,,
U1872,2023,THE,,,,
U1873,2023,THE,24.8,59.4,,
U1874,2023,THE,13.6,42.1,,
U1875,2023,THE,8.2,99.9,,
U1876,2023,THE,17.0,80.1,,
U1877,2023,THE,19.1,42.2,,
U1878,2023,THE,21.4,55.4,,
U1879,2023,THE,19.3,46.0,,
U1880,2023,THE,17.4,25.6,,
U1881,2023,THE,14.4,60.1,,
U1882,2023,THE,21.9,52.8,,
U1883,2023,THE,,,,
U1884,2023,THE,,,,
U1885,2023,THE,14.3,76.9,,
U1886,2023,THE,8.3,87.6,,
U1887,2023,THE,,,,
U1888,2023,THE,10.1,82.0,,
U1889,2023,THE,10.7,85.1,,
U1890,2023,THE,16.2,27.4,,
U1891,2023,THE,27.5,34.2,,
U1892,2023,THE,19.9,16.0,,
U1893,2023,THE,17.5,69.6,,
U1894,2023,THE,15.6,57.0,,
U1895,2023,THE,10.8,80.7,,
U1896,2023,THE,13.0,32.4,,
U1897,2023,THE,,,,
U1898,2023,THE,17.6,54.7,,
U1899,2023,THE,20.0,44.9,,
U1900,2023,THE,12.3,34.1,,
U1901,2023,THE,,,,
U1902,2023,THE,8.5,97.0,,
U1903,2023,THE,10.3,92.2,,
U1904,2023,THE,9.4,99.3,,
U1905,2023,THE,8.4,96.7,,
U1906,2023,THE,9.3,82.3,,
U1907,2023,THE,24.2,25.8,,
U1908,2023,THE,,,,
U1909,2023,THE,18.6,57.0,,
U1910,2023,THE,16.1,39.5,,
U1911,2023,THE,21.8,38.7,,
U1912,2023,THE,12.1,86.3,,
U1913,2023,THE,14.4,74.2,,
U1914,2023,THE,15.9,41.1,,
U1915,2023,THE,9.6,65.3,,
U1916,2023,THE,15.7,64.5,,
U1917,2023,THE,23.0,46.3,,
U1918,2023,THE,10.6,60.7,,
U1919,2023,THE,19.5,49.1,,
U1920,2023,THE,10.6,66.8,,
U1921,2023,THE,11.4,79.3,,
U1922,2023,THE,9.5,99.9,,
U1923,2023,THE,9.7,80.1,,
U1924,2023,THE,,,,
U1925,2023,THE,11.1,75.1,,
U1926,2023,THE,17.7,57.6,,
U1927,2023,THE,16.1,61.0,,
U1928,2023,THE,19.7,37.2,,
U1929,2023,THE,29.5,21.3,,
U1930,2023,THE,15.9,49.8,,
U1931,2023,THE,22.2,44.8,,
U1932,2023,THE,19.9,29.3,,
U1933,2023,THE,13.9,54.6,,
U1934,2023,THE,21.5,45.2,,
U1935,2023,THE,20.1,38.4,,
U1936,2023,THE,20.1,46.6,,
U1937,2023,THE,16.7,51.2,,
U1938,2023,THE,32.1,18.4,,
U1939,2023,THE,,,,
U1940,2023,THE,25.6,30.9,,
U1941,2023,THE,9.8,100.0,,
U1942,2023,THE,9.6,50.3,,
U1943,2023,THE,17.0,43.2,,
U1944,2023,THE,19.2,43.5,,
U1945,2023,THE,21.4,39.5,,
U1946,2023,THE,22.6,39.5,,
U1947,2023,THE,,,,
U1948,2023,THE,15.5,53.7,,
U1949,2023,THE,11.0,52.2,,
U1950,2023,THE,,,,
U1951,2023,THE,14.8,46.3,,
U1952,2023,THE,,,,
U1953,2023,THE,15.3,36.5,,
U1954,2023,THE,9.5,60.0,,
U1955,2023,THE,31.7,32.8,,
U1956,2023,THE,11.5,39.8,,
U1957,2023,THE,,,,
U1958,2023,THE,,,,
U1959,2023,THE,19.4,31.9,,
U1960,2023,THE,13.7,19.5,,
U1961,2023,THE,16.4,38.6,,
U1962,2023,THE,13.9,38.4,,
U1963,2023,THE,12.0,91.6,,
U1964,2023,THE,16.5,44.5,,
U1965,2023,THE,11.2,86.3,,
U1966,2023,THE,14.2,67.1,,
U1967,2023,THE,26.7,29.3,,
U1968,2023,THE,16.3,35.0,,
U1969,2023,THE,,,,
U1970,2023,THE,11.0,53.8,,
U1971,2023,THE,17.2,32.6,,
U1972,2023,THE,25.3,28.3,,
U1973,2023,THE,18.6,18.7,,
U1974,2023,THE,12.4,31.6,,
U1975,2023,THE,10.8,27.8,,
U1976,2023,THE,17.6,36.9,,
U1977,2023,THE,11.4,41.2,,
U1978,2023,THE,13.0,83.8,,
U1979,2023,THE,16.0,37.6,,
U1980,2023,THE,10.2,33.7,,
U1981,2023,THE,,,,
U1982,2023,THE,15.2,49.7,,
U1983,2023,THE,8.6,77.0,,
U1984,2023,THE,8.7,67.8,,
U1985,2023,THE,12.7,38.8,,
U1986,2023,THE,16.4,32.6,,
U1987,2023,THE,15.8,41.8,,
U1988,2023,THE,15.5,39.7,,
U1989,2023,THE,13.8,36.9,,
U1990,2023,THE,,,,
U1991,2023,THE,11.1,69.5,,
U1992,2023,THE,,,,
U1993,2023,THE,13.1,45.8,,
U1994,2023,THE,11.6,90.0,,
U1995,2023,THE,14.2,58.0,,
U1996,2023,THE,11.8,62.0,,
U1997,2023,THE,9.8,51.6,,
U1998,2023,THE,11.1,49.2,,
U1999,2023,THE,10.4,79.7,,
U2000,2023,THE,19.0,18.4,,
U2001,2023,THE,10.2,47.0,,
U2002,2023,THE,9.0,74.6,,
U2003,2023,THE,13.8,36.8,,
U2004,2023,THE,,,,
U2005,2023,THE,11.8,47.4,,
U2006,2023,THE,11.7,64.0,,
U2007,2023,THE,,,,
U2008,2023,THE,15.1,33.3,,
U2009,2023,THE,,,,
U2010,2023,THE,10.5,58.5,,
U2011,2023,THE,,,,
U2012,2023,THE,9.9,56.8,,
U2013,2023,THE,18.3,30.2,,
U2014,2023,THE,12.0,40.2,,
U2015,2023,THE,9.1,86.0,,
U2016,2023,THE,16.8,23.2,,
U2017,2023,THE,26.5,17.1,,
U2018,2023,THE,16.5,31.7,,
U2019,2023,THE,15.4,78.4,,
U2020,2023,THE,11.7,38.1,,
U2021,2023,THE,17.2,21.9,,
U2022,2023,THE,12.1,62.9,,
U2023,2023,THE,12.1,52.6,,
U2024,2023,THE,9.2,61.7,,
U2025,2023,THE,8.8,48.6,,
U2026,2023,THE,9.5,100.0,,
U2027,2023,THE,8.5,82.6,,
U2028,2023,THE,14.4,54.6,,
U2029,2023,THE,,,,
U2030,2023,THE,9.9,51.2,,
U2031,2023,THE,11.0,59.8,,
U2032,2023,THE,,,,
U2033,2023,THE,11.0,60.5,,
U2034,2023,THE,14.2,55.2,,
U2035,2023,THE,15.0,44.6,,
U2036,2023,THE,13.6,46.3,,
U2037,2023,THE,11.1,50.0,,
U2038,2023,THE,12.4,58.8,,
U2039,2023,THE,8.2,76.8,,
U2040,2023,THE,14.6,30.8,,
U2041,2023,THE,12.4,55.7,,
U2042,2023,THE,15.0,38.1,,
U2043,2023,THE,10.5,30.9,,
U2044,2023,THE,9.3,55.7,,
U2045,2023,THE,,,,
U2046,2023,THE,,,,
U2047,2023,THE,16.1,40.5,,
U2048,2023,THE,19.8,29.4,,
U2049,2023,THE,8.5,74.9,,
U2050,2023,THE,,,,
U2051,2023,THE,,,,
U2052,2023,THE,11.0,99.9,,
U2053,2023,THE,15.8,24.1,,
U2054,2023,THE,,,,
U2055,2023,THE,,,,
U2056,2023,THE,,,,
U2057,2023,THE,12.7,26.9,,
U2058,2023,THE,19.0,30.3,,
U2059,2023,THE,,,,
U2060,2023,THE,9.5,64.4,,
U2061,2023,THE,14.5,40.1,,
U2062,2023,THE,15.7,31.3,,
U2063,2023,THE,10.8,78.6,,
U2064,2023,THE,13.0,27.2,,
U2065,2023,THE,12.0,80.9,,
U2066,2023,THE,11.2,35.5,,
U2067,2023,THE,17.1,50.2,,
U2068,2023,THE,12.2,30.7,,
U2069,2023,THE,13.5,42.5,,
U2070,2023,THE,,,,
U2071,2023,THE,,,,
U2072,2023,THE,9.0,82.8,,
U2073,2023,THE,11.3,45.6,,
U2074,2023,THE,15.6,48.7,,
U2075,2023,THE,9.8,42.8,,
U2076,2023,THE,10.7,39.2,,
U2077,2023,THE,11.1,40.7,,
U2078,2023,THE,14.0,22.6,,
U2079,2023,THE,17.2,22.5,,
U2080,2023,THE,12.7,48.7,,
U2081,2023,THE,16.6,46.1,,
U2082,2023,THE,11.2,50.6,,
U2083,2023,THE,,,,
U2084,2023,THE,10.4,40.7,,
U2085,2023,THE,19.5,33.1,,
U2086,2023,THE,17.1,46.9,,
U2087,2023,THE,15.0,30.1,,
U2088,2023,THE,16.3,45.3,,
U2089,2023,THE,11.0,33.0,,
U2090,2023,THE,11.4,33.8,,
U2091,2023,THE,,,,
U2092,2023,THE,,,,
U2093,2023,THE,10.2,73.4,,
U2094,2023,THE,12.5,34.8,,
U2095,2023,THE,11.0,22.3,,
U2096,2023,THE,12.7,42.5,,
U2097,2023,THE,16.2,31.1,,
U2098,2023,THE,11.4,30.3,,
U2099,2023,THE,21.3,11.7,,
U2100,2023,THE,17.5,30.4,,
U2101,2023,THE,,,,
U2102,2023,THE,17.1,59.1,,
U2103,2023,THE,,,,
U2104,2023,THE,9.1,40.1,,
U2105,2023,THE,,,,
U2106,2023,THE,10.8,90.3,,
U2107,2023,THE,,,,
U2108,2023,THE,15.7,61.1,,
U2109,2023,THE,24.0,20.1,,
U2110,2023,THE,14.8,28.1,,
U2111,2023,THE,16.4,56.6,,
U2112,2023,THE,11.3,64.8,,
U2113,2023,THE,18.2,29.7,,
U2114,2023,THE,9.7,18.2,,
U2115,2023,THE,17.2,20.0,,
U2116,2023,THE,,,,
U2117,2023,THE,10.5,27.6,,
U2118,2023,THE,,,,
U2119,2023,THE,,,,
U2120,2023,THE,,,,
U2121,2023,THE,14.3,28.0,,
U2122,2023,THE,9.5,81.0,,
U2123,2023,THE,14.9,25.0,,
U2124,2023,THE,18.9,15.5,,
U2125,2023,THE,14.0,37.2,,
U2126,2023,THE,9.0,52.7,,
U2127,2023,THE,14.4,24.0,,
U2128,2023,THE,7.7,62.7,,
U2129,2023,THE,11.0,26.3,,
U2130,2023,THE,8.8,41.5,,
U2131,2023,THE,10.7,27.2,,
U2132,2023,THE,14.3,24.4,,
U2133,2023,THE,12.6,40.9,,
U2134,2023,THE,,,,
U2135,2023,THE,12.6,43.3,,
U2136,2023,THE,15.8,23.5,,
U2137,2023,THE,8.7,41.9,,
U2138,2023,THE,,,,
U2139,2023,THE,15.6,29.0,,
U2140,2023,THE,14.4,34.8,,
U2141,2023,THE,12.5,35.8,,
U2142,2023,THE,9.8,19.1,,
U2143,2023,THE,14.6,35.0,,
U2144,2023,THE,16.1,29.4,,
U2145,2023,THE,12.9,18.7,,
U2146,2023,THE,22.2,16.9,,
U2147,2023,THE,,,,
U2148,2023,THE,,,,
U2149,2023,THE,18.6,12.8,,
U2150,2023,THE,14.0,30.1,,
U2151,2023,THE,9.0,71.2,,
U2152,2023,THE,11.6,25.3,,
U2153,2023,THE,,,,
U2154,2023,THE,13.3,20.9,,
U2155,2023,THE,8.2,74.0,,
U2156,2023,THE,14.6,56.7,,
U2157,2023,THE,8.4,89.4,,
U2158,2023,THE,,,,
U2159,2023,THE,15.3,21.7,,
U2160,2023,THE,21.1,10.5,,
U2161,2023,THE,14.1,23.7,,
U2162,2023,THE,10.2,35.0,,
U2163,2023,THE,15.4,32.6,,
U2164,2023,THE,12.2,22.5,,
U2165,2023,THE,13.0,19.2,,
U2166,2023,THE,17.1,15.7,,
U2167,2023,THE,16.0,15.2,,
U2168,2023,THE,11.0,15.0,,
U2169,2023,THE,10.1,34.0,,
U2170,2023,THE,12.1,33.9,,
U2171,2023,THE,11.1,34.6,,
U2172,2023,THE,16.7,15.2,,
U2173,2023,THE,12.0,27.3,,
U2174,2023,THE,19.8,94.7,,
U2175,2023,THE,12.9,28.8,,
U2176,2023,THE,17.3,11.3,,
U2177,2023,THE,16.2,23.0,,
U2178,2023,THE,15.5,19.1,,
U2179,2023,THE,14.4,22.1,,
U2180,2023,THE,9.4,16.2,,
U2181,2023,THE,11.4,33.9,,
U2182,2023,THE,11.5,21.0,,
U2183,2023,THE,,,,
U2184,2023,THE,8.9,48.8,,
U2185,2023,THE,17.0,21.2,,
U2186,2023,THE,,,,
U2187,2023,THE,8.6,30.3,,
U2188,2023,THE,8.1,32.6,,
U2189,2023,THE,,,,
U2190,2023,THE,13.6,30.0,,
U2191,2023,THE,,,,
U2192,2023,THE,10.9,41.9,,
U2193,2023,THE,,,,
U2194,2023,THE,8.6,40.2,,
U2195,2023,THE,10.7,35.8,,
U2196,2023,THE,14.6,25.2,,
U2197,2023,THE,15.8,19.2,,
U2198,2023,THE,9.7,17.6,,
U2199,2023,THE,19.0,11.7,,
U2200,2023,THE,,,,
U2201,2023,THE,9.9,66.4,,
U2202,2023,THE,10.9,15.5,,
U2203,2023,THE,11.2,53.8,,
U2204,2023,THE,9.2,52.5,,
U2205,2023,THE,12.0,30.4,,
U2206,2023,THE,12.2,20.8,,
U2207,2023,THE,8.8,37.2,,
U2208,2023,THE,,,,
U2209,2023,THE,14.1,19.4,,
U2210,2023,THE,,,,
U2211,2023,THE,10.1,20.3,,
U2212,2023,THE,9.6,68.4,,
U2213,2023,THE,14.1,25.1,,
U2214,2023,THE,13.7,20.5,,
U2215,2023,THE,,,,
U2216,2023,THE,18.4,8.7,,
U2217,2023,THE,,,,
U2218,2023,THE,,,,
U2219,2023,THE,8.3,52.7,,
U2220,2023,THE,10.5,32.7,,
U2221,2023,THE,10.0,49.1,,
U2222,2023,THE,,,,
U2223,2023,THE,9.1,18.5,,
U2224,2023,THE,,,,
U2225,2023,THE,,,,
U2226,2023,THE,17.5,31.6,,
U2227,2023,THE,12.7,19.0,,
U2228,2023,THE,13.3,17.4,,
U2229,2023,THE,10.0,26.5,,
U2230,2023,THE,10.4,36.7,,
U2231,2023,THE,,,,
U2232,2023,THE,,,,
U2233,2023,THE,10.7,25.6,,
U2234,2023,THE,15.7,9.1,,
U2235,2023,THE,19.6,7.5,,
U2236,2023,THE,8.0,90.3,,
U2237,2023,THE,16.5,7.8,,
U2238,2023,THE,23.6,13.6,,
U2239,2023,THE,13.1,41.2,,
U2240,2023,THE,18.5,21.9,,
U2241,2023,THE,,,,
U2242,2023,THE,13.8,15.0,,
U2243,2023,THE,,,,
U2244,2023,THE,9.1,15.8,,
U2245,2023,THE,10.0,27.8,,
U2246,2023,THE,10.2,32.2,,
U2247,2023,THE,13.9,7.7,,
U2248,2023,THE,8.6,3.9,,
U2249,2023,THE,13.0,24.9,,
U2250,2023,THE,21.0,14.0,,
U2251,2023,THE,11.3,23.9,,
U2252,2023,THE,10.1,14.4,,
U2253,2023,THE,13.4,38.6,,
