university_id,year,total_students,students_per_staff,international_students,international_student_percentage
U00163,2023,3310.0,14.1,0.0,21.0
U00142,2023,13359.0,17.9,0.0,1.0
U03141,2023,17930.0,12.8,17930.0,60.0
U00164,2023,1215.0,12.2,0.0,9.0
U00166,2023,2607.0,8.7,0.0,5.0
U00168,2023,1572.0,19.9,0.0,15.0
U00169,2023,1059.0,8.1,0.0,0.0
U00185,2023,5838.0,38.7,0.0,31.0
U00187,2023,238.0,3.7,0.0,0.0
U00200,2023,9846.0,18.9,0.0,3.0
U00199,2023,17328.0,11.8,0.0,2.0
U00202,2023,12340.0,18.8,0.0,0.0
U00209,2023,14021.0,20.7,0.0,2.0
U00213,2023,3219.0,33.9,0.0,0.0
U00215,2023,2990.0,15.0,,
U00217,2023,4329.0,14.9,0.0,0.0
U00220,2023,15473.0,47.0,0.0,7.0
U00222,2023,1760.0,8.4,0.0,3.0
U00226,2023,13200.0,35.3,0.0,3.0
U00228,2023,10317.0,23.7,0.0,9.0
U00230,2023,2115.0,21.2,0.0,0.0
U00231,2023,6555.0,17.7,0.0,11.0
U02610,2023,32179.0,28.1,0.0,0.0
U00236,2023,1790.0,5.2,0.0,0.0
U00254,2023,1765.0,7.5,0.0,0.0
U02616,2023,76419.0,16.3,0.0,2.0
U00260,2023,3859.0,16.6,0.0,0.0
U00261,2023,7554.0,18.1,0.0,4.0
U00262,2023,22103.0,25.4,0.0,4.0
U00270,2023,10434.0,18.2,0.0,8.0
U00278,2023,5111.0,16.9,0.0,7.0
U00279,2023,11486.0,17.5,0.0,5.0
U02624,2023,13919.0,11.8,0.0,1.0
U00280,2023,2010.0,21.2,0.0,4.0
U02626,2023,7704.0,18.6,0.0,1.0
U02628,2023,5400.0,14.6,0.0,33.0
U00288,2023,2006.0,11.4,0.0,1.0
U00290,2023,4161.0,12.0,0.0,0.0
U00305,2023,5290.0,17.3,0.0,32.0
U00312,2023,11197.0,26.2,0.0,0.0
U00323,2023,9494.0,39.4,0.0,2.0
U00336,2023,152.0,3.6,0.0,0.0
U02266,2023,10671.0,27.2,0.0,0.0
U00201,2023,7046.0,15.7,0.0,0.0
U02267,2023,16046.0,20.6,0.0,2.0
U02271,2023,8793.0,32.5,0.0,0.0
U00347,2023,39726.0,33.3,0.0,0.0
U00348,2023,2405.0,13.0,0.0,0.0
U02675,2023,1993.0,14.0,0.0,2.0
U00349,2023,1276.0,7.6,1276.0,83.0
U02679,2023,16948.0,32.8,0.0,0.0
U00359,2023,9839.0,25.8,0.0,0.0
U00360,2023,5150.0,16.0,0.0,0.0
U00362,2023,6348.0,13.5,0.0,3.0
U00464,2023,547.0,4.8,547.0,99.0
U00363,2023,4960.0,9.6,0.0,13.0
U00379,2023,5914.0,20.5,0.0,0.0
U02683,2023,4180.0,14.7,0.0,7.0
U00397,2023,12895.0,15.5,0.0,3.0
U00402,2023,23637.0,20.2,0.0,2.0
U00425,2023,461.0,4.8,0.0,0.0
U00441,2023,940.0,10.4,0.0,35.0
U02698,2023,14736.0,16.2,0.0,2.0
U00446,2023,510.0,12.8,510.0,51.0
U00451,2023,3135.0,7.8,3135.0,68.0
U00414,2023,4457.0,23.3,0.0,1.0
U02567,2023,5345.0,18.8,0.0,35.0
U00418,2023,4163.0,21.3,0.0,2.0
U00453,2023,18915.0,40.2,0.0,0.0
U02703,2023,5275.0,15.7,0.0,10.0
U00457,2023,6991.0,15.8,0.0,4.0
U00459,2023,2354.0,35.1,2354.0,75.0
U00469,2023,16157.0,21.1,0.0,3.0
U00482,2023,8414.0,7.4,0.0,0.0
U02340,2023,4350.0,25.6,0.0,0.0
U00487,2023,8780.0,16.9,0.0,0.0
U00490,2023,4275.0,18.9,0.0,0.0
U02566,2023,20674.0,33.9,0.0,1.0
U00492,2023,6033.0,29.9,0.0,8.0
U00493,2023,3122.0,17.8,0.0,6.0
U00494,2023,4210.0,16.1,0.0,1.0
U00497,2023,8864.0,28.5,0.0,0.0
U02719,2023,29461.0,17.9,0.0,0.0
U00489,2023,5247.0,21.9,0.0,0.0
U00510,2023,9149.0,30.2,0.0,1.0
U00504,2023,1068.0,18.4,0.0,2.0
U00513,2023,23097.0,13.3,0.0,0.0
U02721,2023,1147.0,27.3,0.0,24.0
U00491,2023,1807.0,14.5,0.0,0.0
U02722,2023,23662.0,13.5,0.0,0.0
U00526,2023,10000.0,142.9,0.0,0.0
U00532,2023,25204.0,27.5,0.0,0.0
U02733,2023,29028.0,33.1,0.0,0.0
U03508,2023,1489.0,8.7,0.0,0.0
U03524,2023,1371.0,10.1,0.0,0.0
U00017,2023,5525.0,25.3,0.0,1.0
U00537,2023,1489.0,9.5,0.0,0.0
U02732,2023,27105.0,33.1,0.0,0.0
U00539,2023,1067.0,9.4,0.0,26.0
U00541,2023,20472.0,40.1,0.0,1.0
U00542,2023,6237.0,13.6,0.0,2.0
U00543,2023,539.0,6.7,0.0,3.0
U02735,2023,1208.0,21.6,0.0,1.0
U00562,2023,6123.0,19.4,0.0,10.0
U02433,2023,19519.0,15.4,0.0,0.0
U00569,2023,5229.0,19.4,0.0,49.0
U00573,2023,2169.0,8.8,0.0,50.0
U00574,2023,987.0,5.7,0.0,0.0
U00576,2023,12370.0,13.0,0.0,1.0
U00579,2023,4800.0,17.8,0.0,14.0
U00583,2023,1091.0,3.3,0.0,0.0
U00588,2023,10121.0,21.4,0.0,0.0
U00589,2023,12456.0,22.8,0.0,0.0
U00590,2023,4774.0,11.8,0.0,31.0
U00598,2023,7313.0,39.7,0.0,0.0
U00605,2023,24671.0,27.8,0.0,0.0
U00606,2023,22610.0,18.7,0.0,0.0
U00623,2023,2442.0,29.1,0.0,0.0
U00634,2023,1420.0,18.9,0.0,0.0
U02749,2023,50760.0,160.6,0.0,0.0
U00646,2023,1772.0,10.9,0.0,1.0
U00652,2023,3699.0,,,
U00651,2023,40193.0,35.9,0.0,0.0
U00653,2023,9066.0,10.7,0.0,10.0
U00666,2023,5136.0,21.0,0.0,2.0
U00679,2023,2046.0,20.5,0.0,0.0
U00682,2023,9680.0,17.2,0.0,0.0
U00617,2023,14812.0,23.6,0.0,0.0
U00684,2023,2240.0,16.0,0.0,44.0
U02766,2023,6605.0,17.2,0.0,11.0
U00694,2023,14424.0,56.3,0.0,0.0
U00695,2023,7023.0,34.8,0.0,0.0
U02078,2023,506.0,0.4,0.0,31.0
U00699,2023,1261.0,15.6,0.0,3.0
U00700,2023,2025.0,7.3,0.0,0.0
U00709,2023,995.0,5.2,0.0,34.0
U00710,2023,2780.0,27.5,0.0,3.0
U00736,2023,2195.0,13.3,0.0,11.0
U00737,2023,1655.0,23.6,0.0,10.0
U00741,2023,30121.0,22.3,0.0,1.0
U00742,2023,4152.0,7.2,0.0,1.0
U02787,2023,6445.0,23.5,0.0,0.0
U02789,2023,21322.0,9.0,0.0,5.0
U03145,2023,7200.0,130.9,0.0,12.0
U00755,2023,6033.0,12.1,0.0,1.0
U00758,2023,4776.0,16.6,0.0,0.0
U00756,2023,4628.0,25.4,0.0,0.0
U00761,2023,6212.0,17.0,0.0,15.0
U00776,2023,7297.0,16.0,0.0,7.0
U02801,2023,2583.0,17.1,0.0,3.0
U00790,2023,1161.0,8.0,0.0,2.0
U00798,2023,6931.0,20.3,0.0,0.0
U00799,2023,29785.0,75.2,0.0,0.0
U00805,2023,4107.0,22.4,0.0,0.0
U00816,2023,1425.0,12.8,0.0,15.0
U00847,2023,3673.0,53.2,0.0,0.0
U00859,2023,195.0,2.8,0.0,33.0
U00875,2023,2913.0,12.6,0.0,11.0
U00885,2023,5830.0,33.3,0.0,2.0
U00890,2023,8169.0,41.9,0.0,3.0
U00889,2023,3173.0,12.8,0.0,4.0
U00904,2023,6732.0,25.5,0.0,3.0
U02085,2023,4152.0,9.1,0.0,2.0
U00906,2023,17058.0,47.0,0.0,1.0
U00908,2023,11703.0,7.7,11703.0,75.0
U00909,2023,4864.0,19.6,0.0,18.0
U00910,2023,3070.0,34.9,0.0,1.0
U00913,2023,27826.0,27.9,0.0,13.0
U00916,2023,18774.0,23.4,0.0,15.0
U00926,2023,6435.0,22.1,0.0,1.0
U02482,2023,7841.0,15.9,0.0,7.0
U00936,2023,1532.0,16.1,0.0,0.0
U00947,2023,1218.0,7.8,0.0,42.0
U00949,2023,4741.0,20.1,0.0,0.0
U00959,2023,3362.0,18.0,0.0,31.0
U02821,2023,21228.0,20.2,0.0,0.0
U02824,2023,37885.0,23.4,0.0,0.0
U00995,2023,2944.0,7.8,0.0,0.0
U00996,2023,23800.0,7.0,0.0,30.0
U01009,2023,5076.0,13.3,0.0,1.0
U01017,2023,13909.0,21.0,0.0,0.0
U01021,2023,17597.0,41.0,0.0,15.0
U01025,2023,13479.0,12.6,0.0,2.0
U02832,2023,17082.0,17.1,0.0,3.0
U02835,2023,20327.0,16.5,0.0,0.0
U01043,2023,2251.0,13.6,0.0,0.0
U01051,2023,455.0,5.5,0.0,1.0
U00989,2023,4896.0,23.5,0.0,3.0
U01052,2023,2610.0,11.3,0.0,7.0
U01054,2023,782.0,31.3,0.0,0.0
U01056,2023,5921.0,11.8,0.0,0.0
U01059,2023,10713.0,21.6,0.0,0.0
U01060,2023,4364.0,16.5,0.0,3.0
U01082,2023,132.0,3.3,0.0,0.0
U02838,2023,22867.0,24.8,0.0,0.0
U01089,2023,1965.0,14.1,0.0,4.0
U01095,2023,2287.0,15.3,0.0,4.0
U01096,2023,11557.0,34.3,0.0,2.0
U01098,2023,2784.0,31.6,0.0,4.0
U01105,2023,7047.0,11.3,0.0,5.0
U01108,2023,4416.0,24.7,0.0,1.0
U01110,2023,13016.0,30.1,0.0,4.0
U01121,2023,8370.0,26.2,0.0,3.0
U01133,2023,10585.0,9.4,0.0,2.0
U01134,2023,1089.0,19.4,0.0,4.0
U01143,2023,5448.0,14.5,0.0,17.0
U02850,2023,34345.0,35.2,0.0,0.0
U01154,2023,28289.0,37.1,0.0,0.0
U01094,2023,2125.0,16.6,0.0,1.0
U02853,2023,25782.0,19.9,0.0,0.0
U01161,2023,3429.0,13.4,0.0,0.0
U01151,2023,9869.0,20.1,0.0,1.0
U02854,2023,12767.0,13.7,0.0,1.0
U01168,2023,2065.0,15.3,0.0,12.0
U01170,2023,1260.0,19.4,0.0,12.0
U01171,2023,3230.0,24.8,0.0,9.0
U01116,2023,4536.0,9.4,0.0,1.0
U01175,2023,8039.0,10.1,0.0,1.0
U02863,2023,4475.0,20.2,0.0,0.0
U01185,2023,4025.0,15.2,0.0,13.0
U01186,2023,865.0,17.3,0.0,23.0
U01188,2023,210.0,2.2,0.0,39.0
U02089,2023,2136.0,22.3,0.0,0.0
U01195,2023,7433.0,19.6,0.0,0.0
U01198,2023,1995.0,18.1,1995.0,91.0
U01201,2023,825.0,1.8,825.0,62.0
U01199,2023,8260.0,21.5,0.0,45.0
U02875,2023,5567.0,16.6,0.0,0.0
U02353,2023,3319.0,13.3,0.0,4.0
U01231,2023,2356.0,12.3,0.0,0.0
U01233,2023,982.0,12.8,0.0,0.0
U01246,2023,1755.0,17.0,0.0,0.0
U01248,2023,2559.0,24.7,0.0,13.0
U02898,2023,21682.0,12.0,0.0,0.0
U02355,2023,20330.0,11.0,0.0,2.0
U02906,2023,9371.0,17.6,0.0,2.0
U01276,2023,4326.0,16.1,0.0,17.0
U01284,2023,405.0,6.9,0.0,0.0
U01285,2023,23198.0,21.7,0.0,0.0
U01290,2023,37101.0,26.7,0.0,0.0
U01294,2023,9348.0,18.6,0.0,0.0
U01299,2023,115.0,38.3,0.0,9.0
U01301,2023,7544.0,19.8,0.0,0.0
U02921,2023,11855.0,15.0,0.0,0.0
U01302,2023,24742.0,18.8,0.0,6.0
U01226,2023,3999.0,20.1,0.0,0.0
U01217,2023,3772.0,11.7,0.0,0.0
U01308,2023,3266.0,23.5,0.0,0.0
U01309,2023,1896.0,16.9,0.0,31.0
U03325,2023,18000.0,30.9,0.0,0.0
U02361,2023,1054.0,5.7,0.0,0.0
U02936,2023,10814.0,31.2,0.0,1.0
U01522,2023,12444.0,11.4,0.0,2.0
U01328,2023,4951.0,17.9,0.0,0.0
U01330,2023,8394.0,26.4,0.0,0.0
U01333,2023,6988.0,54.6,0.0,0.0
U01338,2023,11486.0,16.1,0.0,15.0
U02368,2023,8478.0,14.7,0.0,1.0
U02373,2023,5595.0,5.3,0.0,0.0
U01347,2023,3549.0,29.9,0.0,8.0
U01348,2023,17967.0,16.9,0.0,1.0
U01349,2023,7620.0,14.1,0.0,20.0
U01352,2023,3881.0,11.8,0.0,0.0
U01353,2023,5784.0,18.1,0.0,0.0
U01354,2023,20636.0,31.9,0.0,0.0
U01368,2023,1043.0,5.1,0.0,24.0
U01369,2023,2612.0,6.2,0.0,5.0
U01376,2023,14239.0,10.9,0.0,5.0
U01424,2023,8291.0,14.8,0.0,2.0
U01387,2023,395.0,7.2,0.0,42.0
U01432,2023,1654.0,5.0,0.0,0.0
U01434,2023,18647.0,26.5,0.0,2.0
U01422,2023,10503.0,17.7,0.0,1.0
U02092,2023,3432.0,8.8,0.0,1.0
U01398,2023,5742.0,8.7,0.0,2.0
U01435,2023,33703.0,27.3,0.0,2.0
U01438,2023,3986.0,18.8,0.0,14.0
U01446,2023,5132.0,12.3,0.0,6.0
U01407,2023,15512.0,14.9,0.0,1.0
U01419,2023,7262.0,11.5,0.0,2.0
U01445,2023,4344.0,9.8,0.0,3.0
U01447,2023,5067.0,8.1,0.0,10.0
U01450,2023,12791.0,26.4,0.0,0.0
U02497,2023,29840.0,24.5,0.0,0.0
U01462,2023,2325.0,17.9,0.0,12.0
U01465,2023,20608.0,25.9,0.0,0.0
U01466,2023,3087.0,21.9,0.0,0.0
U01467,2023,1618.0,18.4,0.0,4.0
U01469,2023,4410.0,17.2,0.0,0.0
U02964,2023,1196.0,14.8,0.0,1.0
U01470,2023,2168.0,14.4,0.0,2.0
U01471,2023,3707.0,13.6,0.0,0.0
U01473,2023,4408.0,7.7,0.0,1.0
U02972,2023,9945.0,16.9,0.0,33.0
U01483,2023,955.0,11.8,0.0,0.0
U01493,2023,21400.0,27.5,0.0,0.0
U01505,2023,2290.0,15.8,0.0,13.0
U02976,2023,416.0,3.5,416.0,54.0
U01510,2023,1981.0,25.4,0.0,0.0
U01516,2023,2138.0,23.0,0.0,7.0
U01521,2023,25927.0,20.8,0.0,3.0
U01526,2023,2223.0,13.2,0.0,0.0
U01535,2023,6474.0,29.4,0.0,0.0
U01551,2023,4151.0,6.7,0.0,2.0
U01558,2023,4106.0,11.8,0.0,0.0
U01567,2023,4812.0,27.0,0.0,3.0
U01568,2023,7013.0,18.3,0.0,4.0
U01571,2023,12615.0,62.5,0.0,2.0
U01578,2023,445.0,29.7,445.0,100.0
U01581,2023,9149.0,17.5,0.0,2.0
U03007,2023,6538.0,19.9,0.0,21.0
U01599,2023,11106.0,14.1,0.0,6.0
U03009,2023,18057.0,20.7,0.0,0.0
U01600,2023,3615.0,20.1,0.0,36.0
U01606,2023,1845.0,18.5,0.0,3.0
U01618,2023,8591.0,16.2,0.0,2.0
U01612,2023,3812.0,5.8,0.0,0.0
U01614,2023,7829.0,17.3,0.0,6.0
U02403,2023,11279.0,16.1,0.0,1.0
U01653,2023,2623.0,12.3,0.0,2.0
U01660,2023,4772.0,19.4,0.0,15.0
U03022,2023,14017.0,39.8,0.0,0.0
U03024,2023,1649.0,2.9,0.0,0.0
U01682,2023,3905.0,20.6,0.0,31.0
U01694,2023,24166.0,9.5,0.0,0.0
U01697,2023,2375.0,22.6,0.0,30.0
U01698,2023,3304.0,8.4,0.0,1.0
U01704,2023,3098.0,31.3,0.0,33.0
U01707,2023,13467.0,21.3,0.0,1.0
U01724,2023,655.0,18.7,0.0,18.0
U01731,2023,1015.0,20.3,0.0,14.0
U01732,2023,1035.0,15.9,0.0,36.0
U01734,2023,2405.0,20.9,2405.0,77.0
U01736,2023,1190.0,10.8,0.0,38.0
U01730,2023,830.0,9.8,0.0,47.0
U01735,2023,860.0,10.8,860.0,57.0
U01738,2023,870.0,10.9,0.0,33.0
U03039,2023,30141.0,34.4,0.0,4.0
U03041,2023,1141.0,10.7,0.0,24.0
U01774,2023,9328.0,20.1,0.0,0.0
U01775,2023,25189.0,10.7,0.0,1.0
U01776,2023,513.0,3.9,0.0,1.0
U01782,2023,15754.0,17.2,0.0,0.0
U01780,2023,5010.0,10.9,0.0,0.0
U01784,2023,390.0,5.4,0.0,0.0
U02407,2023,21556.0,35.9,0.0,1.0
U03049,2023,40234.0,18.0,0.0,0.0
U03054,2023,26511.0,13.3,0.0,7.0
U01797,2023,16132.0,35.5,0.0,0.0
U01798,2023,21756.0,24.3,0.0,6.0
U01802,2023,1644.0,10.3,1644.0,57.0
U03062,2023,9222.0,32.5,0.0,0.0
U01810,2023,6306.0,9.9,0.0,1.0
U01817,2023,17933.0,23.0,0.0,3.0
U01825,2023,5677.0,38.6,0.0,0.0
U01827,2023,4803.0,8.6,0.0,1.0
U02119,2023,2853.0,14.1,0.0,1.0
U01857,2023,2234.0,29.4,0.0,9.0
U01781,2023,7200.0,10.2,0.0,1.0
U01860,2023,1805.0,15.0,0.0,0.0
U01867,2023,3013.0,10.5,0.0,2.0
U01870,2023,5322.0,20.4,0.0,6.0
U01875,2023,4462.0,10.5,0.0,0.0
U01876,2023,18482.0,18.2,0.0,1.0
U01879,2023,5879.0,14.1,0.0,0.0
U01890,2023,8244.0,23.8,0.0,0.0
U01891,2023,8640.0,16.1,0.0,30.0
U03077,2023,2847.0,14.9,0.0,3.0
U01899,2023,4596.0,9.5,0.0,0.0
U03090,2023,16602.0,18.8,0.0,0.0
U01920,2023,3238.0,13.1,0.0,0.0
U01921,2023,3850.0,7.4,0.0,1.0
U03098,2023,17069.0,23.4,0.0,0.0
U01922,2023,11151.0,38.7,0.0,0.0
U01923,2023,5475.0,19.6,0.0,6.0
U01939,2023,20384.0,10.2,0.0,0.0
U01938,2023,2134.0,11.5,0.0,2.0
U01932,2023,915.0,22.9,0.0,48.0
U01933,2023,4740.0,18.2,0.0,25.0
U01950,2023,1060.0,23.6,0.0,18.0
U01952,2023,18010.0,21.8,0.0,2.0
U03106,2023,3245.0,16.6,0.0,14.0
U01953,2023,6064.0,29.4,0.0,0.0
U01955,2023,3762.0,11.4,0.0,0.0
U01968,2023,12086.0,24.6,0.0,0.0
U01978,2023,9299.0,14.7,0.0,5.0
U01982,2023,4094.0,21.9,0.0,1.0
U03116,2023,7988.0,17.6,0.0,2.0
U01991,2023,4719.0,32.8,0.0,11.0
U01997,2023,5351.0,24.3,0.0,0.0
U01998,2023,2556.0,27.8,0.0,2.0
U02000,2023,8370.0,21.2,0.0,1.0
U02016,2023,14404.0,15.5,0.0,0.0
U02001,2023,5750.0,7.1,0.0,5.0
U02004,2023,6495.0,8.8,0.0,2.0
U02006,2023,5704.0,10.1,0.0,1.0
U02007,2023,3313.0,12.2,0.0,13.0
U02008,2023,11560.0,13.5,0.0,0.0
U02009,2023,4609.0,8.9,0.0,3.0
U02014,2023,4819.0,10.6,0.0,1.0
U03333,2023,31042.0,50.0,0.0,0.0
U02015,2023,4291.0,16.1,0.0,1.0
U02011,2023,14591.0,14.2,0.0,0.0
U02012,2023,17319.0,24.9,0.0,0.0
U02003,2023,4266.0,11.7,0.0,0.0
U02018,2023,4036.0,19.6,0.0,3.0
U02045,2023,2932.0,16.5,0.0,1.0
U02048,2023,10651.0,13.8,0.0,2.0
U00873,2023,25333.0,28.6,0.0,0.0
U00856,2023,5548.0,23.0,0.0,0.0
U03128,2023,1456.0,30.3,0.0,0.0
U02058,2023,3147.0,22.5,0.0,5.0
U02060,2023,25070.0,35.7,0.0,1.0
U02059,2023,4296.0,36.7,0.0,0.0
U02135,2023,36905.0,13.1,0.0,0.0
U02155,2023,4413.0,17.9,0.0,11.0
U02013,2023,8304.0,14.2,0.0,1.0
U02171,2023,1630.0,8.2,0.0,2.0
U02180,2023,1180.0,9.8,0.0,31.0
U02192,2023,1752.0,18.8,0.0,4.0
U02197,2023,15717.0,22.1,0.0,0.0
U02198,2023,9757.0,15.5,0.0,4.0
U02205,2023,16859.0,47.5,0.0,1.0
U02212,2023,10334.0,20.3,0.0,0.0
U02218,2023,5497.0,15.4,0.0,0.0
U02222,2023,4632.0,21.4,0.0,1.0
U02337,2023,651.0,13.9,0.0,2.0
U02564,2023,390.0,11.1,0.0,28.0
U00865,2023,2900.0,9.7,0.0,0.0
U03335,2023,8614.0,12.4,0.0,2.0
U03343,2023,22548.0,21.3,0.0,5.0
U03532,2023,22967.0,43.3,0.0,11.0
U03350,2023,24553.0,19.1,0.0,0.0
U02421,2023,10628.0,19.0,0.0,1.0
U03184,2023,18911.0,30.4,0.0,0.0
U01444,2023,21785.0,16.4,0.0,1.0
U03359,2023,5551.0,20.6,0.0,1.0
U03186,2023,9018.0,18.0,0.0,1.0
U03363,2023,4213.0,28.3,0.0,0.0
U03364,2023,618.0,19.3,0.0,33.0
U03368,2023,3291.0,13.2,0.0,2.0
U03193,2023,1717.0,7.2,0.0,40.0
U03377,2023,4902.0,18.5,0.0,1.0
U03384,2023,2048.0,43.6,0.0,1.0
U03385,2023,6163.0,13.8,0.0,0.0
U03202,2023,9280.0,19.7,0.0,25.0
U03534,2023,313.0,12.5,0.0,0.0
U03419,2023,3245.0,7.7,0.0,5.0
U03211,2023,9510.0,15.9,0.0,42.0
U03415,2023,9408.0,13.7,0.0,3.0
U03417,2023,25500.0,18.4,0.0,5.0
U03425,2023,1664.0,29.7,0.0,29.0
U03222,2023,7400.0,16.8,0.0,13.0
U03356,2023,14836.0,11.5,0.0,11.0
U02131,2023,7157.0,24.9,0.0,12.0
U03430,2023,3520.0,22.0,0.0,14.0
U03431,2023,655.0,7.7,0.0,10.0
U03436,2023,4346.0,6.2,0.0,33.0
U03448,2023,4545.0,9.8,0.0,1.0
U03451,2023,1363.0,12.7,0.0,2.0
U03465,2023,23685.0,18.5,0.0,1.0
U03470,2023,6315.0,18.6,0.0,12.0
U03475,2023,12880.0,33.0,0.0,0.0
U03491,2023,3869.0,15.4,0.0,1.0
U03493,2023,4906.0,8.8,0.0,1.0
U01965,2023,,,,
U03114,2023,,,,
U01981,2023,,,,
U01984,2023,,,,
U01989,2023,,,,
U03127,2023,,,,
U02051,2023,,,,
U02540,2023,,,,
U03129,2023,,,,
U02124,2023,,,,
U02067,2023,,,,
U03161,2023,,,,
U02183,2023,,,,
U03181,2023,,,,
U02209,2023,,,,
U02215,2023,,,,
U01575,2023,,,,
U03414,2023,,,,
U03157,2023,,,,
U03156,2023,,,,
U03215,2023,,,,
U03221,2023,,,,
U03225,2023,,,,
U03446,2023,,,,
