university_id,university_name,country_id,country_name
U02616,University Of Benghazi,C0090,Libya
U02617,University Of Benin,C0118,Nigeria
U02618,University Of Bergamo,C0075,Italy
U02619,University Of Bergen,C0121,Norway
U02620,University Of Bern,C0156,Switzerland
U02621,University Of Bialystok,C0131,Poland
U02622,University Of Birjand,C0069,Iran
U02623,University Of Birmingham,C0170,United Kingdom
U02624,University Of Bisha,C0140,Saudi Arabia
U02625,University Of Biskra,C0002,Algeria
U02626,University Of Bogotãâ Jorge Tadeo Lozano,C0034,Colombia
U02627,University Of Bologna,C0075,Italy
U02628,University Of Bolton,C0170,United Kingdom
U02629,University Of Bonn,C0054,Germany
U02630,University Of Bordeaux,C0052,France
U02631,University Of Botswana,C0019,Botswana
U02632,University Of Bradford,C0170,United Kingdom
U02633,University Of Brasãâlia,C0020,Brazil
U02634,University Of Brawijaya,C0068,Indonesia
U02635,University Of Bremen,C0054,Germany
U02636,University Of Brescia,C0075,Italy
U02637,University Of Brighton,C0170,United Kingdom
U02638,University Of Bristol,C0170,United Kingdom
U02639,University Of British Columbia,C0029,Canada
U02640,University Of Bucharest,C0135,Romania
U02641,University Of Burgos,C0150,Spain
U02642,University Of Bãâjaãâa,C0002,Algeria
U02643,University Of Bãâobãâo,C0031,Chile
U02644,University Of Cadiz,C0150,Spain
U02645,University Of Calabria,C0075,Italy
U02646,University Of Calcutta,C0067,India
U02647,University Of Caldas,C0034,Colombia
U02648,University Of Calgary,C0029,Canada
U02649,University Of California Berkeley,C0171,United States
U02650,University Of California Berkeley Ucb,C0171,United States
U02651,University Of California Davis,C0171,United States
U02652,University Of California Irvine,C0171,United States
U02653,University Of California Los Angeles,C0171,United States
U02654,University Of California Los Angeles Ucla,C0171,United States
U02655,University Of California Merced,C0171,United States
U02656,University Of California Riverside,C0171,United States
U02657,University Of California San Diego,C0171,United States
U02658,University Of California San Diego Ucsd,C0171,United States
U02659,University Of California Santa Barbara,C0171,United States
U02660,University Of California Santa Barbara Ucsb,C0171,United States
U02661,University Of California Santa Cruz,C0171,United States
U02662,University Of Cambridge,C0170,United Kingdom
U02663,University Of Camerino Unicam,C0075,Italy
U02664,University Of Campania Luigi Vanvitelli,C0075,Italy
U02665,University Of Campinas,C0020,Brazil
U02666,University Of Canberra,C0008,Australia
U02667,University Of Canterbury,C0117,New Zealand
U02668,University Of Canterbury Te Whare Wananga O Waitaha,C0117,New Zealand
U02669,University Of Cape Coast,C0055,Ghana
U02670,University Of Cape Town,C0148,South Africa
U02671,University Of Carthage,C0163,Tunisia
U02672,University Of Castillala Mancha,C0150,Spain
U02673,University Of Catania,C0075,Italy
U02674,University Of Caxias Do Sul,C0020,Brazil
U02675,University Of Celaya,C0106,Mexico
U02676,University Of Central Florida,C0171,United States
U02677,University Of Central Lancashire,C0170,United Kingdom
U02678,University Of Central Oklahoma,C0171,United States
U02679,University Of Central Punjab,C0123,Pakistan
U02680,University Of Chemistry And Technology Prague,C0041,Czech Republic
U02681,University Of Chester,C0170,United Kingdom
U02682,University Of Chicago,C0171,United States
U02683,University Of Chichester,C0170,United Kingdom
U02684,University Of Chile,C0031,Chile
U02685,University Of Cincinnati,C0171,United States
U02686,University Of Civil Protection,C0013,Belarus
U02687,University Of Clermont Auvergne,C0052,France
U02688,University Of Coimbra,C0132,Portugal
U02689,University Of Colima,C0106,Mexico
U02690,University Of Cologne,C0054,Germany
U02691,University Of Colombo,C0151,Sri Lanka
U02692,University Of Colorado Boulder,C0171,United States
U02693,University Of Colorado Colorado Springs,C0171,United States
U02694,University Of Colorado Denver,C0171,United States
U02695,University Of Colorado Denveranschutz Medical Campus,C0171,United States
U02696,University Of Concepciãâ³N,C0031,Chile
U02697,University Of Connecticut,C0171,United States
U02698,University Of Constantine 3,C0002,Algeria
U02699,University Of Copenhagen,C0042,Denmark
U02700,University Of Costa Rica,C0036,Costa Rica
U02701,University Of Craiova,C0135,Romania
U02702,University Of Crete,C0056,Greece
U02703,University Of Cumbria,C0170,United Kingdom
U02704,University Of Cyberjaya,C0101,Malaysia
U02705,University Of Cyprus,C0040,Cyprus
U02706,University Of Cyprus Ucy,C0040,Cyprus
U02707,University Of Cãâte Dãââazur,C0052,France
U02708,University Of Cãâ³Rdoba,C0150,Spain
U02709,University Of Dar Es Salaam,C0160,Tanzania
U02710,University Of Dayton,C0171,United States
U02711,University Of Debrecen,C0065,Hungary
U02712,University Of Delaware,C0171,United States
U02713,University Of Delhi,C0067,India
U02714,University Of Denver,C0171,United States
U02715,University Of Derby,C0170,United Kingdom
U02716,University Of Desarrollo,C0031,Chile
U02717,University Of Deusto,C0150,Spain
U02718,University Of Dhaka,C0012,Bangladesh
U02719,University Of Diyala,C0072,Iraq
U02720,University Of Djilali Bounaama Khemis Miliana,C0002,Algeria
U02721,University Of Dubai,C0169,United Arab Emirates
U02722,University Of Duhok,C0072,Iraq
U02723,University Of Duisburgessen,C0054,Germany
U02724,University Of Dundee,C0170,United Kingdom
U02725,University Of East Anglia,C0170,United Kingdom
U02726,University Of East Anglia Uea,C0170,United Kingdom
U02727,University Of East London,C0170,United Kingdom
U02728,University Of Eastern Finland,C0051,Finland
U02729,University Of Eastern Philippines,C0130,Philippines
U02730,University Of Economics Ãââ Varna,C0024,Bulgaria
U02731,University Of Edinburgh,C0170,United Kingdom
U02732,University Of Education Lahore,C0123,Pakistan
U02733,University Of El Oued,C0002,Algeria
U02734,University Of Electronic Science And Technology Of China,C0033,China (Mainland)
U02735,University Of Engineering And Technology Mardan,C0123,Pakistan
U02736,University Of Engineering And Technology Peshawar,C0123,Pakistan
U02737,University Of Engineering And Technology Taxila,C0123,Pakistan
U02738,University Of Engineering Technology Uet Lahore,C0123,Pakistan
U02739,University Of Erlangennuremberg,C0054,Germany
U02740,University Of Essex,C0170,United Kingdom
U02741,University Of Exeter,C0170,United Kingdom
U02742,University Of Extremadura,C0150,Spain
U02743,University Of Ferrara,C0075,Italy
U02744,University Of Florence,C0075,Italy
U02745,University Of Florida,C0171,United States
U02746,University Of Foggia,C0075,Italy
U02747,University Of Fort Hare,C0148,South Africa
U02748,University Of Fortaleza Unifor,C0020,Brazil
U02749,University Of Franca,C0020,Brazil
U02750,University Of Franchecomtãâ,C0052,France
U02751,University Of Freiburg,C0054,Germany
U02752,University Of Fribourg,C0156,Switzerland
U02753,University Of Fukui,C0077,Japan
U02754,University Of Gafsa,C0163,Tunisia
U02755,University Of Galway,C0073,Ireland
U02756,University Of Garmian,C0072,Iraq
U02757,University Of Gdansk,C0131,Poland
U02758,University Of Gdaã Âsk,C0131,Poland
U02759,University Of Geneva,C0156,Switzerland
U02760,University Of Genoa,C0075,Italy
U02761,University Of Georgia,C0171,United States
U02762,University Of Ghana,C0055,Ghana
U02763,University Of Ghardaia,C0002,Algeria
U02764,University Of Girona,C0150,Spain
U02765,University Of Glasgow,C0170,United Kingdom
U02766,University Of Gloucestershire,C0170,United Kingdom
U02767,University Of Gothenburg,C0155,Sweden
U02768,University Of Granada,C0150,Spain
U02769,University Of Graz,C0009,Austria
U02770,University Of Greenwich,C0170,United Kingdom
U02771,University Of Greifswald,C0054,Germany
U02772,University Of Groningen,C0116,Netherlands
U02773,University Of Guadalajara,C0106,Mexico
U02774,University Of Guanajuato,C0106,Mexico
U02775,University Of Guelph,C0029,Canada
U02776,University Of Guilan,C0069,Iran
U02777,University Of Gujrat,C0123,Pakistan
U02778,University Of Gãttingen,C0054,Germany
U02779,University Of Gãâttingen,C0054,Germany
U02780,University Of Hafr Al Batin,C0140,Saudi Arabia
U02781,University Of Haifa,C0074,Israel
U02782,University Of Hail,C0140,Saudi Arabia
U02783,University Of Hamburg,C0054,Germany
U02784,University Of Havana,C0039,Cuba
U02785,University Of Hawaii At Manoa,C0171,United States
U02786,University Of Hawaiãââi At Mãânoa,C0171,United States
U02787,University Of Health And Allied Sciences,C0055,Ghana
U02788,University Of Health Sciences Lahore,C0123,Pakistan
U02789,University Of Health Sciences Turkey,C0164,Turkey
U02790,University Of Helsinki,C0051,Finland
U02791,University Of Hertfordshire,C0170,United Kingdom
U02792,University Of Hohenheim,C0054,Germany
U02793,University Of Home Economics Lahore,C0123,Pakistan
U02794,University Of Hong Kong,C0062,Hong Kong
U02795,University Of Hormozgan,C0069,Iran
U02796,University Of Houston,C0171,United States
U02797,University Of Hradec Kralove,C0041,Czech Republic
U02798,University Of Hradec Krãâlovãâ,C0041,Czech Republic
U02799,University Of Huddersfield,C0170,United Kingdom
U02800,University Of Hull,C0170,United Kingdom
U02801,University Of Human Development,C0072,Iraq
U02802,University Of Hyderabad,C0067,India
U02803,University Of Hyogo,C0077,Japan
U02804,University Of Ibadan,C0118,Nigeria
U02805,University Of Iceland,C0066,Iceland
U02806,University Of Idaho,C0171,United States
U02807,University Of Illinois At Chicago Uic,C0171,United States
U02808,University Of Illinois At Urbanachampaign,C0171,United States
U02809,University Of Illinois Chicago,C0171,United States
U02810,University Of Ilorin,C0118,Nigeria
U02811,University Of Indonesia,C0068,Indonesia
U02812,University Of Innsbruck,C0009,Austria
U02813,University Of Insubria,C0075,Italy
U02814,University Of International Business And Economics,C0033,China (Mainland)
U02815,University Of Ioannina,C0056,Greece
U02816,University Of Iowa,C0171,United States
U02817,University Of Isfahan,C0069,Iran
U02818,University Of Jaãân,C0150,Spain
U02819,University Of Jeddah,C0140,Saudi Arabia
U02820,University Of Jendouba,C0163,Tunisia
U02821,University Of Jijel,C0002,Algeria
U02822,University Of Johannesburg,C0148,South Africa
U02823,University Of Jordan,C0078,Jordan
U02824,University Of Jos,C0118,Nigeria
U02825,University Of Jyvãskylã,C0051,Finland
U02826,University Of Jyvãâskylãâ,C0051,Finland
U02827,University Of Kabianga,C0080,Kenya
U02828,University Of Kaiserslautern,C0054,Germany
U02829,University Of Kansas,C0171,United States
U02830,University Of Karachi,C0123,Pakistan
U02831,University Of Kashan,C0069,Iran
U02832,University Of Kelaniya,C0151,Sri Lanka
U02833,University Of Kent,C0170,United Kingdom
U02834,University Of Kentucky,C0171,United States
U02835,University Of Kerbala,C0072,Iraq
U02836,University Of Khartoum,C0154,Sudan
U02837,University Of Kiel,C0054,Germany
U02838,University Of Kirkuk,C0072,Iraq
U02839,University Of Klagenfurt,C0009,Austria
U02840,University Of Konstanz,C0054,Germany
U02841,University Of Kragujevac,C0142,Serbia
U02842,University Of Kufa,C0072,Iraq
U02843,University Of Kurdistan,C0069,Iran
U02844,University Of Kwazulunatal,C0148,South Africa
U02845,University Of La Costa,C0034,Colombia
U02846,University Of La Frontera,C0031,Chile
U02847,University Of La Laguna,C0150,Spain
U02848,University Of La Sabana,C0034,Colombia
U02849,University Of La Serena,C0031,Chile
U02850,University Of Laghouat,C0002,Algeria
U02851,University Of Lagos,C0118,Nigeria
U02852,University Of Lahore,C0123,Pakistan
U02853,University Of Lampung,C0068,Indonesia
U02854,University Of Las Amãâricas Udla,C0044,Ecuador
U02855,University Of Las Palmas De Gran Canaria,C0150,Spain
U02856,University Of Latvia,C0088,Latvia
U02857,University Of Lausanne,C0156,Switzerland
U02858,University Of Leeds,C0170,United Kingdom
U02859,University Of Leicester,C0170,United Kingdom
U02860,University Of Leoben,C0009,Austria
U02861,University Of Lethbridge,C0029,Canada
U02862,University Of Leãâ³N,C0150,Spain
U02863,University Of Liberal Arts Bangladesh,C0012,Bangladesh
U02864,University Of Life Sciences In Lublin,C0131,Poland
U02865,University Of Lille,C0052,France
U02866,University Of Limerick,C0073,Ireland
U02867,University Of Lincoln,C0170,United Kingdom
U02868,University Of Lisbon,C0132,Portugal
U02869,University Of Liverpool,C0170,United Kingdom
U02870,University Of Liãâge,C0014,Belgium
U02871,University Of Ljubljana,C0146,Slovenia
U02872,University Of Lleida,C0150,Spain
U02873,University Of Lodz,C0131,Poland
U02874,University Of Lorraine,C0052,France
U02875,University Of Los Lagos,C0031,Chile
U02876,University Of Louisville,C0171,United States
U02877,University Of Lucknow,C0067,India
U02878,University Of Luxembourg,C0095,Luxembourg
U02879,University Of Lãââaquila,C0075,Italy
U02880,University Of Macau,C0098,Macau Sar
U02881,University Of Macerata Unimc,C0075,Italy
U02882,University Of Magallanes,C0031,Chile
U02883,University Of Malaga,C0150,Spain
U02884,University Of Malakand,C0123,Pakistan
U02885,University Of Malaya,C0101,Malaysia
U02886,University Of Malta,C0103,Malta
U02887,University Of Management And Technology,C0123,Pakistan
U02888,University Of Manchester,C0170,United Kingdom
U02889,University Of Manitoba,C0029,Canada
U02890,University Of Mannheim,C0054,Germany
U02891,University Of Manouba,C0163,Tunisia
U02892,University Of Maragheh,C0069,Iran
U02893,University Of Marburg,C0054,Germany
U02894,University Of Maribor,C0146,Slovenia
U02895,University Of Marrakech Cadi Ayyad,C0111,Morocco
U02896,University Of Maryland Baltimore County,C0171,United States
U02897,University Of Maryland College Park,C0171,United States
U02898,University Of Mascara,C0002,Algeria
U02899,University Of Massachusetts,C0171,United States
U02900,University Of Massachusetts Amherst,C0171,United States
U02901,University Of Massachusetts Boston,C0171,United States
U02902,University Of Mataram,C0068,Indonesia
U02903,University Of Mauritius,C0105,Mauritius
U02904,University Of Mazandaran,C0069,Iran
U02905,University Of Medea,C0002,Algeria
U02906,University Of Medellãân,C0034,Colombia
U02907,University Of Medicine And Pharmacy Carol Davila,C0135,Romania
U02908,University Of Medicine And Pharmacy Of Craiova,C0135,Romania
U02909,University Of Melbourne,C0008,Australia
U02910,University Of Memphis,C0171,United States
U02911,University Of Messina,C0075,Italy
U02912,University Of Messina Unime,C0075,Italy
U02913,University Of Miami,C0171,United States
U02914,University Of Michiganann Arbor,C0171,United States
U02915,University Of Milan,C0075,Italy
U02916,University Of Milanbicocca,C0075,Italy
U02917,University Of Milanobicocca,C0075,Italy
U02918,University Of Minho,C0132,Portugal
U02919,University Of Minnesota,C0171,United States
U02920,University Of Minnesota Twin Cities,C0171,United States
U02921,University Of Misan,C0072,Iraq
U02922,University Of Miskolc,C0065,Hungary
U02923,University Of Mississippi,C0171,United States
U02924,University Of Missouri Columbia,C0171,United States
U02925,University Of Missouri Kansas City,C0171,United States
U02926,University Of Missouri Saint Louis,C0171,United States
U02927,University Of Missourist Louis,C0171,United States
U02928,University Of Miyazaki,C0077,Japan
U02929,University Of Modena And Reggio Emilia,C0075,Italy
U02930,University Of Mohaghegh Ardabili,C0069,Iran
U02931,University Of Mohamed Lamine Debaghin Setif 2,C0002,Algeria
U02932,University Of Monastir,C0163,Tunisia
U02933,University Of Mons,C0014,Belgium
U02934,University Of Montana Missoula,C0171,United States
U02935,University Of Montenegro,C0110,Montenegro
U02936,University Of Monterrey,C0106,Mexico
U02937,University Of Montreal,C0029,Canada
U02938,University Of Mostar,C0018,Bosnia And Herzegovina
U02939,University Of Mosul,C0072,Iraq
U02940,University Of Mumbai,C0067,India
U02941,University Of Murcia,C0150,Spain
U02942,University Of Mysore,C0067,India
U02943,University Of Mãâ¼Nster,C0054,Germany
U02944,University Of Nairobi,C0080,Kenya
U02945,University Of Namibia,C0114,Namibia
U02946,University Of Namur,C0014,Belgium
U02947,University Of Naples Federico Ii,C0075,Italy
U02948,University Of Naples Parthenope,C0075,Italy
U02949,University Of Navarra,C0150,Spain
U02950,University Of Nebraska Lincoln,C0171,United States
U02951,University Of Nebraska Medical Center,C0171,United States
U02952,University Of Nebraskalincoln,C0171,United States
U02953,University Of Neuchãâtel,C0156,Switzerland
U02954,University Of Nevada Las Vegas,C0171,United States
U02955,University Of New Brunswick,C0029,Canada
U02956,University Of New Brunswick Unb,C0029,Canada
U02957,University Of New England Australia,C0008,Australia
U02958,University Of New Hampshire,C0171,United States
U02959,University Of New Mexico,C0171,United States
U02960,University Of New Mexico Main Campus,C0171,United States
U02961,University Of Newcastle,C0008,Australia
U02962,University Of Nicosia,C0040,Cyprus
U02963,University Of Nigeria Nsukka,C0118,Nigeria
U02964,University Of Niigata Prefecture,C0077,Japan
U02965,University Of Niâ,C0142,Serbia
U02966,University Of North Carolina At Chapel Hill,C0171,United States
U02967,University Of North Carolina At Charlotte,C0171,United States
U02968,University Of North Carolina At Greensboro,C0171,United States
U02969,University Of North Carolina Chapel Hill,C0171,United States
U02970,University Of North Carolina Wilmington,C0171,United States
U02971,University Of North Texas,C0171,United States
U02972,University Of Northampton,C0170,United Kingdom
U02973,University Of Northern British Columbia Unbc,C0029,Canada
U02974,University Of Notre Dame,C0171,United States
U02975,University Of Nottingham,C0170,United Kingdom
U02976,University Of Nova Gorica,C0146,Slovenia
U02977,University Of Novi Sad,C0142,Serbia
U02978,University Of Occupational And Environmental Health Japan,C0077,Japan
U02979,University Of Okara,C0123,Pakistan
U02980,University Of Oklahoma,C0171,United States
U02981,University Of Oradea,C0135,Romania
U02982,University Of Oregon,C0171,United States
U02983,University Of Oslo,C0121,Norway
U02984,University Of Ostrava,C0041,Czech Republic
U02985,University Of Otago,C0117,New Zealand
U02986,University Of Ottawa,C0029,Canada
U02987,University Of Oulu,C0051,Finland
U02988,University Of Oum El Bouaghi,C0002,Algeria
U02989,University Of Oviedo,C0150,Spain
U02990,University Of Oxford,C0170,United Kingdom
U02991,University Of Padua,C0075,Italy
U02992,University Of Palermo,C0075,Italy
U02993,University Of Pannonia,C0065,Hungary
U02994,University Of Pardubice,C0041,Czech Republic
U02995,University Of Parma,C0075,Italy
U02996,University Of Passau,C0054,Germany
U02997,University Of Passo Fundo Upf,C0020,Brazil
U02998,University Of Patras,C0056,Greece
U02999,University Of Pau And Pays De Lãââadour,C0052,France
U03000,University Of Pavia,C0075,Italy
U03001,University Of Pecs,C0065,Hungary
U03002,University Of Pennsylvania,C0171,United States
U03003,University Of Peradeniya,C0151,Sri Lanka
U03004,University Of Pernambuco,C0020,Brazil
U03005,University Of Perugia,C0075,Italy
U03006,University Of Peshawar,C0123,Pakistan
U03007,University Of Petra,C0078,Jordan
U03008,University Of Petroleum And Energy Studies Upes,C0067,India
U03009,University Of Phayao,C0161,Thailand
U03010,University Of Pisa,C0075,Italy
U03011,University Of Pittsburgh,C0171,United States
U03012,University Of Pittsburghpittsburgh Campus,C0171,United States
U03013,University Of Plymouth,C0170,United Kingdom
U03014,University Of Poonch Rawalakot,C0123,Pakistan
U03015,University Of Port Harcourt,C0118,Nigeria
U03016,University Of Porto,C0132,Portugal
U03017,University Of Portsmouth,C0170,United Kingdom
U03018,University Of Potsdam,C0054,Germany
U03019,University Of Pretoria,C0148,South Africa
U03020,University Of Primorska,C0146,Slovenia
U03021,University Of Prishtina,C0083,Kosovo
U03022,University Of Professional Studies Accra,C0055,Ghana
U03023,University Of Puerto Rico,C0133,Puerto Rico
U03024,University Of Puthisastra,C0027,Cambodia
U03025,University Of Pãâcs,C0065,Hungary
U03026,University Of Qom,C0069,Iran
U03027,University Of Rajshahi,C0012,Bangladesh
U03028,University Of Reading,C0170,United Kingdom
U03029,University Of Regina,C0029,Canada
U03030,University Of Rennes 1,C0052,France
U03031,University Of Rhode Island,C0171,United States
U03032,University Of Rijeka,C0038,Croatia
U03033,University Of Rochester,C0171,United States
U03034,University Of Roehampton,C0170,United Kingdom
U03035,University Of Rome Ii Ãââ Tor Vergata,C0075,Italy
U03036,University Of Rome Iii,C0075,Italy
U03037,University Of Rome Tor Vergata,C0075,Italy
U03038,University Of Rzeszã³W,C0131,Poland
U03039,University Of Sadat City,C0045,Egypt
U03040,University Of Saida,C0002,Algeria
U03041,University Of Saint Joseph,C0096,Macao
U03042,University Of Salamanca,C0150,Spain
U03043,University Of Salento,C0075,Italy
U03044,University Of Salerno,C0075,Italy
U03045,University Of Salford,C0170,United Kingdom
U03046,University Of San Carlos,C0130,Philippines
U03047,University Of San Diego,C0171,United States
U03048,University Of San Francisco,C0171,United States
U03049,University Of San Martãân De Porres,C0129,Peru
U03050,University Of Sannio,C0075,Italy
U03051,University Of Santander,C0034,Colombia
U03052,University Of Santiago Chile Usach,C0031,Chile
U03053,University Of Santiago De Compostela,C0150,Spain
U03054,University Of Santo Tomas,C0130,Philippines
U03055,University Of Sarajevo,C0018,Bosnia And Herzegovina
U03056,University Of Sargodha,C0123,Pakistan
U03057,University Of Saskatchewan,C0029,Canada
U03058,University Of Sassari,C0075,Italy
U03059,University Of Science And Technology Beijing,C0033,China (Mainland)
U03060,University Of Science And Technology Of China,C0033,China (Mainland)
U03061,University Of Science And Technology Of Oran Mohamedboudiaf,C0002,Algeria
U03062,University Of Science And Technology Of Southern Philippines Ustp,C0130,Philippines
U03063,University Of Sciences And Technology Houari Boumediene,C0002,Algeria
U03064,University Of Seoul,C0149,South Korea
U03065,University Of Seville,C0150,Spain
U03066,University Of Sfax,C0163,Tunisia
U03067,University Of Shanghai For Science And Technology,C0032,China
U03068,University Of Sharjah,C0169,United Arab Emirates
U03069,University Of Sheffield,C0170,United Kingdom
U03070,University Of Shizuoka,C0077,Japan
U03071,University Of Siegen,C0054,Germany
U03072,University Of Siena,C0075,Italy
U03073,University Of Silesia In Katowice,C0131,Poland
U03074,University Of Sistan And Baluchestan,C0069,Iran
U03075,University Of Social Welfare And Rehabilitation Sciences,C0069,Iran
U03076,University Of Sonora,C0106,Mexico
U03077,University Of Sopron,C0065,Hungary
U03078,University Of Souk Ahras,C0002,Algeria
U03079,University Of Sousse,C0163,Tunisia
U03080,University Of South Africa,C0148,South Africa
U03081,University Of South Alabama Usa,C0171,United States
U03082,University Of South Australia,C0008,Australia
U03083,University Of South Bohemia,C0041,Czech Republic
U03084,University Of South Bohemia In Ãâeskãâ Budãâjovice,C0041,Czech Republic
U03085,University Of South Carolina,C0171,United States
U03086,University Of South Carolinacolumbia,C0171,United States
U03087,University Of South China,C0032,China
U03088,University Of South Dakota,C0171,United States
U03089,University Of South Florida,C0171,United States
U03090,University Of South Santa Catarina Unisul,C0020,Brazil
U03091,University Of South Wales,C0170,United Kingdom
U03092,University Of Southampton,C0170,United Kingdom
U03093,University Of Southern California,C0171,United States
U03094,University Of Southern Denmark,C0042,Denmark
U03095,University Of Southern Denmark Sdu,C0042,Denmark
U03096,University Of Southern Queensland,C0008,Australia
U03097,University Of Split,C0038,Croatia
U03098,University Of Sri Jayewardenepura,C0151,Sri Lanka
U03099,University Of St Andrews,C0170,United Kingdom
U03100,University Of St Gallen,C0156,Switzerland
U03101,University Of Stavanger,C0121,Norway
U03102,University Of Stirling,C0170,United Kingdom
U03103,University Of Strasbourg,C0052,France
U03104,University Of Strathclyde,C0170,United Kingdom
U03105,University Of Stuttgart,C0054,Germany
U03106,University Of Suffolk,C0170,United Kingdom
U03107,University Of Sufism And Modern Sciences Usms,C0123,Pakistan
U03108,University Of Sunderland,C0170,United Kingdom
U03109,University Of Surrey,C0170,United Kingdom
U03110,University Of Sussex,C0170,United Kingdom
U03111,University Of Swabi,C0123,Pakistan
U03112,University Of Szeged,C0065,Hungary
U03113,University Of Sãâo Paulo,C0020,Brazil
U03114,University Of Tabriz,C0071,"Iran, Islamic Republic Of"
U03115,University Of Tabuk,C0140,Saudi Arabia
U03116,University Of Taipei,C0158,Taiwan
U03117,University Of Talca,C0031,Chile
U03118,University Of Tamanghasset,C0002,Algeria
U03119,University Of Tarapacãâ,C0031,Chile
U03120,University Of Tartu,C0048,Estonia
U03121,University Of Tasmania,C0008,Australia
U03122,University Of Technology Iraq,C0072,Iraq
U03123,University Of Technology Nowshera,C0123,Pakistan
U03124,University Of Technology Of Compiãâgne,C0052,France
U03125,University Of Technology Of Troyes,C0052,France
U03126,University Of Technology Sydney,C0008,Australia
U03127,University Of Tehran,C0071,"Iran, Islamic Republic Of"
U03128,University Of Telafer,C0072,Iraq
U03129,University Of Texas At Arlington,C0171,United States
U03130,University Of Texas At Austin,C0171,United States
U03131,University Of Texas At Dallas,C0171,United States
U03132,University Of Texas At El Paso,C0171,United States
U03133,University Of Texas At San Antonio,C0171,United States
U03134,University Of Texas Dallas,C0171,United States
U03135,University Of Texas El Paso,C0171,United States
U03136,University Of Texas Rio Grande Valley,C0171,United States
U03137,University Of The Aegean,C0056,Greece
U03138,University Of The Andes Chile,C0031,Chile
U03139,University Of The Andes Colombia,C0034,Colombia
U03140,University Of The Andes Venezuela,C0175,Venezuela
U03141,University Of The Arts London,C0170,United Kingdom
U03142,University Of The Balearic Islands,C0150,Spain
U03143,University Of The Basque Country,C0150,Spain
U03144,University Of The Free State,C0148,South Africa
U03145,University Of The Highlands And Islands,C0170,United Kingdom
U03146,University Of The North Colombia,C0034,Colombia
U03147,University Of The Pacific,C0171,United States
U03148,University Of The Peloponnese,C0056,Greece
U03149,University Of The Philippines,C0130,Philippines
U03150,University Of The Punjab,C0123,Pakistan
U03151,University Of The Ryukyus,C0077,Japan
U03152,University Of The South Pacific,C0050,Fiji
U03153,University Of The Sunshine Coast,C0008,Australia
U03154,University Of The Thai Chamber Of Commerce,C0161,Thailand
U03155,University Of The West Of England,C0170,United Kingdom
U03156,University Of The West Of Scotland,C0170,United Kingdom
U03157,University Of The Western Cape,C0148,South Africa
U03158,University Of The Witwatersrand,C0148,South Africa
U03159,University Of Thessaly,C0056,Greece
U03160,University Of Thiqar,C0072,Iraq
U03161,University Of Toledo,C0171,United States
U03162,University Of Toronto,C0029,Canada
U03163,University Of Tours,C0052,France
U03164,University Of Toyama,C0077,Japan
U03165,University Of Trento,C0075,Italy
U03166,University Of Trieste,C0075,Italy
U03167,University Of Tripoli,C0090,Libya
U03168,University Of Tromsã The Arctic University Of Norway,C0121,Norway
U03169,University Of Trãâsosmontes And Alto Douro,C0132,Portugal
U03170,University Of Tsukuba,C0077,Japan
U03171,University Of Tulsa,C0171,United States
U03172,University Of Tunis,C0163,Tunisia
U03173,University Of Tunis El Manar,C0163,Tunisia
U03174,University Of Turin,C0075,Italy
U03175,University Of Turku,C0051,Finland
U03176,University Of Tuscia,C0075,Italy
U03177,University Of Twente,C0116,Netherlands
U03178,University Of Tyumen,C0136,Russia
U03179,University Of Tãâ¼Bingen,C0054,Germany
U03180,University Of Udine,C0075,Italy
U03181,University Of Ulsan,C0149,South Korea
U03182,University Of Urbino Carlo Bo,C0075,Italy
U03183,University Of Utah,C0171,United States
U03184,University Of Uyo,C0118,Nigeria
U03185,University Of Vaasa,C0051,Finland
U03186,University Of Vale Do Itajaãâ,C0020,Brazil
U03187,University Of Valencia,C0150,Spain
U03188,University Of Valladolid,C0150,Spain
U03189,University Of Valparaãâso,C0031,Chile
U03190,University Of Venda,C0148,South Africa
U03191,University Of Vermont,C0171,United States
U03192,University Of Veterinary And Animal Sciences Lahore,C0123,Pakistan
U03193,University Of Veterinary Medicine And Pharmacy In Koã Âice,C0145,Slovakia
U03194,University Of Vic Ãââ Central University Of Catalonia,C0150,Spain
U03195,University Of Victoria,C0029,Canada
U03196,University Of Victoria Uvic,C0029,Canada
U03197,University Of Vienna,C0009,Austria
U03198,University Of Vigo,C0150,Spain
U03199,University Of Virginia,C0171,United States
U03200,University Of Virginia Main Campus,C0171,United States
U03201,University Of Waikato,C0117,New Zealand
U03202,University Of Wales Trinity Saint David,C0170,United Kingdom
U03203,University Of Warith Alanbiyaa,C0072,Iraq
U03204,University Of Warmia And Mazury In Olsztyn,C0131,Poland
U03205,University Of Warsaw,C0131,Poland
U03206,University Of Warwick,C0170,United Kingdom
U03207,University Of Washington,C0171,United States
U03208,University Of Waterloo,C0029,Canada
U03209,University Of West Attica,C0056,Greece
U03210,University Of West Bohemia,C0041,Czech Republic
U03211,University Of West London,C0170,United Kingdom
U03212,University Of Western Macedonia,C0056,Greece
U03213,University Of Westminster,C0170,United Kingdom
U03214,University Of Winchester,C0170,United Kingdom
U03215,University Of Windsor,C0029,Canada
U03216,University Of Wisconsin Milwaukee,C0171,United States
U03217,University Of Wisconsinmadison,C0171,United States
U03218,University Of Wisconsinmilwaukee,C0171,United States
U03219,University Of Witwatersrand,C0148,South Africa
U03220,University Of Wollongong,C0008,Australia
